"rep","node","model1","model2","identity","blens","system"
16,6,"poisson","ER",97.8021978021978,0.2,"RBD"
17,5,"best","poisson",95.0549450549451,0.2,"RBD"
17,6,"best","poisson",96.1538461538462,0.2,"RBD"
17,5,"best","ER",98.3516483516484,0.2,"RBD"
17,6,"best","ER",98.3516483516484,0.2,"RBD"
17,5,"poisson","ER",95.6043956043956,0.2,"RBD"
17,6,"poisson","ER",96.1538461538462,0.2,"RBD"
18,5,"best","poisson",95.0549450549451,0.2,"RBD"
18,6,"best","poisson",94.5054945054945,0.2,"RBD"
18,5,"best","ER",97.8021978021978,0.2,"RBD"
18,6,"best","ER",96.7032967032967,0.2,"RBD"
18,5,"poisson","ER",93.4065934065934,0.2,"RBD"
18,6,"poisson","ER",93.956043956044,0.2,"RBD"
19,5,"best","poisson",93.956043956044,0.2,"RBD"
19,6,"best","poisson",93.956043956044,0.2,"RBD"
19,5,"best","ER",93.956043956044,0.2,"RBD"
19,6,"best","ER",96.7032967032967,0.2,"RBD"
19,5,"poisson","ER",92.8571428571429,0.2,"RBD"
19,6,"poisson","ER",93.4065934065934,0.2,"RBD"
20,5,"best","poisson",96.7032967032967,0.2,"RBD"
20,6,"best","poisson",97.2527472527473,0.2,"RBD"
20,5,"best","ER",97.8021978021978,0.2,"RBD"
20,6,"best","ER",96.7032967032967,0.2,"RBD"
20,5,"poisson","ER",96.1538461538462,0.2,"RBD"
20,6,"poisson","ER",97.8021978021978,0.2,"RBD"
21,5,"best","poisson",93.956043956044,0.2,"RBD"
21,6,"best","poisson",95.0549450549451,0.2,"RBD"
21,5,"best","ER",94.5054945054945,0.2,"RBD"
21,6,"best","ER",94.5054945054945,0.2,"RBD"
21,5,"poisson","ER",90.6593406593407,0.2,"RBD"
21,6,"poisson","ER",93.956043956044,0.2,"RBD"
22,5,"best","poisson",97.8021978021978,0.2,"RBD"
22,6,"best","poisson",90.6593406593407,0.2,"RBD"
22,5,"best","ER",95.0549450549451,0.2,"RBD"
22,6,"best","ER",93.4065934065934,0.2,"RBD"
22,5,"poisson","ER",95.6043956043956,0.2,"RBD"
22,6,"poisson","ER",93.4065934065934,0.2,"RBD"
23,5,"best","poisson",93.956043956044,0.2,"RBD"
23,6,"best","poisson",95.6043956043956,0.2,"RBD"
23,5,"best","ER",97.2527472527473,0.2,"RBD"
23,6,"best","ER",98.3516483516484,0.2,"RBD"
23,5,"poisson","ER",96.7032967032967,0.2,"RBD"
23,6,"poisson","ER",93.956043956044,0.2,"RBD"
24,5,"best","poisson",95.0549450549451,0.2,"RBD"
24,6,"best","poisson",97.8021978021978,0.2,"RBD"
24,5,"best","ER",97.8021978021978,0.2,"RBD"
24,6,"best","ER",97.8021978021978,0.2,"RBD"
24,5,"poisson","ER",95.0549450549451,0.2,"RBD"
24,6,"poisson","ER",95.6043956043956,0.2,"RBD"
25,5,"best","poisson",93.4065934065934,0.2,"RBD"
25,6,"best","poisson",92.8571428571429,0.2,"RBD"
25,5,"best","ER",97.2527472527473,0.2,"RBD"
25,6,"best","ER",97.2527472527473,0.2,"RBD"
25,5,"poisson","ER",95.0549450549451,0.2,"RBD"
25,6,"poisson","ER",91.7582417582418,0.2,"RBD"
26,5,"best","poisson",93.4065934065934,0.2,"RBD"
26,6,"best","poisson",95.6043956043956,0.2,"RBD"
26,5,"best","ER",97.2527472527473,0.2,"RBD"
26,6,"best","ER",94.5054945054945,0.2,"RBD"
26,5,"poisson","ER",93.4065934065934,0.2,"RBD"
26,6,"poisson","ER",93.4065934065934,0.2,"RBD"
27,5,"best","poisson",97.8021978021978,0.2,"RBD"
27,6,"best","poisson",98.3516483516484,0.2,"RBD"
27,5,"best","ER",97.8021978021978,0.2,"RBD"
27,6,"best","ER",96.1538461538462,0.2,"RBD"
27,5,"poisson","ER",96.7032967032967,0.2,"RBD"
27,6,"poisson","ER",97.2527472527473,0.2,"RBD"
28,5,"best","poisson",95.6043956043956,0.2,"RBD"
28,6,"best","poisson",98.3516483516484,0.2,"RBD"
28,5,"best","ER",97.2527472527473,0.2,"RBD"
28,6,"best","ER",96.7032967032967,0.2,"RBD"
