"model","rep","node","identity","blens","system"
"best","71","6","93.6363636363636",0.2,"HA"
"poisson","71","5","90.7272727272727",0.2,"HA"
"poisson","71","6","91.8181818181818",0.2,"HA"
"H1","71","5","92.5454545454545",0.2,"HA"
"H1","71","6","93.6363636363636",0.2,"HA"
"H3","71","5","92.3636363636364",0.2,"HA"
"H3","71","6","93.6363636363636",0.2,"HA"
"best","72","5","92.9090909090909",0.2,"HA"
"best","72","6","94",0.2,"HA"
"poisson","72","5","89.6363636363636",0.2,"HA"
"poisson","72","6","91.8181818181818",0.2,"HA"
"H1","72","5","92.7272727272727",0.2,"HA"
"H1","72","6","94",0.2,"HA"
"H3","72","5","92.5454545454545",0.2,"HA"
"H3","72","6","94",0.2,"HA"
"best","73","5","88.5454545454545",0.2,"HA"
"best","73","6","91.0909090909091",0.2,"HA"
"poisson","73","5","87.2727272727273",0.2,"HA"
"poisson","73","6","88.7272727272727",0.2,"HA"
"H1","73","5","89.0909090909091",0.2,"HA"
"H1","73","6","91.8181818181818",0.2,"HA"
"H3","73","5","88.5454545454545",0.2,"HA"
"H3","73","6","91.8181818181818",0.2,"HA"
"best","74","5","92.3636363636364",0.2,"HA"
"best","74","6","90.5454545454545",0.2,"HA"
"poisson","74","5","90.9090909090909",0.2,"HA"
"poisson","74","6","89.6363636363636",0.2,"HA"
"H1","74","5","92.3636363636364",0.2,"HA"
"H1","74","6","92.1818181818182",0.2,"HA"
"H3","74","5","91.8181818181818",0.2,"HA"
"H3","74","6","91.8181818181818",0.2,"HA"
"best","75","5","91.4545454545455",0.2,"HA"
"best","75","6","92.1818181818182",0.2,"HA"
"poisson","75","5","90.3636363636364",0.2,"HA"
"poisson","75","6","90.7272727272727",0.2,"HA"
"H1","75","5","92",0.2,"HA"
"H1","75","6","92.7272727272727",0.2,"HA"
"H3","75","5","92",0.2,"HA"
"H3","75","6","92.9090909090909",0.2,"HA"
"best","76","5","93.2727272727273",0.2,"HA"
"best","76","6","93.4545454545455",0.2,"HA"
"poisson","76","5","91.0909090909091",0.2,"HA"
"poisson","76","6","90.5454545454545",0.2,"HA"
"H1","76","5","92.5454545454545",0.2,"HA"
"H1","76","6","93.0909090909091",0.2,"HA"
"H3","76","5","92.7272727272727",0.2,"HA"
"H3","76","6","92.9090909090909",0.2,"HA"
"best","77","5","92",0.2,"HA"
"best","77","6","94",0.2,"HA"
"poisson","77","5","90.7272727272727",0.2,"HA"
"poisson","77","6","92.5454545454545",0.2,"HA"
"H1","77","5","91.8181818181818",0.2,"HA"
"H1","77","6","94.1818181818182",0.2,"HA"
"H3","77","5","91.4545454545455",0.2,"HA"
"H3","77","6","93.2727272727273",0.2,"HA"
"best","78","5","90.7272727272727",0.2,"HA"
"best","78","6","92.3636363636364",0.2,"HA"
"poisson","78","5","90.9090909090909",0.2,"HA"
"poisson","78","6","90.7272727272727",0.2,"HA"
"H1","78","5","91.2727272727273",0.2,"HA"
"H1","78","6","92.9090909090909",0.2,"HA"
"H3","78","5","91.4545454545455",0.2,"HA"
"H3","78","6","92.7272727272727",0.2,"HA"
"best","79","5","93.0909090909091",0.2,"HA"
"best","79","6","93.6363636363636",0.2,"HA"
"poisson","79","5","91.0909090909091",0.2,"HA"
"poisson","79","6","90.7272727272727",0.2,"HA"
"H1","79","5","93.6363636363636",0.2,"HA"
"H1","79","6","93.8181818181818",0.2,"HA"
"H3","79","5","93.4545454545455",0.2,"HA"
"H3","79","6","93.2727272727273",0.2,"HA"
"best","80","5","92.5454545454545",0.2,"HA"
"best","80","6","93.6363636363636",0.2,"HA"
"poisson","80","5","90.9090909090909",0.2,"HA"
"poisson","80","6","92.7272727272727",0.2,"HA"
"H1","80","5","92.7272727272727",0.2,"HA"
"H1","80","6","93.8181818181818",0.2,"HA"
"H3","80","5","92.9090909090909",0.2,"HA"
"H3","80","6","93.2727272727273",0.2,"HA"
"best","81","5","92",0.2,"HA"
"best","81","6","93.4545454545455",0.2,"HA"
"poisson","81","5","91.0909090909091",0.2,"HA"
"poisson","81","6","90.7272727272727",0.2,"HA"
"H1","81","5","92.3636363636364",0.2,"HA"
"H1","81","6","93.4545454545455",0.2,"HA"
"H3","81","5","92.1818181818182",0.2,"HA"
"H3","81","6","93.4545454545455",0.2,"HA"
"best","82","5","93.4545454545455",0.2,"HA"
"best","82","6","92.3636363636364",0.2,"HA"
"poisson","82","5","91.6363636363636",0.2,"HA"
"poisson","82","6","90.5454545454545",0.2,"HA"
"H1","82","5","93.6363636363636",0.2,"HA"
"H1","82","6","92.7272727272727",0.2,"HA"
"H3","82","5","94",0.2,"HA"
"H3","82","6","92.9090909090909",0.2,"HA"
"best","83","5","91.0909090909091",0.2,"HA"
"best","83","6","90.3636363636364",0.2,"HA"
"poisson","83","5","89.4545454545455",0.2,"HA"
"poisson","83","6","88.1818181818182",0.2,"HA"
"H1","83","5","91.8181818181818",0.2,"HA"
"H1","83","6","90.1818181818182",0.2,"HA"
"H3","83","5","91.4545454545455",0.2,"HA"
"H3","83","6","90.1818181818182",0.2,"HA"
"best","84","5","93.8181818181818",0.2,"HA"
"best","84","6","92.1818181818182",0.2,"HA"
"poisson","84","5","90.7272727272727",0.2,"HA"
"poisson","84","6","89.4545454545455",0.2,"HA"
"H1","84","5","94",0.2,"HA"
"H1","84","6","92.5454545454545",0.2,"HA"
"H3","84","5","93.8181818181818",0.2,"HA"
"H3","84","6","92.1818181818182",0.2,"HA"
"best","85","5","92",0.2,"HA"
"best","85","6","93.0909090909091",0.2,"HA"
"poisson","85","5","90.3636363636364",0.2,"HA"
"poisson","85","6","90.3636363636364",0.2,"HA"
"H1","85","5","92.5454545454545",0.2,"HA"
"H1","85","6","93.8181818181818",0.2,"HA"
"H3","85","5","92.3636363636364",0.2,"HA"
"H3","85","6","93.2727272727273",0.2,"HA"
"best","86","5","92.9090909090909",0.2,"HA"
"best","86","6","93.0909090909091",0.2,"HA"
"poisson","86","5","90.3636363636364",0.2,"HA"
"poisson","86","6","89.8181818181818",0.2,"HA"
"H1","86","5","93.2727272727273",0.2,"HA"
"H1","86","6","93.6363636363636",0.2,"HA"
"H3","86","5","93.8181818181818",0.2,"HA"
"H3","86","6","93.6363636363636",0.2,"HA"
"best","87","5","94.1818181818182",0.2,"HA"
"best","87","6","93.4545454545455",0.2,"HA"
"poisson","87","5","91.4545454545455",0.2,"HA"
"poisson","87","6","90.1818181818182",0.2,"HA"
"H1","87","5","94.3636363636364",0.2,"HA"
"H1","87","6","93.4545454545455",0.2,"HA"
"H3","87","5","94.1818181818182",0.2,"HA"
"H3","87","6","93.0909090909091",0.2,"HA"
"best","88","5","93.4545454545455",0.2,"HA"
"best","88","6","93.6363636363636",0.2,"HA"
"poisson","88","5","91.2727272727273",0.2,"HA"
"poisson","88","6","92.3636363636364",0.2,"HA"
"H1","88","5","94",0.2,"HA"
"H1","88","6","94.1818181818182",0.2,"HA"
"H3","88","5","93.8181818181818",0.2,"HA"
"H3","88","6","94.5454545454545",0.2,"HA"
"best","89","5","93.4545454545455",0.2,"HA"
"best","89","6","90.7272727272727",0.2,"HA"
"poisson","89","5","92.1818181818182",0.2,"HA"
"poisson","89","6","89.6363636363636",0.2,"HA"
"H1","89","5","93.0909090909091",0.2,"HA"
"H1","89","6","91.6363636363636",0.2,"HA"
"H3","89","5","93.4545454545455",0.2,"HA"
"H3","89","6","91.2727272727273",0.2,"HA"
"best","90","5","90.7272727272727",0.2,"HA"
"best","90","6","92.1818181818182",0.2,"HA"
"poisson","90","5","89.2727272727273",0.2,"HA"
"poisson","90","6","89.8181818181818",0.2,"HA"
"H1","90","5","91.0909090909091",0.2,"HA"
"H1","90","6","92.3636363636364",0.2,"HA"
"H3","90","5","91.4545454545455",0.2,"HA"
"H3","90","6","92.7272727272727",0.2,"HA"
"best","91","5","91.2727272727273",0.2,"HA"
"best","91","6","92.7272727272727",0.2,"HA"
"poisson","91","5","87.0909090909091",0.2,"HA"
"poisson","91","6","89.4545454545455",0.2,"HA"
"H1","91","5","90.5454545454545",0.2,"HA"
"H1","91","6","92.9090909090909",0.2,"HA"
"H3","91","5","90.5454545454545",0.2,"HA"
"H3","91","6","92.7272727272727",0.2,"HA"
"best","92","5","94",0.2,"HA"
"best","92","6","92.5454545454545",0.2,"HA"
"poisson","92","5","93.2727272727273",0.2,"HA"
"poisson","92","6","90.1818181818182",0.2,"HA"
"H1","92","5","94",0.2,"HA"
"H1","92","6","92.3636363636364",0.2,"HA"
"H3","92","5","94",0.2,"HA"
"H3","92","6","92.7272727272727",0.2,"HA"
"best","93","5","94.9090909090909",0.2,"HA"
"best","93","6","94.9090909090909",0.2,"HA"
"poisson","93","5","91.0909090909091",0.2,"HA"
"poisson","93","6","92.5454545454545",0.2,"HA"
"H1","93","5","94.5454545454545",0.2,"HA"
"H1","93","6","94.5454545454545",0.2,"HA"
"H3","93","5","94.3636363636364",0.2,"HA"
"H3","93","6","94.5454545454545",0.2,"HA"
"best","94","5","93.8181818181818",0.2,"HA"
"best","94","6","93.6363636363636",0.2,"HA"
"poisson","94","5","92.1818181818182",0.2,"HA"
"poisson","94","6","91.6363636363636",0.2,"HA"
"H1","94","5","94.5454545454545",0.2,"HA"
"H1","94","6","94",0.2,"HA"
"H3","94","5","94.5454545454545",0.2,"HA"
"H3","94","6","94.5454545454545",0.2,"HA"
"best","95","5","94",0.2,"HA"
"best","95","6","92.5454545454545",0.2,"HA"
"poisson","95","5","92.7272727272727",0.2,"HA"
"poisson","95","6","90.9090909090909",0.2,"HA"
"H1","95","5","93.8181818181818",0.2,"HA"
"H1","95","6","92",0.2,"HA"
"H3","95","5","93.8181818181818",0.2,"HA"
"H3","95","6","91.8181818181818",0.2,"HA"
"best","96","5","91.0909090909091",0.2,"HA"
"best","96","6","91.2727272727273",0.2,"HA"
"poisson","96","5","88.9090909090909",0.2,"HA"
"poisson","96","6","91.2727272727273",0.2,"HA"
"H1","96","5","91.0909090909091",0.2,"HA"
"H1","96","6","91.0909090909091",0.2,"HA"
"H3","96","5","91.0909090909091",0.2,"HA"
"H3","96","6","90.9090909090909",0.2,"HA"
"best","97","5","94.1818181818182",0.2,"HA"
"best","97","6","92.7272727272727",0.2,"HA"
"poisson","97","5","92.1818181818182",0.2,"HA"
"poisson","97","6","90.7272727272727",0.2,"HA"
"H1","97","5","94.5454545454545",0.2,"HA"
"H1","97","6","92.1818181818182",0.2,"HA"
"H3","97","5","94",0.2,"HA"
"H3","97","6","92.3636363636364",0.2,"HA"
"best","98","5","93.4545454545455",0.2,"HA"
"best","98","6","96",0.2,"HA"
"poisson","98","5","92.1818181818182",0.2,"HA"
"poisson","98","6","94",0.2,"HA"
"H1","98","5","93.6363636363636",0.2,"HA"
"H1","98","6","96.1818181818182",0.2,"HA"
"H3","98","5","92.9090909090909",0.2,"HA"
"H3","98","6","95.8181818181818",0.2,"HA"
"best","99","5","93.8181818181818",0.2,"HA"
"best","99","6","91.2727272727273",0.2,"HA"
"poisson","99","5","90.7272727272727",0.2,"HA"
"poisson","99","6","91.0909090909091",0.2,"HA"
"H1","99","5","92.9090909090909",0.2,"HA"
"H1","99","6","91.4545454545455",0.2,"HA"
"H3","99","5","92.9090909090909",0.2,"HA"
"H3","99","6","91.6363636363636",0.2,"HA"
"best","100","5","91.8181818181818",0.2,"HA"
"best","100","6","92",0.2,"HA"
"poisson","100","5","90",0.2,"HA"
"poisson","100","6","91.6363636363636",0.2,"HA"
"H1","100","5","92.3636363636364",0.2,"HA"
"H1","100","6","93.0909090909091",0.2,"HA"
"H3","100","5","92.7272727272727",0.2,"HA"
"H3","100","6","92.1818181818182",0.2,"HA"
