"rep","node","model1","model2","identity","blens","system"
91,6,"poisson","kSR",97.3684210526316,0.2,"SR"
91,5,"ER","kSR",100,0.2,"SR"
91,6,"ER","kSR",100,0.2,"SR"
92,5,"best","poisson",90.7894736842105,0.2,"SR"
92,6,"best","poisson",97.3684210526316,0.2,"SR"
92,5,"best","ER",97.3684210526316,0.2,"SR"
92,6,"best","ER",96.0526315789474,0.2,"SR"
92,5,"best","kSR",97.3684210526316,0.2,"SR"
92,6,"best","kSR",98.6842105263158,0.2,"SR"
92,5,"poisson","ER",90.7894736842105,0.2,"SR"
92,6,"poisson","ER",98.6842105263158,0.2,"SR"
92,5,"poisson","kSR",89.4736842105263,0.2,"SR"
92,6,"poisson","kSR",96.0526315789474,0.2,"SR"
92,5,"ER","kSR",98.6842105263158,0.2,"SR"
92,6,"ER","kSR",97.3684210526316,0.2,"SR"
93,5,"best","poisson",96.0526315789474,0.2,"SR"
93,6,"best","poisson",100,0.2,"SR"
93,5,"best","ER",96.0526315789474,0.2,"SR"
93,6,"best","ER",100,0.2,"SR"
93,5,"best","kSR",94.7368421052632,0.2,"SR"
93,6,"best","kSR",100,0.2,"SR"
93,5,"poisson","ER",92.1052631578947,0.2,"SR"
93,6,"poisson","ER",100,0.2,"SR"
93,5,"poisson","kSR",92.1052631578947,0.2,"SR"
93,6,"poisson","kSR",100,0.2,"SR"
93,5,"ER","kSR",98.6842105263158,0.2,"SR"
93,6,"ER","kSR",100,0.2,"SR"
94,5,"best","poisson",96.0526315789474,0.2,"SR"
94,6,"best","poisson",96.0526315789474,0.2,"SR"
94,5,"best","ER",96.0526315789474,0.2,"SR"
94,6,"best","ER",96.0526315789474,0.2,"SR"
94,5,"best","kSR",98.6842105263158,0.2,"SR"
94,6,"best","kSR",98.6842105263158,0.2,"SR"
94,5,"poisson","ER",94.7368421052632,0.2,"SR"
94,6,"poisson","ER",92.1052631578947,0.2,"SR"
94,5,"poisson","kSR",94.7368421052632,0.2,"SR"
94,6,"poisson","kSR",94.7368421052632,0.2,"SR"
94,5,"ER","kSR",97.3684210526316,0.2,"SR"
94,6,"ER","kSR",97.3684210526316,0.2,"SR"
95,5,"best","poisson",97.3684210526316,0.2,"SR"
95,6,"best","poisson",97.3684210526316,0.2,"SR"
95,5,"best","ER",94.7368421052632,0.2,"SR"
95,6,"best","ER",96.0526315789474,0.2,"SR"
95,5,"best","kSR",94.7368421052632,0.2,"SR"
95,6,"best","kSR",97.3684210526316,0.2,"SR"
95,5,"poisson","ER",97.3684210526316,0.2,"SR"
95,6,"poisson","ER",96.0526315789474,0.2,"SR"
95,5,"poisson","kSR",97.3684210526316,0.2,"SR"
95,6,"poisson","kSR",97.3684210526316,0.2,"SR"
95,5,"ER","kSR",100,0.2,"SR"
95,6,"ER","kSR",98.6842105263158,0.2,"SR"
96,5,"best","poisson",92.1052631578947,0.2,"SR"
96,6,"best","poisson",89.4736842105263,0.2,"SR"
96,5,"best","ER",96.0526315789474,0.2,"SR"
96,6,"best","ER",97.3684210526316,0.2,"SR"
96,5,"best","kSR",96.0526315789474,0.2,"SR"
96,6,"best","kSR",97.3684210526316,0.2,"SR"
96,5,"poisson","ER",92.1052631578947,0.2,"SR"
96,6,"poisson","ER",88.1578947368421,0.2,"SR"
96,5,"poisson","kSR",92.1052631578947,0.2,"SR"
96,6,"poisson","kSR",89.4736842105263,0.2,"SR"
96,5,"ER","kSR",100,0.2,"SR"
96,6,"ER","kSR",97.3684210526316,0.2,"SR"
97,5,"best","poisson",97.3684210526316,0.2,"SR"
97,6,"best","poisson",93.4210526315789,0.2,"SR"
97,5,"best","ER",94.7368421052632,0.2,"SR"
97,6,"best","ER",96.0526315789474,0.2,"SR"
97,5,"best","kSR",94.7368421052632,0.2,"SR"
97,6,"best","kSR",96.0526315789474,0.2,"SR"
97,5,"poisson","ER",97.3684210526316,0.2,"SR"
97,6,"poisson","ER",92.1052631578947,0.2,"SR"
97,5,"poisson","kSR",97.3684210526316,0.2,"SR"
97,6,"poisson","kSR",92.1052631578947,0.2,"SR"
97,5,"ER","kSR",100,0.2,"SR"
97,6,"ER","kSR",100,0.2,"SR"
98,5,"best","poisson",94.7368421052632,0.2,"SR"
98,6,"best","poisson",94.7368421052632,0.2,"SR"
98,5,"best","ER",97.3684210526316,0.2,"SR"
98,6,"best","ER",98.6842105263158,0.2,"SR"
98,5,"best","kSR",98.6842105263158,0.2,"SR"
98,6,"best","kSR",98.6842105263158,0.2,"SR"
98,5,"poisson","ER",92.1052631578947,0.2,"SR"
98,6,"poisson","ER",96.0526315789474,0.2,"SR"
98,5,"poisson","kSR",93.4210526315789,0.2,"SR"
98,6,"poisson","kSR",96.0526315789474,0.2,"SR"
98,5,"ER","kSR",98.6842105263158,0.2,"SR"
98,6,"ER","kSR",100,0.2,"SR"
99,5,"best","poisson",96.0526315789474,0.2,"SR"
99,6,"best","poisson",96.0526315789474,0.2,"SR"
99,5,"best","ER",94.7368421052632,0.2,"SR"
99,6,"best","ER",97.3684210526316,0.2,"SR"
99,5,"best","kSR",92.1052631578947,0.2,"SR"
99,6,"best","kSR",97.3684210526316,0.2,"SR"
99,5,"poisson","ER",93.4210526315789,0.2,"SR"
99,6,"poisson","ER",94.7368421052632,0.2,"SR"
99,5,"poisson","kSR",93.4210526315789,0.2,"SR"
99,6,"poisson","kSR",94.7368421052632,0.2,"SR"
99,5,"ER","kSR",97.3684210526316,0.2,"SR"
99,6,"ER","kSR",100,0.2,"SR"
100,5,"best","poisson",97.3684210526316,0.2,"SR"
100,6,"best","poisson",97.3684210526316,0.2,"SR"
100,5,"best","ER",98.6842105263158,0.2,"SR"
100,6,"best","ER",96.0526315789474,0.2,"SR"
100,5,"best","kSR",98.6842105263158,0.2,"SR"
100,6,"best","kSR",97.3684210526316,0.2,"SR"
100,5,"poisson","ER",96.0526315789474,0.2,"SR"
100,6,"poisson","ER",94.7368421052632,0.2,"SR"
100,5,"poisson","kSR",96.0526315789474,0.2,"SR"
100,6,"poisson","kSR",97.3684210526316,0.2,"SR"
100,5,"ER","kSR",100,0.2,"SR"
100,6,"ER","kSR",97.3684210526316,0.2,"SR"
101,5,"best","poisson",97.3684210526316,0.2,"SR"
101,6,"best","poisson",96.0526315789474,0.2,"SR"
101,5,"best","ER",97.3684210526316,0.2,"SR"
101,6,"best","ER",96.0526315789474,0.2,"SR"
101,5,"best","kSR",97.3684210526316,0.2,"SR"
101,6,"best","kSR",97.3684210526316,0.2,"SR"
101,5,"poisson","ER",100,0.2,"SR"
101,6,"poisson","ER",92.1052631578947,0.2,"SR"
101,5,"poisson","kSR",100,0.2,"SR"
101,6,"poisson","kSR",93.4210526315789,0.2,"SR"
101,5,"ER","kSR",100,0.2,"SR"
101,6,"ER","kSR",98.6842105263158,0.2,"SR"
102,5,"best","poisson",96.0526315789474,0.2,"SR"
102,6,"best","poisson",98.6842105263158,0.2,"SR"
102,5,"best","ER",98.6842105263158,0.2,"SR"
102,6,"best","ER",96.0526315789474,0.2,"SR"
102,5,"best","kSR",98.6842105263158,0.2,"SR"
102,6,"best","kSR",97.3684210526316,0.2,"SR"
102,5,"poisson","ER",96.0526315789474,0.2,"SR"
102,6,"poisson","ER",97.3684210526316,0.2,"SR"
102,5,"poisson","kSR",96.0526315789474,0.2,"SR"
102,6,"poisson","kSR",98.6842105263158,0.2,"SR"
102,5,"ER","kSR",100,0.2,"SR"
102,6,"ER","kSR",98.6842105263158,0.2,"SR"
103,5,"best","poisson",96.0526315789474,0.2,"SR"
103,6,"best","poisson",93.4210526315789,0.2,"SR"
103,5,"best","ER",94.7368421052632,0.2,"SR"
103,6,"best","ER",97.3684210526316,0.2,"SR"
103,5,"best","kSR",97.3684210526316,0.2,"SR"
103,6,"best","kSR",96.0526315789474,0.2,"SR"
103,5,"poisson","ER",96.0526315789474,0.2,"SR"
103,6,"poisson","ER",93.4210526315789,0.2,"SR"
103,5,"poisson","kSR",96.0526315789474,0.2,"SR"
103,6,"poisson","kSR",93.4210526315789,0.2,"SR"
103,5,"ER","kSR",94.7368421052632,0.2,"SR"
103,6,"ER","kSR",98.6842105263158,0.2,"SR"
104,5,"best","poisson",92.1052631578947,0.2,"SR"
104,6,"best","poisson",89.4736842105263,0.2,"SR"
104,5,"best","ER",96.0526315789474,0.2,"SR"
104,6,"best","ER",96.0526315789474,0.2,"SR"
104,5,"best","kSR",97.3684210526316,0.2,"SR"
104,6,"best","kSR",96.0526315789474,0.2,"SR"
104,5,"poisson","ER",96.0526315789474,0.2,"SR"
104,6,"poisson","ER",89.4736842105263,0.2,"SR"
104,5,"poisson","kSR",94.7368421052632,0.2,"SR"
104,6,"poisson","kSR",89.4736842105263,0.2,"SR"
104,5,"ER","kSR",98.6842105263158,0.2,"SR"
104,6,"ER","kSR",100,0.2,"SR"
105,5,"best","poisson",98.6842105263158,0.2,"SR"
105,6,"best","poisson",96.0526315789474,0.2,"SR"
105,5,"best","ER",94.7368421052632,0.2,"SR"
105,6,"best","ER",97.3684210526316,0.2,"SR"
105,5,"best","kSR",93.4210526315789,0.2,"SR"
105,6,"best","kSR",98.6842105263158,0.2,"SR"
105,5,"poisson","ER",94.7368421052632,0.2,"SR"
105,6,"poisson","ER",97.3684210526316,0.2,"SR"
105,5,"poisson","kSR",93.4210526315789,0.2,"SR"
105,6,"poisson","kSR",97.3684210526316,0.2,"SR"
105,5,"ER","kSR",97.3684210526316,0.2,"SR"
105,6,"ER","kSR",98.6842105263158,0.2,"SR"
106,5,"best","poisson",94.7368421052632,0.2,"SR"
106,6,"best","poisson",97.3684210526316,0.2,"SR"
106,5,"best","ER",96.0526315789474,0.2,"SR"
106,6,"best","ER",98.6842105263158,0.2,"SR"
106,5,"best","kSR",96.0526315789474,0.2,"SR"
106,6,"best","kSR",98.6842105263158,0.2,"SR"
106,5,"poisson","ER",94.7368421052632,0.2,"SR"
106,6,"poisson","ER",96.0526315789474,0.2,"SR"
106,5,"poisson","kSR",94.7368421052632,0.2,"SR"
106,6,"poisson","kSR",96.0526315789474,0.2,"SR"
106,5,"ER","kSR",100,0.2,"SR"
106,6,"ER","kSR",100,0.2,"SR"
107,5,"best","poisson",94.7368421052632,0.2,"SR"
107,6,"best","poisson",94.7368421052632,0.2,"SR"
107,5,"best","ER",96.0526315789474,0.2,"SR"
107,6,"best","ER",94.7368421052632,0.2,"SR"
107,5,"best","kSR",96.0526315789474,0.2,"SR"
107,6,"best","kSR",94.7368421052632,0.2,"SR"
107,5,"poisson","ER",92.1052631578947,0.2,"SR"
107,6,"poisson","ER",89.4736842105263,0.2,"SR"
107,5,"poisson","kSR",92.1052631578947,0.2,"SR"
107,6,"poisson","kSR",89.4736842105263,0.2,"SR"
107,5,"ER","kSR",100,0.2,"SR"
107,6,"ER","kSR",100,0.2,"SR"
108,5,"best","poisson",97.3684210526316,0.2,"SR"
108,6,"best","poisson",98.6842105263158,0.2,"SR"
108,5,"best","ER",96.0526315789474,0.2,"SR"
108,6,"best","ER",98.6842105263158,0.2,"SR"
108,5,"best","kSR",97.3684210526316,0.2,"SR"
108,6,"best","kSR",98.6842105263158,0.2,"SR"
108,5,"poisson","ER",98.6842105263158,0.2,"SR"
108,6,"poisson","ER",97.3684210526316,0.2,"SR"
108,5,"poisson","kSR",97.3684210526316,0.2,"SR"
108,6,"poisson","kSR",97.3684210526316,0.2,"SR"
108,5,"ER","kSR",98.6842105263158,0.2,"SR"
108,6,"ER","kSR",100,0.2,"SR"
109,5,"best","poisson",98.6842105263158,0.2,"SR"
109,6,"best","poisson",98.6842105263158,0.2,"SR"
109,5,"best","ER",94.7368421052632,0.2,"SR"
109,6,"best","ER",100,0.2,"SR"
109,5,"best","kSR",94.7368421052632,0.2,"SR"
109,6,"best","kSR",100,0.2,"SR"
109,5,"poisson","ER",93.4210526315789,0.2,"SR"
109,6,"poisson","ER",98.6842105263158,0.2,"SR"
109,5,"poisson","kSR",93.4210526315789,0.2,"SR"
109,6,"poisson","kSR",98.6842105263158,0.2,"SR"
109,5,"ER","kSR",100,0.2,"SR"
109,6,"ER","kSR",100,0.2,"SR"
110,5,"best","poisson",97.3684210526316,0.2,"SR"
110,6,"best","poisson",90.7894736842105,0.2,"SR"
110,5,"best","ER",100,0.2,"SR"
110,6,"best","ER",97.3684210526316,0.2,"SR"
110,5,"best","kSR",98.6842105263158,0.2,"SR"
110,6,"best","kSR",98.6842105263158,0.2,"SR"
110,5,"poisson","ER",97.3684210526316,0.2,"SR"
110,6,"poisson","ER",92.1052631578947,0.2,"SR"
110,5,"poisson","kSR",96.0526315789474,0.2,"SR"
110,6,"poisson","kSR",90.7894736842105,0.2,"SR"
110,5,"ER","kSR",98.6842105263158,0.2,"SR"
110,6,"ER","kSR",98.6842105263158,0.2,"SR"
111,5,"best","poisson",96.0526315789474,0.2,"SR"
111,6,"best","poisson",94.7368421052632,0.2,"SR"
111,5,"best","ER",96.0526315789474,0.2,"SR"
111,6,"best","ER",93.4210526315789,0.2,"SR"
111,5,"best","kSR",96.0526315789474,0.2,"SR"
111,6,"best","kSR",94.7368421052632,0.2,"SR"
111,5,"poisson","ER",92.1052631578947,0.2,"SR"
111,6,"poisson","ER",89.4736842105263,0.2,"SR"
111,5,"poisson","kSR",92.1052631578947,0.2,"SR"
111,6,"poisson","kSR",92.1052631578947,0.2,"SR"
111,5,"ER","kSR",100,0.2,"SR"
111,6,"ER","kSR",97.3684210526316,0.2,"SR"
112,5,"best","poisson",96.0526315789474,0.2,"SR"
112,6,"best","poisson",90.7894736842105,0.2,"SR"
112,5,"best","ER",94.7368421052632,0.2,"SR"
112,6,"best","ER",94.7368421052632,0.2,"SR"
112,5,"best","kSR",94.7368421052632,0.2,"SR"
112,6,"best","kSR",96.0526315789474,0.2,"SR"
112,5,"poisson","ER",97.3684210526316,0.2,"SR"
112,6,"poisson","ER",93.4210526315789,0.2,"SR"
112,5,"poisson","kSR",97.3684210526316,0.2,"SR"
112,6,"poisson","kSR",92.1052631578947,0.2,"SR"
112,5,"ER","kSR",100,0.2,"SR"
112,6,"ER","kSR",98.6842105263158,0.2,"SR"
113,5,"best","poisson",97.3684210526316,0.2,"SR"
113,6,"best","poisson",96.0526315789474,0.2,"SR"
113,5,"best","ER",98.6842105263158,0.2,"SR"
113,6,"best","ER",96.0526315789474,0.2,"SR"
113,5,"best","kSR",97.3684210526316,0.2,"SR"
113,6,"best","kSR",96.0526315789474,0.2,"SR"
113,5,"poisson","ER",96.0526315789474,0.2,"SR"
113,6,"poisson","ER",94.7368421052632,0.2,"SR"
113,5,"poisson","kSR",94.7368421052632,0.2,"SR"
113,6,"poisson","kSR",94.7368421052632,0.2,"SR"
113,5,"ER","kSR",98.6842105263158,0.2,"SR"
113,6,"ER","kSR",100,0.2,"SR"
114,5,"best","poisson",93.4210526315789,0.2,"SR"
114,6,"best","poisson",96.0526315789474,0.2,"SR"
114,5,"best","ER",96.0526315789474,0.2,"SR"
114,6,"best","ER",98.6842105263158,0.2,"SR"
114,5,"best","kSR",97.3684210526316,0.2,"SR"
114,6,"best","kSR",98.6842105263158,0.2,"SR"
114,5,"poisson","ER",94.7368421052632,0.2,"SR"
114,6,"poisson","ER",94.7368421052632,0.2,"SR"
114,5,"poisson","kSR",93.4210526315789,0.2,"SR"
114,6,"poisson","kSR",94.7368421052632,0.2,"SR"
114,5,"ER","kSR",96.0526315789474,0.2,"SR"
114,6,"ER","kSR",100,0.2,"SR"
115,5,"best","poisson",90.7894736842105,0.2,"SR"
115,6,"best","poisson",96.0526315789474,0.2,"SR"
115,5,"best","ER",97.3684210526316,0.2,"SR"
115,6,"best","ER",93.4210526315789,0.2,"SR"
115,5,"best","kSR",98.6842105263158,0.2,"SR"
115,6,"best","kSR",93.4210526315789,0.2,"SR"
115,5,"poisson","ER",90.7894736842105,0.2,"SR"
115,6,"poisson","ER",90.7894736842105,0.2,"SR"
115,5,"poisson","kSR",90.7894736842105,0.2,"SR"
115,6,"poisson","kSR",90.7894736842105,0.2,"SR"
115,5,"ER","kSR",98.6842105263158,0.2,"SR"
115,6,"ER","kSR",100,0.2,"SR"
116,5,"best","poisson",98.6842105263158,0.2,"SR"
116,6,"best","poisson",97.3684210526316,0.2,"SR"
116,5,"best","ER",97.3684210526316,0.2,"SR"
116,6,"best","ER",97.3684210526316,0.2,"SR"
116,5,"best","kSR",98.6842105263158,0.2,"SR"
116,6,"best","kSR",98.6842105263158,0.2,"SR"
116,5,"poisson","ER",97.3684210526316,0.2,"SR"
116,6,"poisson","ER",96.0526315789474,0.2,"SR"
116,5,"poisson","kSR",97.3684210526316,0.2,"SR"
116,6,"poisson","kSR",96.0526315789474,0.2,"SR"
116,5,"ER","kSR",98.6842105263158,0.2,"SR"
116,6,"ER","kSR",98.6842105263158,0.2,"SR"
117,5,"best","poisson",93.4210526315789,0.2,"SR"
117,6,"best","poisson",98.6842105263158,0.2,"SR"
117,5,"best","ER",96.0526315789474,0.2,"SR"
117,6,"best","ER",98.6842105263158,0.2,"SR"
117,5,"best","kSR",96.0526315789474,0.2,"SR"
117,6,"best","kSR",100,0.2,"SR"
117,5,"poisson","ER",93.4210526315789,0.2,"SR"
117,6,"poisson","ER",100,0.2,"SR"
117,5,"poisson","kSR",93.4210526315789,0.2,"SR"
117,6,"poisson","kSR",98.6842105263158,0.2,"SR"
117,5,"ER","kSR",98.6842105263158,0.2,"SR"
117,6,"ER","kSR",98.6842105263158,0.2,"SR"
118,5,"best","poisson",98.6842105263158,0.2,"SR"
118,6,"best","poisson",96.0526315789474,0.2,"SR"
118,5,"best","ER",97.3684210526316,0.2,"SR"
118,6,"best","ER",98.6842105263158,0.2,"SR"
118,5,"best","kSR",98.6842105263158,0.2,"SR"
118,6,"best","kSR",98.6842105263158,0.2,"SR"
118,5,"poisson","ER",97.3684210526316,0.2,"SR"
118,6,"poisson","ER",97.3684210526316,0.2,"SR"
118,5,"poisson","kSR",97.3684210526316,0.2,"SR"
118,6,"poisson","kSR",94.7368421052632,0.2,"SR"
118,5,"ER","kSR",98.6842105263158,0.2,"SR"
118,6,"ER","kSR",97.3684210526316,0.2,"SR"
119,5,"best","poisson",96.0526315789474,0.2,"SR"
119,6,"best","poisson",93.4210526315789,0.2,"SR"
119,5,"best","ER",98.6842105263158,0.2,"SR"
119,6,"best","ER",100,0.2,"SR"
119,5,"best","kSR",100,0.2,"SR"
119,6,"best","kSR",98.6842105263158,0.2,"SR"
119,5,"poisson","ER",94.7368421052632,0.2,"SR"
119,6,"poisson","ER",93.4210526315789,0.2,"SR"
119,5,"poisson","kSR",96.0526315789474,0.2,"SR"
119,6,"poisson","kSR",94.7368421052632,0.2,"SR"
119,5,"ER","kSR",98.6842105263158,0.2,"SR"
119,6,"ER","kSR",98.6842105263158,0.2,"SR"
120,5,"best","poisson",96.0526315789474,0.2,"SR"
120,6,"best","poisson",94.7368421052632,0.2,"SR"
120,5,"best","ER",100,0.2,"SR"
120,6,"best","ER",97.3684210526316,0.2,"SR"
120,5,"best","kSR",100,0.2,"SR"
120,6,"best","kSR",98.6842105263158,0.2,"SR"
120,5,"poisson","ER",96.0526315789474,0.2,"SR"
120,6,"poisson","ER",93.4210526315789,0.2,"SR"
120,5,"poisson","kSR",96.0526315789474,0.2,"SR"
120,6,"poisson","kSR",93.4210526315789,0.2,"SR"
120,5,"ER","kSR",100,0.2,"SR"
120,6,"ER","kSR",98.6842105263158,0.2,"SR"
121,5,"best","poisson",98.6842105263158,0.2,"SR"
121,6,"best","poisson",97.3684210526316,0.2,"SR"
121,5,"best","ER",96.0526315789474,0.2,"SR"
121,6,"best","ER",96.0526315789474,0.2,"SR"
121,5,"best","kSR",96.0526315789474,0.2,"SR"
121,6,"best","kSR",98.6842105263158,0.2,"SR"
121,5,"poisson","ER",97.3684210526316,0.2,"SR"
121,6,"poisson","ER",98.6842105263158,0.2,"SR"
121,5,"poisson","kSR",97.3684210526316,0.2,"SR"
121,6,"poisson","kSR",98.6842105263158,0.2,"SR"
121,5,"ER","kSR",100,0.2,"SR"
121,6,"ER","kSR",97.3684210526316,0.2,"SR"
122,5,"best","poisson",98.6842105263158,0.2,"SR"
122,6,"best","poisson",94.7368421052632,0.2,"SR"
122,5,"best","ER",100,0.2,"SR"
122,6,"best","ER",98.6842105263158,0.2,"SR"
122,5,"best","kSR",100,0.2,"SR"
122,6,"best","kSR",98.6842105263158,0.2,"SR"
122,5,"poisson","ER",98.6842105263158,0.2,"SR"
122,6,"poisson","ER",96.0526315789474,0.2,"SR"
122,5,"poisson","kSR",98.6842105263158,0.2,"SR"
122,6,"poisson","kSR",96.0526315789474,0.2,"SR"
122,5,"ER","kSR",100,0.2,"SR"
122,6,"ER","kSR",100,0.2,"SR"
123,5,"best","poisson",96.0526315789474,0.2,"SR"
123,6,"best","poisson",96.0526315789474,0.2,"SR"
123,5,"best","ER",97.3684210526316,0.2,"SR"
123,6,"best","ER",98.6842105263158,0.2,"SR"
123,5,"best","kSR",98.6842105263158,0.2,"SR"
123,6,"best","kSR",100,0.2,"SR"
123,5,"poisson","ER",94.7368421052632,0.2,"SR"
123,6,"poisson","ER",94.7368421052632,0.2,"SR"
123,5,"poisson","kSR",94.7368421052632,0.2,"SR"
123,6,"poisson","kSR",96.0526315789474,0.2,"SR"
123,5,"ER","kSR",98.6842105263158,0.2,"SR"
123,6,"ER","kSR",98.6842105263158,0.2,"SR"
124,5,"best","poisson",93.4210526315789,0.2,"SR"
124,6,"best","poisson",94.7368421052632,0.2,"SR"
124,5,"best","ER",94.7368421052632,0.2,"SR"
124,6,"best","ER",92.1052631578947,0.2,"SR"
124,5,"best","kSR",94.7368421052632,0.2,"SR"
124,6,"best","kSR",94.7368421052632,0.2,"SR"
124,5,"poisson","ER",98.6842105263158,0.2,"SR"
124,6,"poisson","ER",97.3684210526316,0.2,"SR"
124,5,"poisson","kSR",96.0526315789474,0.2,"SR"
124,6,"poisson","kSR",94.7368421052632,0.2,"SR"
124,5,"ER","kSR",97.3684210526316,0.2,"SR"
124,6,"ER","kSR",92.1052631578947,0.2,"SR"
125,5,"best","poisson",90.7894736842105,0.2,"SR"
125,6,"best","poisson",93.4210526315789,0.2,"SR"
125,5,"best","ER",96.0526315789474,0.2,"SR"
125,6,"best","ER",98.6842105263158,0.2,"SR"
125,5,"best","kSR",98.6842105263158,0.2,"SR"
125,6,"best","kSR",97.3684210526316,0.2,"SR"
125,5,"poisson","ER",93.4210526315789,0.2,"SR"
125,6,"poisson","ER",94.7368421052632,0.2,"SR"
125,5,"poisson","kSR",90.7894736842105,0.2,"SR"
125,6,"poisson","kSR",93.4210526315789,0.2,"SR"
125,5,"ER","kSR",97.3684210526316,0.2,"SR"
125,6,"ER","kSR",98.6842105263158,0.2,"SR"
126,5,"best","poisson",100,0.2,"SR"
126,6,"best","poisson",97.3684210526316,0.2,"SR"
126,5,"best","ER",97.3684210526316,0.2,"SR"
126,6,"best","ER",96.0526315789474,0.2,"SR"
126,5,"best","kSR",97.3684210526316,0.2,"SR"
126,6,"best","kSR",97.3684210526316,0.2,"SR"
126,5,"poisson","ER",97.3684210526316,0.2,"SR"
126,6,"poisson","ER",98.6842105263158,0.2,"SR"
126,5,"poisson","kSR",97.3684210526316,0.2,"SR"
126,6,"poisson","kSR",100,0.2,"SR"
126,5,"ER","kSR",100,0.2,"SR"
126,6,"ER","kSR",98.6842105263158,0.2,"SR"
127,5,"best","poisson",94.7368421052632,0.2,"SR"
127,6,"best","poisson",96.0526315789474,0.2,"SR"
127,5,"best","ER",96.0526315789474,0.2,"SR"
127,6,"best","ER",94.7368421052632,0.2,"SR"
127,5,"best","kSR",96.0526315789474,0.2,"SR"
127,6,"best","kSR",94.7368421052632,0.2,"SR"
127,5,"poisson","ER",96.0526315789474,0.2,"SR"
127,6,"poisson","ER",94.7368421052632,0.2,"SR"
127,5,"poisson","kSR",96.0526315789474,0.2,"SR"
127,6,"poisson","kSR",94.7368421052632,0.2,"SR"
127,5,"ER","kSR",100,0.2,"SR"
127,6,"ER","kSR",100,0.2,"SR"
128,5,"best","poisson",88.1578947368421,0.2,"SR"
128,6,"best","poisson",93.4210526315789,0.2,"SR"
128,5,"best","ER",86.8421052631579,0.2,"SR"
128,6,"best","ER",90.7894736842105,0.2,"SR"
128,5,"best","kSR",86.8421052631579,0.2,"SR"
128,6,"best","kSR",90.7894736842105,0.2,"SR"
128,5,"poisson","ER",93.4210526315789,0.2,"SR"
128,6,"poisson","ER",90.7894736842105,0.2,"SR"
128,5,"poisson","kSR",93.4210526315789,0.2,"SR"
128,6,"poisson","kSR",90.7894736842105,0.2,"SR"
128,5,"ER","kSR",100,0.2,"SR"
128,6,"ER","kSR",100,0.2,"SR"
129,5,"best","poisson",92.1052631578947,0.2,"SR"
129,6,"best","poisson",94.7368421052632,0.2,"SR"
129,5,"best","ER",92.1052631578947,0.2,"SR"
129,6,"best","ER",97.3684210526316,0.2,"SR"
129,5,"best","kSR",93.4210526315789,0.2,"SR"
129,6,"best","kSR",96.0526315789474,0.2,"SR"
129,5,"poisson","ER",93.4210526315789,0.2,"SR"
129,6,"poisson","ER",97.3684210526316,0.2,"SR"
129,5,"poisson","kSR",90.7894736842105,0.2,"SR"
129,6,"poisson","kSR",96.0526315789474,0.2,"SR"
129,5,"ER","kSR",97.3684210526316,0.2,"SR"
129,6,"ER","kSR",98.6842105263158,0.2,"SR"
130,5,"best","poisson",100,0.2,"SR"
130,6,"best","poisson",94.7368421052632,0.2,"SR"
130,5,"best","ER",98.6842105263158,0.2,"SR"
130,6,"best","ER",93.4210526315789,0.2,"SR"
130,5,"best","kSR",97.3684210526316,0.2,"SR"
130,6,"best","kSR",93.4210526315789,0.2,"SR"
130,5,"poisson","ER",98.6842105263158,0.2,"SR"
130,6,"poisson","ER",90.7894736842105,0.2,"SR"
130,5,"poisson","kSR",97.3684210526316,0.2,"SR"
130,6,"poisson","kSR",90.7894736842105,0.2,"SR"
130,5,"ER","kSR",97.3684210526316,0.2,"SR"
130,6,"ER","kSR",100,0.2,"SR"
131,5,"best","poisson",97.3684210526316,0.2,"SR"
131,6,"best","poisson",93.4210526315789,0.2,"SR"
131,5,"best","ER",97.3684210526316,0.2,"SR"
131,6,"best","ER",96.0526315789474,0.2,"SR"
131,5,"best","kSR",97.3684210526316,0.2,"SR"
131,6,"best","kSR",94.7368421052632,0.2,"SR"
131,5,"poisson","ER",100,0.2,"SR"
131,6,"poisson","ER",92.1052631578947,0.2,"SR"
131,5,"poisson","kSR",100,0.2,"SR"
131,6,"poisson","kSR",90.7894736842105,0.2,"SR"
131,5,"ER","kSR",100,0.2,"SR"
131,6,"ER","kSR",96.0526315789474,0.2,"SR"
132,5,"best","poisson",96.0526315789474,0.2,"SR"
132,6,"best","poisson",93.4210526315789,0.2,"SR"
132,5,"best","ER",93.4210526315789,0.2,"SR"
132,6,"best","ER",96.0526315789474,0.2,"SR"
132,5,"best","kSR",93.4210526315789,0.2,"SR"
132,6,"best","kSR",93.4210526315789,0.2,"SR"
132,5,"poisson","ER",93.4210526315789,0.2,"SR"
132,6,"poisson","ER",94.7368421052632,0.2,"SR"
132,5,"poisson","kSR",90.7894736842105,0.2,"SR"
132,6,"poisson","kSR",93.4210526315789,0.2,"SR"
132,5,"ER","kSR",97.3684210526316,0.2,"SR"
132,6,"ER","kSR",97.3684210526316,0.2,"SR"
133,5,"best","poisson",96.0526315789474,0.2,"SR"
133,6,"best","poisson",96.0526315789474,0.2,"SR"
133,5,"best","ER",97.3684210526316,0.2,"SR"
133,6,"best","ER",97.3684210526316,0.2,"SR"
133,5,"best","kSR",97.3684210526316,0.2,"SR"
133,6,"best","kSR",98.6842105263158,0.2,"SR"
133,5,"poisson","ER",96.0526315789474,0.2,"SR"
133,6,"poisson","ER",96.0526315789474,0.2,"SR"
