"model","rep","node","identity","blens","system"
"H1","16","5","53.8181818181818",1.6,"HA"
"H1","16","6","56.1818181818182",1.6,"HA"
"H3","16","5","53.6363636363636",1.6,"HA"
"H3","16","6","55.2727272727273",1.6,"HA"
"best","17","5","59.0909090909091",1.6,"HA"
"best","17","6","54.3636363636364",1.6,"HA"
"poisson","17","5","58.5454545454545",1.6,"HA"
"poisson","17","6","53.0909090909091",1.6,"HA"
"H1","17","5","59.8181818181818",1.6,"HA"
"H1","17","6","56.3636363636364",1.6,"HA"
"H3","17","5","58.7272727272727",1.6,"HA"
"H3","17","6","55.8181818181818",1.6,"HA"
"best","18","5","57.2727272727273",1.6,"HA"
"best","18","6","56.3636363636364",1.6,"HA"
"poisson","18","5","56.9090909090909",1.6,"HA"
"poisson","18","6","54.9090909090909",1.6,"HA"
"H1","18","5","59.6363636363636",1.6,"HA"
"H1","18","6","59.2727272727273",1.6,"HA"
"H3","18","5","58.7272727272727",1.6,"HA"
"H3","18","6","56.1818181818182",1.6,"HA"
"best","19","5","57.6363636363636",1.6,"HA"
"best","19","6","56.5454545454545",1.6,"HA"
"poisson","19","5","55.6363636363636",1.6,"HA"
"poisson","19","6","54.9090909090909",1.6,"HA"
"H1","19","5","58",1.6,"HA"
"H1","19","6","59.8181818181818",1.6,"HA"
"H3","19","5","57.8181818181818",1.6,"HA"
"H3","19","6","57.4545454545455",1.6,"HA"
"best","20","5","57.4545454545455",1.6,"HA"
"best","20","6","58.9090909090909",1.6,"HA"
"poisson","20","5","58.7272727272727",1.6,"HA"
"poisson","20","6","58.3636363636364",1.6,"HA"
"H1","20","5","59.4545454545455",1.6,"HA"
"H1","20","6","60",1.6,"HA"
"H3","20","5","58.9090909090909",1.6,"HA"
"H3","20","6","60.1818181818182",1.6,"HA"
"best","21","5","56.9090909090909",1.6,"HA"
"best","21","6","58.9090909090909",1.6,"HA"
"poisson","21","5","56",1.6,"HA"
"poisson","21","6","54.9090909090909",1.6,"HA"
"H1","21","5","59.2727272727273",1.6,"HA"
"H1","21","6","59.8181818181818",1.6,"HA"
"H3","21","5","56.5454545454545",1.6,"HA"
"H3","21","6","58.5454545454545",1.6,"HA"
"best","22","5","57.2727272727273",1.6,"HA"
"best","22","6","59.6363636363636",1.6,"HA"
"poisson","22","5","56.1818181818182",1.6,"HA"
"poisson","22","6","58.3636363636364",1.6,"HA"
"H1","22","5","58.7272727272727",1.6,"HA"
"H1","22","6","58.9090909090909",1.6,"HA"
"H3","22","5","59.0909090909091",1.6,"HA"
"H3","22","6","60.5454545454545",1.6,"HA"
"best","23","5","56.9090909090909",1.6,"HA"
"best","23","6","57.8181818181818",1.6,"HA"
"poisson","23","5","54.5454545454545",1.6,"HA"
"poisson","23","6","56.9090909090909",1.6,"HA"
"H1","23","5","57.2727272727273",1.6,"HA"
"H1","23","6","57.6363636363636",1.6,"HA"
"H3","23","5","57.0909090909091",1.6,"HA"
"H3","23","6","58",1.6,"HA"
"best","24","5","57.6363636363636",1.6,"HA"
"best","24","6","55.8181818181818",1.6,"HA"
"poisson","24","5","55.8181818181818",1.6,"HA"
"poisson","24","6","54.3636363636364",1.6,"HA"
"H1","24","5","58.1818181818182",1.6,"HA"
"H1","24","6","55.6363636363636",1.6,"HA"
"H3","24","5","58.9090909090909",1.6,"HA"
"H3","24","6","56.3636363636364",1.6,"HA"
"best","25","5","57.4545454545455",1.6,"HA"
"best","25","6","58.1818181818182",1.6,"HA"
"poisson","25","5","56.3636363636364",1.6,"HA"
"poisson","25","6","57.0909090909091",1.6,"HA"
"H1","25","5","58.3636363636364",1.6,"HA"
"H1","25","6","60.7272727272727",1.6,"HA"
"H3","25","5","56.5454545454545",1.6,"HA"
"H3","25","6","60.5454545454545",1.6,"HA"
"best","26","5","53.6363636363636",1.6,"HA"
"best","26","6","56.7272727272727",1.6,"HA"
"poisson","26","5","51.6363636363636",1.6,"HA"
"poisson","26","6","52.7272727272727",1.6,"HA"
"H1","26","5","54.3636363636364",1.6,"HA"
"H1","26","6","57.6363636363636",1.6,"HA"
"H3","26","5","52.9090909090909",1.6,"HA"
"H3","26","6","54.3636363636364",1.6,"HA"
"best","27","5","54.9090909090909",1.6,"HA"
"best","27","6","56.7272727272727",1.6,"HA"
"poisson","27","5","53.0909090909091",1.6,"HA"
"poisson","27","6","55.4545454545455",1.6,"HA"
"H1","27","5","58.1818181818182",1.6,"HA"
"H1","27","6","57.2727272727273",1.6,"HA"
"H3","27","5","57.6363636363636",1.6,"HA"
"H3","27","6","57.0909090909091",1.6,"HA"
"best","28","5","58.9090909090909",1.6,"HA"
"best","28","6","58.7272727272727",1.6,"HA"
"poisson","28","5","54.7272727272727",1.6,"HA"
"poisson","28","6","56.1818181818182",1.6,"HA"
"H1","28","5","56.1818181818182",1.6,"HA"
"H1","28","6","61.2727272727273",1.6,"HA"
"H3","28","5","57.0909090909091",1.6,"HA"
"H3","28","6","59.6363636363636",1.6,"HA"
"best","29","5","52.9090909090909",1.6,"HA"
"best","29","6","56.7272727272727",1.6,"HA"
"poisson","29","5","52.1818181818182",1.6,"HA"
"poisson","29","6","54.9090909090909",1.6,"HA"
"H1","29","5","56",1.6,"HA"
"H1","29","6","56.7272727272727",1.6,"HA"
"H3","29","5","54.3636363636364",1.6,"HA"
"H3","29","6","56.1818181818182",1.6,"HA"
"best","30","5","54.5454545454545",1.6,"HA"
"best","30","6","54.9090909090909",1.6,"HA"
"poisson","30","5","53.4545454545455",1.6,"HA"
"poisson","30","6","55.8181818181818",1.6,"HA"
"H1","30","5","53.8181818181818",1.6,"HA"
"H1","30","6","55.0909090909091",1.6,"HA"
"H3","30","5","53.4545454545455",1.6,"HA"
"H3","30","6","55.0909090909091",1.6,"HA"
"best","31","5","58.9090909090909",1.6,"HA"
"best","31","6","55.8181818181818",1.6,"HA"
"poisson","31","5","54",1.6,"HA"
"poisson","31","6","54.5454545454545",1.6,"HA"
"H1","31","5","57.6363636363636",1.6,"HA"
"H1","31","6","57.4545454545455",1.6,"HA"
"H3","31","5","57.4545454545455",1.6,"HA"
"H3","31","6","57.4545454545455",1.6,"HA"
"best","32","5","53.6363636363636",1.6,"HA"
"best","32","6","56.9090909090909",1.6,"HA"
"poisson","32","5","51.8181818181818",1.6,"HA"
"poisson","32","6","56.3636363636364",1.6,"HA"
"H1","32","5","56",1.6,"HA"
"H1","32","6","58.3636363636364",1.6,"HA"
"H3","32","5","54.1818181818182",1.6,"HA"
"H3","32","6","59.2727272727273",1.6,"HA"
"best","33","5","54",1.6,"HA"
"best","33","6","51.6363636363636",1.6,"HA"
"poisson","33","5","52.9090909090909",1.6,"HA"
"poisson","33","6","51.0909090909091",1.6,"HA"
"H1","33","5","55.2727272727273",1.6,"HA"
"H1","33","6","53.6363636363636",1.6,"HA"
"H3","33","5","53.8181818181818",1.6,"HA"
"H3","33","6","53.4545454545455",1.6,"HA"
"best","34","5","60.9090909090909",1.6,"HA"
"best","34","6","59.6363636363636",1.6,"HA"
"poisson","34","5","58.3636363636364",1.6,"HA"
"poisson","34","6","57.8181818181818",1.6,"HA"
"H1","34","5","62",1.6,"HA"
"H1","34","6","62",1.6,"HA"
"H3","34","5","61.4545454545455",1.6,"HA"
"H3","34","6","62.1818181818182",1.6,"HA"
"best","35","5","63.0909090909091",1.6,"HA"
"best","35","6","61.2727272727273",1.6,"HA"
"poisson","35","5","59.2727272727273",1.6,"HA"
"poisson","35","6","60",1.6,"HA"
"H1","35","5","62",1.6,"HA"
"H1","35","6","62.7272727272727",1.6,"HA"
"H3","35","5","62.5454545454545",1.6,"HA"
"H3","35","6","61.6363636363636",1.6,"HA"
"best","36","5","55.4545454545455",1.6,"HA"
"best","36","6","54.7272727272727",1.6,"HA"
"poisson","36","5","52.1818181818182",1.6,"HA"
"poisson","36","6","53.0909090909091",1.6,"HA"
"H1","36","5","57.2727272727273",1.6,"HA"
"H1","36","6","57.4545454545455",1.6,"HA"
"H3","36","5","54.9090909090909",1.6,"HA"
"H3","36","6","55.0909090909091",1.6,"HA"
"best","37","5","58.7272727272727",1.6,"HA"
"best","37","6","55.0909090909091",1.6,"HA"
"poisson","37","5","56.1818181818182",1.6,"HA"
"poisson","37","6","53.2727272727273",1.6,"HA"
"H1","37","5","58.9090909090909",1.6,"HA"
"H1","37","6","55.4545454545455",1.6,"HA"
"H3","37","5","57.6363636363636",1.6,"HA"
"H3","37","6","55.2727272727273",1.6,"HA"
"best","38","5","55.6363636363636",1.6,"HA"
"best","38","6","56.9090909090909",1.6,"HA"
"poisson","38","5","54",1.6,"HA"
"poisson","38","6","55.8181818181818",1.6,"HA"
"H1","38","5","56.1818181818182",1.6,"HA"
"H1","38","6","58",1.6,"HA"
"H3","38","5","54.3636363636364",1.6,"HA"
"H3","38","6","57.8181818181818",1.6,"HA"
"best","39","5","57.8181818181818",1.6,"HA"
"best","39","6","58",1.6,"HA"
"poisson","39","5","55.4545454545455",1.6,"HA"
"poisson","39","6","57.0909090909091",1.6,"HA"
"H1","39","5","57.0909090909091",1.6,"HA"
"H1","39","6","60.3636363636364",1.6,"HA"
"H3","39","5","57.8181818181818",1.6,"HA"
"H3","39","6","57.8181818181818",1.6,"HA"
"best","40","5","55.4545454545455",1.6,"HA"
"best","40","6","58.3636363636364",1.6,"HA"
"poisson","40","5","56.7272727272727",1.6,"HA"
"poisson","40","6","57.6363636363636",1.6,"HA"
"H1","40","5","57.2727272727273",1.6,"HA"
"H1","40","6","60",1.6,"HA"
"H3","40","5","56.1818181818182",1.6,"HA"
"H3","40","6","59.6363636363636",1.6,"HA"
"best","41","5","56.5454545454545",1.6,"HA"
"best","41","6","58.5454545454545",1.6,"HA"
"poisson","41","5","55.2727272727273",1.6,"HA"
"poisson","41","6","55.6363636363636",1.6,"HA"
"H1","41","5","58.1818181818182",1.6,"HA"
"H1","41","6","60.7272727272727",1.6,"HA"
"H3","41","5","58.7272727272727",1.6,"HA"
"H3","41","6","57.8181818181818",1.6,"HA"
"best","42","5","54.3636363636364",1.6,"HA"
"best","42","6","55.4545454545455",1.6,"HA"
"poisson","42","5","53.8181818181818",1.6,"HA"
"poisson","42","6","53.8181818181818",1.6,"HA"
"H1","42","5","55.2727272727273",1.6,"HA"
"H1","42","6","58",1.6,"HA"
"H3","42","5","54.1818181818182",1.6,"HA"
"H3","42","6","56.7272727272727",1.6,"HA"
"best","43","5","56.9090909090909",1.6,"HA"
"best","43","6","53.6363636363636",1.6,"HA"
"poisson","43","5","52.7272727272727",1.6,"HA"
"poisson","43","6","51.8181818181818",1.6,"HA"
"H1","43","5","59.0909090909091",1.6,"HA"
"H1","43","6","54.7272727272727",1.6,"HA"
"H3","43","5","57.4545454545455",1.6,"HA"
"H3","43","6","55.6363636363636",1.6,"HA"
"best","44","5","55.8181818181818",1.6,"HA"
"best","44","6","55.8181818181818",1.6,"HA"
"poisson","44","5","53.4545454545455",1.6,"HA"
"poisson","44","6","54.5454545454545",1.6,"HA"
"H1","44","5","58.7272727272727",1.6,"HA"
"H1","44","6","59.0909090909091",1.6,"HA"
"H3","44","5","58.3636363636364",1.6,"HA"
"H3","44","6","56.1818181818182",1.6,"HA"
"best","45","5","58",1.6,"HA"
"best","45","6","57.0909090909091",1.6,"HA"
"poisson","45","5","54.5454545454545",1.6,"HA"
"poisson","45","6","54.7272727272727",1.6,"HA"
"H1","45","5","57.8181818181818",1.6,"HA"
"H1","45","6","59.8181818181818",1.6,"HA"
"H3","45","5","57.6363636363636",1.6,"HA"
"H3","45","6","56.7272727272727",1.6,"HA"
"best","46","5","58.9090909090909",1.6,"HA"
"best","46","6","59.0909090909091",1.6,"HA"
"poisson","46","5","56",1.6,"HA"
"poisson","46","6","56.5454545454545",1.6,"HA"
"H1","46","5","58.7272727272727",1.6,"HA"
"H1","46","6","60.3636363636364",1.6,"HA"
"H3","46","5","58.1818181818182",1.6,"HA"
"H3","46","6","59.8181818181818",1.6,"HA"
"best","47","5","56.5454545454545",1.6,"HA"
"best","47","6","52.5454545454546",1.6,"HA"
"poisson","47","5","55.4545454545455",1.6,"HA"
"poisson","47","6","50.9090909090909",1.6,"HA"
"H1","47","5","59.8181818181818",1.6,"HA"
"H1","47","6","55.8181818181818",1.6,"HA"
"H3","47","5","58.9090909090909",1.6,"HA"
"H3","47","6","54.9090909090909",1.6,"HA"
"best","48","5","57.4545454545455",1.6,"HA"
"best","48","6","53.8181818181818",1.6,"HA"
"poisson","48","5","52.9090909090909",1.6,"HA"
"poisson","48","6","53.0909090909091",1.6,"HA"
"H1","48","5","57.4545454545455",1.6,"HA"
"H1","48","6","55.4545454545455",1.6,"HA"
"H3","48","5","57.0909090909091",1.6,"HA"
"H3","48","6","54.5454545454545",1.6,"HA"
"best","49","5","58.3636363636364",1.6,"HA"
"best","49","6","58.9090909090909",1.6,"HA"
"poisson","49","5","56.7272727272727",1.6,"HA"
"poisson","49","6","57.6363636363636",1.6,"HA"
"H1","49","5","58.1818181818182",1.6,"HA"
"H1","49","6","59.6363636363636",1.6,"HA"
"H3","49","5","58.5454545454545",1.6,"HA"
"H3","49","6","58.9090909090909",1.6,"HA"
"best","50","5","59.0909090909091",1.6,"HA"
"best","50","6","56.1818181818182",1.6,"HA"
"poisson","50","5","56.9090909090909",1.6,"HA"
"poisson","50","6","56.7272727272727",1.6,"HA"
"H1","50","5","59.2727272727273",1.6,"HA"
"H1","50","6","58.3636363636364",1.6,"HA"
"H3","50","5","58.7272727272727",1.6,"HA"
"H3","50","6","56.9090909090909",1.6,"HA"
"best","51","5","57.0909090909091",1.6,"HA"
"best","51","6","57.2727272727273",1.6,"HA"
"poisson","51","5","56.1818181818182",1.6,"HA"
"poisson","51","6","54.7272727272727",1.6,"HA"
"H1","51","5","60.3636363636364",1.6,"HA"
"H1","51","6","56",1.6,"HA"
"H3","51","5","57.8181818181818",1.6,"HA"
"H3","51","6","57.0909090909091",1.6,"HA"
"best","52","5","58.7272727272727",1.6,"HA"
"best","52","6","58",1.6,"HA"
"poisson","52","5","58",1.6,"HA"
"poisson","52","6","58.3636363636364",1.6,"HA"
"H1","52","5","60.9090909090909",1.6,"HA"
"H1","52","6","59.6363636363636",1.6,"HA"
"H3","52","5","59.8181818181818",1.6,"HA"
"H3","52","6","58.9090909090909",1.6,"HA"
"best","53","5","54.3636363636364",1.6,"HA"
"best","53","6","53.0909090909091",1.6,"HA"
"poisson","53","5","53.2727272727273",1.6,"HA"
"poisson","53","6","52",1.6,"HA"
"H1","53","5","55.8181818181818",1.6,"HA"
"H1","53","6","52",1.6,"HA"
"H3","53","5","54.5454545454545",1.6,"HA"
"H3","53","6","52.7272727272727",1.6,"HA"
"best","54","5","54.9090909090909",1.6,"HA"
"best","54","6","56.5454545454545",1.6,"HA"
"poisson","54","5","53.2727272727273",1.6,"HA"
"poisson","54","6","54.1818181818182",1.6,"HA"
"H1","54","5","55.2727272727273",1.6,"HA"
"H1","54","6","58.1818181818182",1.6,"HA"
"H3","54","5","55.2727272727273",1.6,"HA"
"H3","54","6","56.9090909090909",1.6,"HA"
"best","55","5","58.1818181818182",1.6,"HA"
"best","55","6","58.3636363636364",1.6,"HA"
"poisson","55","5","57.8181818181818",1.6,"HA"
"poisson","55","6","55.4545454545455",1.6,"HA"
"H1","55","5","60.7272727272727",1.6,"HA"
"H1","55","6","60",1.6,"HA"
"H3","55","5","58.9090909090909",1.6,"HA"
"H3","55","6","57.8181818181818",1.6,"HA"
"best","56","5","55.2727272727273",1.6,"HA"
"best","56","6","56.5454545454545",1.6,"HA"
"poisson","56","5","54.3636363636364",1.6,"HA"
"poisson","56","6","53.4545454545455",1.6,"HA"
"H1","56","5","56.9090909090909",1.6,"HA"
"H1","56","6","58",1.6,"HA"
"H3","56","5","56.5454545454545",1.6,"HA"
"H3","56","6","55.4545454545455",1.6,"HA"
"best","57","5","57.4545454545455",1.6,"HA"
"best","57","6","56.3636363636364",1.6,"HA"
"poisson","57","5","55.8181818181818",1.6,"HA"
"poisson","57","6","54",1.6,"HA"
"H1","57","5","59.4545454545455",1.6,"HA"
"H1","57","6","57.8181818181818",1.6,"HA"
"H3","57","5","59.0909090909091",1.6,"HA"
"H3","57","6","57.8181818181818",1.6,"HA"
"best","58","5","58.7272727272727",1.6,"HA"
"best","58","6","57.0909090909091",1.6,"HA"
"poisson","58","5","57.8181818181818",1.6,"HA"
"poisson","58","6","56",1.6,"HA"
"H1","58","5","60.1818181818182",1.6,"HA"
"H1","58","6","57.2727272727273",1.6,"HA"
"H3","58","5","59.2727272727273",1.6,"HA"
"H3","58","6","56.1818181818182",1.6,"HA"
"best","59","5","58.5454545454545",1.6,"HA"
"best","59","6","55.8181818181818",1.6,"HA"
"poisson","59","5","57.4545454545455",1.6,"HA"
"poisson","59","6","54.3636363636364",1.6,"HA"
"H1","59","5","58.7272727272727",1.6,"HA"
"H1","59","6","58.9090909090909",1.6,"HA"
"H3","59","5","58",1.6,"HA"
"H3","59","6","56.3636363636364",1.6,"HA"
"best","60","5","57.6363636363636",1.6,"HA"
"best","60","6","54.9090909090909",1.6,"HA"
"poisson","60","5","56.7272727272727",1.6,"HA"
"poisson","60","6","53.2727272727273",1.6,"HA"
"H1","60","5","59.4545454545455",1.6,"HA"
"H1","60","6","55.2727272727273",1.6,"HA"
"H3","60","5","58.3636363636364",1.6,"HA"
"H3","60","6","54.9090909090909",1.6,"HA"
"best","61","5","53.6363636363636",1.6,"HA"
"best","61","6","56.1818181818182",1.6,"HA"
"poisson","61","5","52.3636363636364",1.6,"HA"
"poisson","61","6","54.7272727272727",1.6,"HA"
"H1","61","5","55.4545454545455",1.6,"HA"
"H1","61","6","57.0909090909091",1.6,"HA"
"H3","61","5","56",1.6,"HA"
"H3","61","6","56.3636363636364",1.6,"HA"
"best","62","5","54.5454545454545",1.6,"HA"
"best","62","6","57.2727272727273",1.6,"HA"
"poisson","62","5","52.1818181818182",1.6,"HA"
"poisson","62","6","52.3636363636364",1.6,"HA"
"H1","62","5","56.1818181818182",1.6,"HA"
"H1","62","6","58.9090909090909",1.6,"HA"
"H3","62","5","55.0909090909091",1.6,"HA"
"H3","62","6","59.0909090909091",1.6,"HA"
"best","63","5","57.4545454545455",1.6,"HA"
"best","63","6","54.5454545454545",1.6,"HA"
"poisson","63","5","54.1818181818182",1.6,"HA"
"poisson","63","6","53.2727272727273",1.6,"HA"
"H1","63","5","60.7272727272727",1.6,"HA"
"H1","63","6","56.1818181818182",1.6,"HA"
"H3","63","5","58.7272727272727",1.6,"HA"
"H3","63","6","56.1818181818182",1.6,"HA"
"best","64","5","58",1.6,"HA"
"best","64","6","61.2727272727273",1.6,"HA"
"poisson","64","5","57.2727272727273",1.6,"HA"
"poisson","64","6","59.2727272727273",1.6,"HA"
"H1","64","5","60",1.6,"HA"
"H1","64","6","63.6363636363636",1.6,"HA"
"H3","64","5","59.0909090909091",1.6,"HA"
"H3","64","6","61.8181818181818",1.6,"HA"
"best","65","5","56.3636363636364",1.6,"HA"
"best","65","6","56.1818181818182",1.6,"HA"
"poisson","65","5","53.4545454545455",1.6,"HA"
"poisson","65","6","55.0909090909091",1.6,"HA"
"H1","65","5","58",1.6,"HA"
"H1","65","6","57.8181818181818",1.6,"HA"
"H3","65","5","56.5454545454545",1.6,"HA"
"H3","65","6","57.2727272727273",1.6,"HA"
"best","66","5","52.9090909090909",1.6,"HA"
"best","66","6","57.8181818181818",1.6,"HA"
"poisson","66","5","52.9090909090909",1.6,"HA"
"poisson","66","6","54.3636363636364",1.6,"HA"
"H1","66","5","54.7272727272727",1.6,"HA"
"H1","66","6","59.0909090909091",1.6,"HA"
"H3","66","5","53.2727272727273",1.6,"HA"
"H3","66","6","57.4545454545455",1.6,"HA"
"best","67","5","58",1.6,"HA"
"best","67","6","55.8181818181818",1.6,"HA"
"poisson","67","5","56.7272727272727",1.6,"HA"
"poisson","67","6","56.1818181818182",1.6,"HA"
"H1","67","5","60.5454545454545",1.6,"HA"
"H1","67","6","56.7272727272727",1.6,"HA"
"H3","67","5","58.5454545454545",1.6,"HA"
"H3","67","6","55.6363636363636",1.6,"HA"
"best","68","5","56.9090909090909",1.6,"HA"
"best","68","6","55.4545454545455",1.6,"HA"
"poisson","68","5","54.5454545454545",1.6,"HA"
"poisson","68","6","54.9090909090909",1.6,"HA"
"H1","68","5","56.5454545454545",1.6,"HA"
"H1","68","6","56.5454545454545",1.6,"HA"
"H3","68","5","56.7272727272727",1.6,"HA"
"H3","68","6","55.2727272727273",1.6,"HA"
"best","69","5","55.4545454545455",1.6,"HA"
"best","69","6","56.5454545454545",1.6,"HA"
"poisson","69","5","54",1.6,"HA"
"poisson","69","6","52.7272727272727",1.6,"HA"
"H1","69","5","58.5454545454545",1.6,"HA"
"H1","69","6","57.4545454545455",1.6,"HA"
"H3","69","5","57.6363636363636",1.6,"HA"
"H3","69","6","55.8181818181818",1.6,"HA"
"best","70","5","56.7272727272727",1.6,"HA"
"best","70","6","54.9090909090909",1.6,"HA"
"poisson","70","5","54.9090909090909",1.6,"HA"
"poisson","70","6","52",1.6,"HA"
"H1","70","5","57.8181818181818",1.6,"HA"
"H1","70","6","55.8181818181818",1.6,"HA"
"H3","70","5","55.0909090909091",1.6,"HA"
"H3","70","6","54.9090909090909",1.6,"HA"
"best","71","5","56.7272727272727",1.6,"HA"
"best","71","6","55.8181818181818",1.6,"HA"
"poisson","71","5","55.8181818181818",1.6,"HA"
"poisson","71","6","53.2727272727273",1.6,"HA"
"H1","71","5","56.7272727272727",1.6,"HA"
"H1","71","6","57.8181818181818",1.6,"HA"
"H3","71","5","56",1.6,"HA"
"H3","71","6","54.5454545454545",1.6,"HA"
"best","72","5","56.1818181818182",1.6,"HA"
