"model","rep","node","identity","blens","system"
"poisson","36","6","59.2105263157895",1.6,"SR"
"ER","36","5","61.8421052631579",1.6,"SR"
"ER","36","6","53.9473684210526",1.6,"SR"
"kSR","36","5","55.2631578947368",1.6,"SR"
"kSR","36","6","55.2631578947368",1.6,"SR"
"best","37","5","56.578947368421",1.6,"SR"
"best","37","6","57.8947368421053",1.6,"SR"
"poisson","37","5","52.6315789473684",1.6,"SR"
"poisson","37","6","57.8947368421053",1.6,"SR"
"ER","37","5","52.6315789473684",1.6,"SR"
"ER","37","6","55.2631578947368",1.6,"SR"
"kSR","37","5","56.578947368421",1.6,"SR"
"kSR","37","6","57.8947368421053",1.6,"SR"
"best","38","5","59.2105263157895",1.6,"SR"
"best","38","6","56.578947368421",1.6,"SR"
"poisson","38","5","55.2631578947368",1.6,"SR"
"poisson","38","6","53.9473684210526",1.6,"SR"
"ER","38","5","55.2631578947368",1.6,"SR"
"ER","38","6","51.3157894736842",1.6,"SR"
"kSR","38","5","53.9473684210526",1.6,"SR"
"kSR","38","6","51.3157894736842",1.6,"SR"
"best","39","5","65.7894736842105",1.6,"SR"
"best","39","6","63.1578947368421",1.6,"SR"
"poisson","39","5","65.7894736842105",1.6,"SR"
"poisson","39","6","61.8421052631579",1.6,"SR"
"ER","39","5","60.5263157894737",1.6,"SR"
"ER","39","6","59.2105263157895",1.6,"SR"
"kSR","39","5","68.4210526315789",1.6,"SR"
"kSR","39","6","63.1578947368421",1.6,"SR"
"best","40","5","57.8947368421053",1.6,"SR"
"best","40","6","63.1578947368421",1.6,"SR"
"poisson","40","5","65.7894736842105",1.6,"SR"
"poisson","40","6","64.4736842105263",1.6,"SR"
"ER","40","5","51.3157894736842",1.6,"SR"
"ER","40","6","61.8421052631579",1.6,"SR"
"kSR","40","5","64.4736842105263",1.6,"SR"
"kSR","40","6","63.1578947368421",1.6,"SR"
"best","41","5","57.8947368421053",1.6,"SR"
"best","41","6","61.8421052631579",1.6,"SR"
"poisson","41","5","59.2105263157895",1.6,"SR"
"poisson","41","6","61.8421052631579",1.6,"SR"
"ER","41","5","59.2105263157895",1.6,"SR"
"ER","41","6","51.3157894736842",1.6,"SR"
"kSR","41","5","63.1578947368421",1.6,"SR"
"kSR","41","6","60.5263157894737",1.6,"SR"
"best","42","5","59.2105263157895",1.6,"SR"
"best","42","6","61.8421052631579",1.6,"SR"
"poisson","42","5","64.4736842105263",1.6,"SR"
"poisson","42","6","60.5263157894737",1.6,"SR"
"ER","42","5","53.9473684210526",1.6,"SR"
"ER","42","6","59.2105263157895",1.6,"SR"
"kSR","42","5","60.5263157894737",1.6,"SR"
"kSR","42","6","63.1578947368421",1.6,"SR"
"best","43","5","56.578947368421",1.6,"SR"
"best","43","6","60.5263157894737",1.6,"SR"
"poisson","43","5","60.5263157894737",1.6,"SR"
"poisson","43","6","60.5263157894737",1.6,"SR"
"ER","43","5","56.578947368421",1.6,"SR"
"ER","43","6","60.5263157894737",1.6,"SR"
"kSR","43","5","57.8947368421053",1.6,"SR"
"kSR","43","6","60.5263157894737",1.6,"SR"
"best","44","5","55.2631578947368",1.6,"SR"
"best","44","6","59.2105263157895",1.6,"SR"
"poisson","44","5","51.3157894736842",1.6,"SR"
"poisson","44","6","53.9473684210526",1.6,"SR"
"ER","44","5","51.3157894736842",1.6,"SR"
"ER","44","6","57.8947368421053",1.6,"SR"
"kSR","44","5","51.3157894736842",1.6,"SR"
"kSR","44","6","53.9473684210526",1.6,"SR"
"best","45","5","50",1.6,"SR"
"best","45","6","60.5263157894737",1.6,"SR"
"poisson","45","5","51.3157894736842",1.6,"SR"
"poisson","45","6","56.578947368421",1.6,"SR"
"ER","45","5","48.6842105263158",1.6,"SR"
"ER","45","6","52.6315789473684",1.6,"SR"
"kSR","45","5","50",1.6,"SR"
"kSR","45","6","55.2631578947368",1.6,"SR"
"best","46","5","52.6315789473684",1.6,"SR"
"best","46","6","53.9473684210526",1.6,"SR"
"poisson","46","5","52.6315789473684",1.6,"SR"
"poisson","46","6","53.9473684210526",1.6,"SR"
"ER","46","5","50",1.6,"SR"
"ER","46","6","60.5263157894737",1.6,"SR"
"kSR","46","5","51.3157894736842",1.6,"SR"
"kSR","46","6","57.8947368421053",1.6,"SR"
"best","47","5","52.6315789473684",1.6,"SR"
"best","47","6","52.6315789473684",1.6,"SR"
"poisson","47","5","51.3157894736842",1.6,"SR"
"poisson","47","6","51.3157894736842",1.6,"SR"
"ER","47","5","46.0526315789474",1.6,"SR"
"ER","47","6","55.2631578947368",1.6,"SR"
"kSR","47","5","51.3157894736842",1.6,"SR"
"kSR","47","6","50",1.6,"SR"
"best","48","5","53.9473684210526",1.6,"SR"
"best","48","6","56.578947368421",1.6,"SR"
"poisson","48","5","53.9473684210526",1.6,"SR"
"poisson","48","6","56.578947368421",1.6,"SR"
"ER","48","5","57.8947368421053",1.6,"SR"
"ER","48","6","56.578947368421",1.6,"SR"
"kSR","48","5","64.4736842105263",1.6,"SR"
"kSR","48","6","63.1578947368421",1.6,"SR"
"best","49","5","60.5263157894737",1.6,"SR"
"best","49","6","55.2631578947368",1.6,"SR"
"poisson","49","5","60.5263157894737",1.6,"SR"
"poisson","49","6","53.9473684210526",1.6,"SR"
"ER","49","5","55.2631578947368",1.6,"SR"
"ER","49","6","56.578947368421",1.6,"SR"
"kSR","49","5","63.1578947368421",1.6,"SR"
"kSR","49","6","55.2631578947368",1.6,"SR"
"best","50","5","52.6315789473684",1.6,"SR"
"best","50","6","64.4736842105263",1.6,"SR"
"poisson","50","5","53.9473684210526",1.6,"SR"
"poisson","50","6","59.2105263157895",1.6,"SR"
"ER","50","5","48.6842105263158",1.6,"SR"
"ER","50","6","55.2631578947368",1.6,"SR"
"kSR","50","5","55.2631578947368",1.6,"SR"
"kSR","50","6","65.7894736842105",1.6,"SR"
"best","51","5","63.1578947368421",1.6,"SR"
"best","51","6","59.2105263157895",1.6,"SR"
"poisson","51","5","59.2105263157895",1.6,"SR"
"poisson","51","6","57.8947368421053",1.6,"SR"
"ER","51","5","56.578947368421",1.6,"SR"
"ER","51","6","64.4736842105263",1.6,"SR"
"kSR","51","5","57.8947368421053",1.6,"SR"
"kSR","51","6","60.5263157894737",1.6,"SR"
"best","52","5","65.7894736842105",1.6,"SR"
"best","52","6","56.578947368421",1.6,"SR"
"poisson","52","5","64.4736842105263",1.6,"SR"
"poisson","52","6","57.8947368421053",1.6,"SR"
"ER","52","5","64.4736842105263",1.6,"SR"
"ER","52","6","57.8947368421053",1.6,"SR"
"kSR","52","5","67.1052631578947",1.6,"SR"
"kSR","52","6","60.5263157894737",1.6,"SR"
"best","53","5","61.8421052631579",1.6,"SR"
"best","53","6","61.8421052631579",1.6,"SR"
"poisson","53","5","64.4736842105263",1.6,"SR"
"poisson","53","6","59.2105263157895",1.6,"SR"
"ER","53","5","64.4736842105263",1.6,"SR"
"ER","53","6","59.2105263157895",1.6,"SR"
"kSR","53","5","65.7894736842105",1.6,"SR"
"kSR","53","6","63.1578947368421",1.6,"SR"
"best","54","5","63.1578947368421",1.6,"SR"
"best","54","6","56.578947368421",1.6,"SR"
"poisson","54","5","61.8421052631579",1.6,"SR"
"poisson","54","6","55.2631578947368",1.6,"SR"
"ER","54","5","64.4736842105263",1.6,"SR"
"ER","54","6","56.578947368421",1.6,"SR"
"kSR","54","5","64.4736842105263",1.6,"SR"
"kSR","54","6","53.9473684210526",1.6,"SR"
"best","55","5","57.8947368421053",1.6,"SR"
"best","55","6","57.8947368421053",1.6,"SR"
"poisson","55","5","59.2105263157895",1.6,"SR"
"poisson","55","6","57.8947368421053",1.6,"SR"
"ER","55","5","50",1.6,"SR"
"ER","55","6","55.2631578947368",1.6,"SR"
"kSR","55","5","56.578947368421",1.6,"SR"
"kSR","55","6","57.8947368421053",1.6,"SR"
"best","56","5","68.4210526315789",1.6,"SR"
"best","56","6","52.6315789473684",1.6,"SR"
"poisson","56","5","57.8947368421053",1.6,"SR"
"poisson","56","6","50",1.6,"SR"
"ER","56","5","57.8947368421053",1.6,"SR"
"ER","56","6","48.6842105263158",1.6,"SR"
"kSR","56","5","67.1052631578947",1.6,"SR"
"kSR","56","6","53.9473684210526",1.6,"SR"
"best","57","5","64.4736842105263",1.6,"SR"
"best","57","6","69.7368421052632",1.6,"SR"
"poisson","57","5","68.4210526315789",1.6,"SR"
"poisson","57","6","68.4210526315789",1.6,"SR"
"ER","57","5","67.1052631578947",1.6,"SR"
"ER","57","6","67.1052631578947",1.6,"SR"
"kSR","57","5","67.1052631578947",1.6,"SR"
"kSR","57","6","65.7894736842105",1.6,"SR"
"best","58","5","57.8947368421053",1.6,"SR"
"best","58","6","63.1578947368421",1.6,"SR"
"poisson","58","5","56.578947368421",1.6,"SR"
"poisson","58","6","59.2105263157895",1.6,"SR"
"ER","58","5","60.5263157894737",1.6,"SR"
"ER","58","6","61.8421052631579",1.6,"SR"
"kSR","58","5","59.2105263157895",1.6,"SR"
"kSR","58","6","65.7894736842105",1.6,"SR"
"best","59","5","51.3157894736842",1.6,"SR"
"best","59","6","59.2105263157895",1.6,"SR"
"poisson","59","5","53.9473684210526",1.6,"SR"
"poisson","59","6","61.8421052631579",1.6,"SR"
"ER","59","5","48.6842105263158",1.6,"SR"
"ER","59","6","63.1578947368421",1.6,"SR"
"kSR","59","5","48.6842105263158",1.6,"SR"
"kSR","59","6","63.1578947368421",1.6,"SR"
"best","60","5","61.8421052631579",1.6,"SR"
"best","60","6","57.8947368421053",1.6,"SR"
"poisson","60","5","60.5263157894737",1.6,"SR"
"poisson","60","6","53.9473684210526",1.6,"SR"
"ER","60","5","61.8421052631579",1.6,"SR"
"ER","60","6","59.2105263157895",1.6,"SR"
"kSR","60","5","59.2105263157895",1.6,"SR"
"kSR","60","6","59.2105263157895",1.6,"SR"
"best","61","5","59.2105263157895",1.6,"SR"
"best","61","6","52.6315789473684",1.6,"SR"
"poisson","61","5","56.578947368421",1.6,"SR"
"poisson","61","6","55.2631578947368",1.6,"SR"
"ER","61","5","55.2631578947368",1.6,"SR"
"ER","61","6","53.9473684210526",1.6,"SR"
"kSR","61","5","59.2105263157895",1.6,"SR"
"kSR","61","6","52.6315789473684",1.6,"SR"
"best","62","5","61.8421052631579",1.6,"SR"
"best","62","6","65.7894736842105",1.6,"SR"
"poisson","62","5","63.1578947368421",1.6,"SR"
"poisson","62","6","63.1578947368421",1.6,"SR"
"ER","62","5","59.2105263157895",1.6,"SR"
"ER","62","6","65.7894736842105",1.6,"SR"
"kSR","62","5","60.5263157894737",1.6,"SR"
"kSR","62","6","64.4736842105263",1.6,"SR"
"best","63","5","68.4210526315789",1.6,"SR"
"best","63","6","59.2105263157895",1.6,"SR"
"poisson","63","5","68.4210526315789",1.6,"SR"
"poisson","63","6","57.8947368421053",1.6,"SR"
"ER","63","5","72.3684210526316",1.6,"SR"
"ER","63","6","50",1.6,"SR"
"kSR","63","5","72.3684210526316",1.6,"SR"
"kSR","63","6","50",1.6,"SR"
"best","64","5","63.1578947368421",1.6,"SR"
"best","64","6","60.5263157894737",1.6,"SR"
"poisson","64","5","63.1578947368421",1.6,"SR"
"poisson","64","6","57.8947368421053",1.6,"SR"
"ER","64","5","65.7894736842105",1.6,"SR"
"ER","64","6","57.8947368421053",1.6,"SR"
"kSR","64","5","64.4736842105263",1.6,"SR"
"kSR","64","6","60.5263157894737",1.6,"SR"
"best","65","5","65.7894736842105",1.6,"SR"
"best","65","6","61.8421052631579",1.6,"SR"
"poisson","65","5","63.1578947368421",1.6,"SR"
"poisson","65","6","57.8947368421053",1.6,"SR"
"ER","65","5","57.8947368421053",1.6,"SR"
"ER","65","6","59.2105263157895",1.6,"SR"
"kSR","65","5","65.7894736842105",1.6,"SR"
"kSR","65","6","60.5263157894737",1.6,"SR"
"best","66","5","59.2105263157895",1.6,"SR"
"best","66","6","52.6315789473684",1.6,"SR"
"poisson","66","5","61.8421052631579",1.6,"SR"
"poisson","66","6","52.6315789473684",1.6,"SR"
"ER","66","5","52.6315789473684",1.6,"SR"
"ER","66","6","48.6842105263158",1.6,"SR"
"kSR","66","5","59.2105263157895",1.6,"SR"
"kSR","66","6","53.9473684210526",1.6,"SR"
"best","67","5","64.4736842105263",1.6,"SR"
"best","67","6","55.2631578947368",1.6,"SR"
"poisson","67","5","63.1578947368421",1.6,"SR"
"poisson","67","6","50",1.6,"SR"
"ER","67","5","59.2105263157895",1.6,"SR"
"ER","67","6","56.578947368421",1.6,"SR"
"kSR","67","5","61.8421052631579",1.6,"SR"
"kSR","67","6","52.6315789473684",1.6,"SR"
"best","68","5","51.3157894736842",1.6,"SR"
"best","68","6","53.9473684210526",1.6,"SR"
"poisson","68","5","51.3157894736842",1.6,"SR"
"poisson","68","6","55.2631578947368",1.6,"SR"
"ER","68","5","50",1.6,"SR"
"ER","68","6","52.6315789473684",1.6,"SR"
"kSR","68","5","55.2631578947368",1.6,"SR"
"kSR","68","6","51.3157894736842",1.6,"SR"
"best","69","5","56.578947368421",1.6,"SR"
"best","69","6","53.9473684210526",1.6,"SR"
"poisson","69","5","55.2631578947368",1.6,"SR"
"poisson","69","6","55.2631578947368",1.6,"SR"
"ER","69","5","52.6315789473684",1.6,"SR"
"ER","69","6","55.2631578947368",1.6,"SR"
"kSR","69","5","55.2631578947368",1.6,"SR"
"kSR","69","6","56.578947368421",1.6,"SR"
"best","70","5","68.4210526315789",1.6,"SR"
"best","70","6","63.1578947368421",1.6,"SR"
"poisson","70","5","61.8421052631579",1.6,"SR"
"poisson","70","6","60.5263157894737",1.6,"SR"
"ER","70","5","60.5263157894737",1.6,"SR"
"ER","70","6","55.2631578947368",1.6,"SR"
"kSR","70","5","69.7368421052632",1.6,"SR"
