"model","rep","node","identity","blens","system"
"best","19","5","85.1648351648352",0.4,"RBD"
"best","19","6","80.2197802197802",0.4,"RBD"
"poisson","19","5","85.1648351648352",0.4,"RBD"
"poisson","19","6","80.2197802197802",0.4,"RBD"
"RBD","19","5","86.2637362637363",0.4,"RBD"
"RBD","19","6","81.8681318681319",0.4,"RBD"
"best","20","5","78.5714285714286",0.4,"RBD"
"best","20","6","82.4175824175824",0.4,"RBD"
"poisson","20","5","81.8681318681319",0.4,"RBD"
"poisson","20","6","81.3186813186813",0.4,"RBD"
"RBD","20","5","79.6703296703297",0.4,"RBD"
"RBD","20","6","83.5164835164835",0.4,"RBD"
"best","21","5","89.010989010989",0.4,"RBD"
"best","21","6","87.9120879120879",0.4,"RBD"
"poisson","21","5","86.8131868131868",0.4,"RBD"
"poisson","21","6","87.3626373626374",0.4,"RBD"
"RBD","21","5","86.8131868131868",0.4,"RBD"
"RBD","21","6","88.4615384615385",0.4,"RBD"
"best","22","5","80.7692307692308",0.4,"RBD"
"best","22","6","78.5714285714286",0.4,"RBD"
"poisson","22","5","82.4175824175824",0.4,"RBD"
"poisson","22","6","78.5714285714286",0.4,"RBD"
"RBD","22","5","82.4175824175824",0.4,"RBD"
"RBD","22","6","78.021978021978",0.4,"RBD"
"best","23","5","86.2637362637363",0.4,"RBD"
"best","23","6","84.0659340659341",0.4,"RBD"
"poisson","23","5","83.5164835164835",0.4,"RBD"
"poisson","23","6","82.967032967033",0.4,"RBD"
"RBD","23","5","86.2637362637363",0.4,"RBD"
"RBD","23","6","83.5164835164835",0.4,"RBD"
"best","24","5","82.967032967033",0.4,"RBD"
"best","24","6","82.967032967033",0.4,"RBD"
"poisson","24","5","84.0659340659341",0.4,"RBD"
"poisson","24","6","78.5714285714286",0.4,"RBD"
"RBD","24","5","84.6153846153846",0.4,"RBD"
"RBD","24","6","84.0659340659341",0.4,"RBD"
"best","25","5","86.2637362637363",0.4,"RBD"
"best","25","6","84.0659340659341",0.4,"RBD"
"poisson","25","5","86.2637362637363",0.4,"RBD"
"poisson","25","6","81.8681318681319",0.4,"RBD"
"RBD","25","5","85.7142857142857",0.4,"RBD"
"RBD","25","6","84.0659340659341",0.4,"RBD"
"best","26","5","85.7142857142857",0.4,"RBD"
"best","26","6","84.6153846153846",0.4,"RBD"
"poisson","26","5","84.0659340659341",0.4,"RBD"
"poisson","26","6","82.967032967033",0.4,"RBD"
"RBD","26","5","87.3626373626374",0.4,"RBD"
"RBD","26","6","87.3626373626374",0.4,"RBD"
"best","27","5","85.1648351648352",0.4,"RBD"
"best","27","6","86.2637362637363",0.4,"RBD"
"poisson","27","5","81.3186813186813",0.4,"RBD"
"poisson","27","6","85.1648351648352",0.4,"RBD"
"RBD","27","5","85.7142857142857",0.4,"RBD"
"RBD","27","6","83.5164835164835",0.4,"RBD"
"best","28","5","82.967032967033",0.4,"RBD"
"best","28","6","82.967032967033",0.4,"RBD"
"poisson","28","5","81.8681318681319",0.4,"RBD"
"poisson","28","6","81.3186813186813",0.4,"RBD"
"RBD","28","5","83.5164835164835",0.4,"RBD"
"RBD","28","6","83.5164835164835",0.4,"RBD"
"best","29","5","86.2637362637363",0.4,"RBD"
"best","29","6","86.8131868131868",0.4,"RBD"
"poisson","29","5","86.2637362637363",0.4,"RBD"
"poisson","29","6","84.0659340659341",0.4,"RBD"
"RBD","29","5","87.9120879120879",0.4,"RBD"
"RBD","29","6","85.7142857142857",0.4,"RBD"
"best","30","5","81.3186813186813",0.4,"RBD"
"best","30","6","85.7142857142857",0.4,"RBD"
"poisson","30","5","81.8681318681319",0.4,"RBD"
"poisson","30","6","84.0659340659341",0.4,"RBD"
"RBD","30","5","84.0659340659341",0.4,"RBD"
"RBD","30","6","86.2637362637363",0.4,"RBD"
"best","31","5","82.967032967033",0.4,"RBD"
"best","31","6","80.2197802197802",0.4,"RBD"
"poisson","31","5","85.1648351648352",0.4,"RBD"
"poisson","31","6","79.6703296703297",0.4,"RBD"
"RBD","31","5","85.1648351648352",0.4,"RBD"
"RBD","31","6","83.5164835164835",0.4,"RBD"
"best","32","5","86.8131868131868",0.4,"RBD"
"best","32","6","87.3626373626374",0.4,"RBD"
"poisson","32","5","85.7142857142857",0.4,"RBD"
"poisson","32","6","83.5164835164835",0.4,"RBD"
"RBD","32","5","86.2637362637363",0.4,"RBD"
"RBD","32","6","86.2637362637363",0.4,"RBD"
"best","33","5","87.9120879120879",0.4,"RBD"
"best","33","6","89.5604395604396",0.4,"RBD"
"poisson","33","5","87.9120879120879",0.4,"RBD"
"poisson","33","6","87.9120879120879",0.4,"RBD"
"RBD","33","5","87.3626373626374",0.4,"RBD"
"RBD","33","6","89.010989010989",0.4,"RBD"
"best","34","5","83.5164835164835",0.4,"RBD"
"best","34","6","83.5164835164835",0.4,"RBD"
"poisson","34","5","81.8681318681319",0.4,"RBD"
"poisson","34","6","84.0659340659341",0.4,"RBD"
"RBD","34","5","84.6153846153846",0.4,"RBD"
"RBD","34","6","82.967032967033",0.4,"RBD"
"best","35","5","87.3626373626374",0.4,"RBD"
"best","35","6","86.8131868131868",0.4,"RBD"
"poisson","35","5","85.7142857142857",0.4,"RBD"
"poisson","35","6","85.7142857142857",0.4,"RBD"
"RBD","35","5","87.9120879120879",0.4,"RBD"
"RBD","35","6","86.2637362637363",0.4,"RBD"
"best","36","5","85.7142857142857",0.4,"RBD"
"best","36","6","86.8131868131868",0.4,"RBD"
"poisson","36","5","85.7142857142857",0.4,"RBD"
"poisson","36","6","86.8131868131868",0.4,"RBD"
"RBD","36","5","86.2637362637363",0.4,"RBD"
"RBD","36","6","88.4615384615385",0.4,"RBD"
"best","37","5","88.4615384615385",0.4,"RBD"
"best","37","6","85.7142857142857",0.4,"RBD"
"poisson","37","5","88.4615384615385",0.4,"RBD"
"poisson","37","6","84.6153846153846",0.4,"RBD"
"RBD","37","5","89.010989010989",0.4,"RBD"
"RBD","37","6","87.9120879120879",0.4,"RBD"
"best","38","5","89.010989010989",0.4,"RBD"
"best","38","6","89.010989010989",0.4,"RBD"
"poisson","38","5","86.8131868131868",0.4,"RBD"
"poisson","38","6","89.010989010989",0.4,"RBD"
"RBD","38","5","89.5604395604396",0.4,"RBD"
"RBD","38","6","89.010989010989",0.4,"RBD"
"best","39","5","87.3626373626374",0.4,"RBD"
"best","39","6","85.7142857142857",0.4,"RBD"
"poisson","39","5","84.6153846153846",0.4,"RBD"
"poisson","39","6","85.1648351648352",0.4,"RBD"
"RBD","39","5","87.9120879120879",0.4,"RBD"
"RBD","39","6","88.4615384615385",0.4,"RBD"
"best","40","5","82.967032967033",0.4,"RBD"
"best","40","6","81.8681318681319",0.4,"RBD"
"poisson","40","5","82.967032967033",0.4,"RBD"
"poisson","40","6","82.4175824175824",0.4,"RBD"
"RBD","40","5","84.0659340659341",0.4,"RBD"
"RBD","40","6","82.4175824175824",0.4,"RBD"
"best","41","5","82.967032967033",0.4,"RBD"
"best","41","6","85.1648351648352",0.4,"RBD"
"poisson","41","5","82.4175824175824",0.4,"RBD"
"poisson","41","6","84.6153846153846",0.4,"RBD"
"RBD","41","5","85.1648351648352",0.4,"RBD"
"RBD","41","6","86.8131868131868",0.4,"RBD"
"best","42","5","85.7142857142857",0.4,"RBD"
"best","42","6","89.010989010989",0.4,"RBD"
"poisson","42","5","85.1648351648352",0.4,"RBD"
"poisson","42","6","88.4615384615385",0.4,"RBD"
"RBD","42","5","86.8131868131868",0.4,"RBD"
"RBD","42","6","89.5604395604396",0.4,"RBD"
"best","43","5","78.5714285714286",0.4,"RBD"
"best","43","6","82.967032967033",0.4,"RBD"
"poisson","43","5","78.021978021978",0.4,"RBD"
"poisson","43","6","80.7692307692308",0.4,"RBD"
"RBD","43","5","79.1208791208791",0.4,"RBD"
"RBD","43","6","82.967032967033",0.4,"RBD"
"best","44","5","83.5164835164835",0.4,"RBD"
"best","44","6","83.5164835164835",0.4,"RBD"
"poisson","44","5","83.5164835164835",0.4,"RBD"
"poisson","44","6","82.967032967033",0.4,"RBD"
"RBD","44","5","80.7692307692308",0.4,"RBD"
"RBD","44","6","84.0659340659341",0.4,"RBD"
"best","45","5","86.2637362637363",0.4,"RBD"
"best","45","6","82.4175824175824",0.4,"RBD"
"poisson","45","5","85.1648351648352",0.4,"RBD"
"poisson","45","6","80.7692307692308",0.4,"RBD"
"RBD","45","5","87.9120879120879",0.4,"RBD"
"RBD","45","6","82.4175824175824",0.4,"RBD"
"best","46","5","86.8131868131868",0.4,"RBD"
"best","46","6","83.5164835164835",0.4,"RBD"
"poisson","46","5","86.2637362637363",0.4,"RBD"
"poisson","46","6","83.5164835164835",0.4,"RBD"
"RBD","46","5","86.2637362637363",0.4,"RBD"
"RBD","46","6","83.5164835164835",0.4,"RBD"
"best","47","5","87.9120879120879",0.4,"RBD"
"best","47","6","86.8131868131868",0.4,"RBD"
"poisson","47","5","87.9120879120879",0.4,"RBD"
"poisson","47","6","86.2637362637363",0.4,"RBD"
"RBD","47","5","90.1098901098901",0.4,"RBD"
"RBD","47","6","86.2637362637363",0.4,"RBD"
"best","48","5","82.4175824175824",0.4,"RBD"
"best","48","6","84.0659340659341",0.4,"RBD"
"poisson","48","5","81.3186813186813",0.4,"RBD"
"poisson","48","6","83.5164835164835",0.4,"RBD"
"RBD","48","5","82.4175824175824",0.4,"RBD"
"RBD","48","6","85.7142857142857",0.4,"RBD"
"best","49","5","87.9120879120879",0.4,"RBD"
"best","49","6","85.1648351648352",0.4,"RBD"
"poisson","49","5","86.8131868131868",0.4,"RBD"
"poisson","49","6","84.0659340659341",0.4,"RBD"
"RBD","49","5","86.2637362637363",0.4,"RBD"
"RBD","49","6","86.8131868131868",0.4,"RBD"
"best","50","5","83.5164835164835",0.4,"RBD"
"best","50","6","85.7142857142857",0.4,"RBD"
"poisson","50","5","80.7692307692308",0.4,"RBD"
"poisson","50","6","84.6153846153846",0.4,"RBD"
"RBD","50","5","84.6153846153846",0.4,"RBD"
"RBD","50","6","87.3626373626374",0.4,"RBD"
"best","51","5","82.967032967033",0.4,"RBD"
"best","51","6","84.0659340659341",0.4,"RBD"
"poisson","51","5","83.5164835164835",0.4,"RBD"
"poisson","51","6","84.6153846153846",0.4,"RBD"
"RBD","51","5","81.8681318681319",0.4,"RBD"
"RBD","51","6","82.4175824175824",0.4,"RBD"
"best","52","5","86.2637362637363",0.4,"RBD"
"best","52","6","84.6153846153846",0.4,"RBD"
"poisson","52","5","84.6153846153846",0.4,"RBD"
"poisson","52","6","82.967032967033",0.4,"RBD"
"RBD","52","5","84.6153846153846",0.4,"RBD"
"RBD","52","6","85.7142857142857",0.4,"RBD"
"best","53","5","87.9120879120879",0.4,"RBD"
"best","53","6","84.6153846153846",0.4,"RBD"
"poisson","53","5","89.5604395604396",0.4,"RBD"
"poisson","53","6","84.0659340659341",0.4,"RBD"
"RBD","53","5","86.8131868131868",0.4,"RBD"
"RBD","53","6","85.1648351648352",0.4,"RBD"
"best","54","5","85.1648351648352",0.4,"RBD"
"best","54","6","82.967032967033",0.4,"RBD"
"poisson","54","5","84.0659340659341",0.4,"RBD"
"poisson","54","6","81.3186813186813",0.4,"RBD"
"RBD","54","5","86.2637362637363",0.4,"RBD"
"RBD","54","6","84.6153846153846",0.4,"RBD"
"best","55","5","86.2637362637363",0.4,"RBD"
"best","55","6","85.7142857142857",0.4,"RBD"
"poisson","55","5","82.4175824175824",0.4,"RBD"
"poisson","55","6","84.0659340659341",0.4,"RBD"
"RBD","55","5","86.2637362637363",0.4,"RBD"
"RBD","55","6","84.6153846153846",0.4,"RBD"
"best","56","5","82.4175824175824",0.4,"RBD"
"best","56","6","81.3186813186813",0.4,"RBD"
"poisson","56","5","81.3186813186813",0.4,"RBD"
"poisson","56","6","81.3186813186813",0.4,"RBD"
"RBD","56","5","84.6153846153846",0.4,"RBD"
"RBD","56","6","82.967032967033",0.4,"RBD"
"best","57","5","84.0659340659341",0.4,"RBD"
"best","57","6","82.4175824175824",0.4,"RBD"
"poisson","57","5","83.5164835164835",0.4,"RBD"
"poisson","57","6","81.8681318681319",0.4,"RBD"
"RBD","57","5","85.1648351648352",0.4,"RBD"
"RBD","57","6","83.5164835164835",0.4,"RBD"
"best","58","5","80.2197802197802",0.4,"RBD"
"best","58","6","79.6703296703297",0.4,"RBD"
"poisson","58","5","81.3186813186813",0.4,"RBD"
"poisson","58","6","78.021978021978",0.4,"RBD"
"RBD","58","5","81.3186813186813",0.4,"RBD"
"RBD","58","6","80.2197802197802",0.4,"RBD"
"best","59","5","82.967032967033",0.4,"RBD"
"best","59","6","84.0659340659341",0.4,"RBD"
"poisson","59","5","83.5164835164835",0.4,"RBD"
"poisson","59","6","82.4175824175824",0.4,"RBD"
"RBD","59","5","84.0659340659341",0.4,"RBD"
"RBD","59","6","84.6153846153846",0.4,"RBD"
"best","60","5","83.5164835164835",0.4,"RBD"
"best","60","6","86.2637362637363",0.4,"RBD"
"poisson","60","5","83.5164835164835",0.4,"RBD"
"poisson","60","6","85.1648351648352",0.4,"RBD"
"RBD","60","5","84.0659340659341",0.4,"RBD"
"RBD","60","6","85.7142857142857",0.4,"RBD"
"best","61","5","84.0659340659341",0.4,"RBD"
"best","61","6","86.8131868131868",0.4,"RBD"
"poisson","61","5","84.0659340659341",0.4,"RBD"
"poisson","61","6","86.2637362637363",0.4,"RBD"
"RBD","61","5","85.1648351648352",0.4,"RBD"
"RBD","61","6","87.9120879120879",0.4,"RBD"
"best","62","5","87.9120879120879",0.4,"RBD"
"best","62","6","89.5604395604396",0.4,"RBD"
"poisson","62","5","86.8131868131868",0.4,"RBD"
"poisson","62","6","89.5604395604396",0.4,"RBD"
"RBD","62","5","87.3626373626374",0.4,"RBD"
"RBD","62","6","89.010989010989",0.4,"RBD"
"best","63","5","82.4175824175824",0.4,"RBD"
"best","63","6","80.7692307692308",0.4,"RBD"
"poisson","63","5","81.8681318681319",0.4,"RBD"
"poisson","63","6","80.2197802197802",0.4,"RBD"
"RBD","63","5","81.8681318681319",0.4,"RBD"
"RBD","63","6","81.3186813186813",0.4,"RBD"
"best","64","5","84.6153846153846",0.4,"RBD"
"best","64","6","81.8681318681319",0.4,"RBD"
"poisson","64","5","83.5164835164835",0.4,"RBD"
"poisson","64","6","81.3186813186813",0.4,"RBD"
"RBD","64","5","85.1648351648352",0.4,"RBD"
"RBD","64","6","80.7692307692308",0.4,"RBD"
"best","65","5","80.2197802197802",0.4,"RBD"
"best","65","6","82.967032967033",0.4,"RBD"
"poisson","65","5","77.4725274725275",0.4,"RBD"
"poisson","65","6","79.6703296703297",0.4,"RBD"
"RBD","65","5","78.5714285714286",0.4,"RBD"
"RBD","65","6","83.5164835164835",0.4,"RBD"
"best","66","5","82.967032967033",0.4,"RBD"
"best","66","6","83.5164835164835",0.4,"RBD"
"poisson","66","5","81.8681318681319",0.4,"RBD"
"poisson","66","6","82.4175824175824",0.4,"RBD"
"RBD","66","5","82.4175824175824",0.4,"RBD"
"RBD","66","6","84.0659340659341",0.4,"RBD"
"best","67","5","85.1648351648352",0.4,"RBD"
"best","67","6","83.5164835164835",0.4,"RBD"
"poisson","67","5","81.8681318681319",0.4,"RBD"
"poisson","67","6","81.8681318681319",0.4,"RBD"
"RBD","67","5","83.5164835164835",0.4,"RBD"
"RBD","67","6","82.967032967033",0.4,"RBD"
"best","68","5","85.7142857142857",0.4,"RBD"
"best","68","6","82.967032967033",0.4,"RBD"
"poisson","68","5","83.5164835164835",0.4,"RBD"
"poisson","68","6","80.7692307692308",0.4,"RBD"
"RBD","68","5","83.5164835164835",0.4,"RBD"
"RBD","68","6","82.967032967033",0.4,"RBD"
"best","69","5","81.3186813186813",0.4,"RBD"
"best","69","6","81.8681318681319",0.4,"RBD"
"poisson","69","5","81.3186813186813",0.4,"RBD"
"poisson","69","6","82.4175824175824",0.4,"RBD"
"RBD","69","5","81.3186813186813",0.4,"RBD"
"RBD","69","6","82.4175824175824",0.4,"RBD"
"best","70","5","81.3186813186813",0.4,"RBD"
"best","70","6","87.9120879120879",0.4,"RBD"
"poisson","70","5","79.6703296703297",0.4,"RBD"
"poisson","70","6","87.9120879120879",0.4,"RBD"
"RBD","70","5","80.7692307692308",0.4,"RBD"
"RBD","70","6","86.8131868131868",0.4,"RBD"
"best","71","5","81.8681318681319",0.4,"RBD"
"best","71","6","79.1208791208791",0.4,"RBD"
"poisson","71","5","81.8681318681319",0.4,"RBD"
"poisson","71","6","79.1208791208791",0.4,"RBD"
"RBD","71","5","81.3186813186813",0.4,"RBD"
"RBD","71","6","78.5714285714286",0.4,"RBD"
"best","72","5","85.7142857142857",0.4,"RBD"
"best","72","6","88.4615384615385",0.4,"RBD"
"poisson","72","5","82.967032967033",0.4,"RBD"
"poisson","72","6","86.8131868131868",0.4,"RBD"
"RBD","72","5","84.6153846153846",0.4,"RBD"
"RBD","72","6","89.010989010989",0.4,"RBD"
"best","73","5","84.6153846153846",0.4,"RBD"
"best","73","6","88.4615384615385",0.4,"RBD"
"poisson","73","5","84.0659340659341",0.4,"RBD"
"poisson","73","6","86.8131868131868",0.4,"RBD"
"RBD","73","5","82.967032967033",0.4,"RBD"
"RBD","73","6","89.010989010989",0.4,"RBD"
"best","74","5","82.967032967033",0.4,"RBD"
"best","74","6","82.4175824175824",0.4,"RBD"
"poisson","74","5","80.7692307692308",0.4,"RBD"
"poisson","74","6","82.4175824175824",0.4,"RBD"
"RBD","74","5","82.967032967033",0.4,"RBD"
"RBD","74","6","81.8681318681319",0.4,"RBD"
"best","75","5","88.4615384615385",0.4,"RBD"
"best","75","6","84.0659340659341",0.4,"RBD"
"poisson","75","5","86.2637362637363",0.4,"RBD"
"poisson","75","6","86.2637362637363",0.4,"RBD"
"RBD","75","5","88.4615384615385",0.4,"RBD"
"RBD","75","6","87.9120879120879",0.4,"RBD"
"best","76","5","84.6153846153846",0.4,"RBD"
"best","76","6","87.3626373626374",0.4,"RBD"
"poisson","76","5","84.0659340659341",0.4,"RBD"
"poisson","76","6","86.2637362637363",0.4,"RBD"
"RBD","76","5","85.7142857142857",0.4,"RBD"
"RBD","76","6","87.3626373626374",0.4,"RBD"
"best","77","5","86.2637362637363",0.4,"RBD"
"best","77","6","85.7142857142857",0.4,"RBD"
"poisson","77","5","86.2637362637363",0.4,"RBD"
"poisson","77","6","84.0659340659341",0.4,"RBD"
"RBD","77","5","86.2637362637363",0.4,"RBD"
"RBD","77","6","86.2637362637363",0.4,"RBD"
"best","78","5","87.3626373626374",0.4,"RBD"
"best","78","6","84.0659340659341",0.4,"RBD"
"poisson","78","5","84.6153846153846",0.4,"RBD"
"poisson","78","6","83.5164835164835",0.4,"RBD"
"RBD","78","5","87.9120879120879",0.4,"RBD"
"RBD","78","6","84.6153846153846",0.4,"RBD"
"best","79","5","90.6593406593407",0.4,"RBD"
"best","79","6","84.0659340659341",0.4,"RBD"
"poisson","79","5","87.3626373626374",0.4,"RBD"
"poisson","79","6","84.0659340659341",0.4,"RBD"
"RBD","79","5","93.4065934065934",0.4,"RBD"
"RBD","79","6","87.3626373626374",0.4,"RBD"
"best","80","5","85.1648351648352",0.4,"RBD"
"best","80","6","87.3626373626374",0.4,"RBD"
"poisson","80","5","85.1648351648352",0.4,"RBD"
"poisson","80","6","85.7142857142857",0.4,"RBD"
"RBD","80","5","84.6153846153846",0.4,"RBD"
"RBD","80","6","84.6153846153846",0.4,"RBD"
"best","81","5","82.967032967033",0.4,"RBD"
"best","81","6","82.967032967033",0.4,"RBD"
"poisson","81","5","84.6153846153846",0.4,"RBD"
"poisson","81","6","82.967032967033",0.4,"RBD"
"RBD","81","5","83.5164835164835",0.4,"RBD"
"RBD","81","6","85.1648351648352",0.4,"RBD"
"best","82","5","86.2637362637363",0.4,"RBD"
"best","82","6","85.7142857142857",0.4,"RBD"
"poisson","82","5","83.5164835164835",0.4,"RBD"
"poisson","82","6","84.6153846153846",0.4,"RBD"
"RBD","82","5","82.967032967033",0.4,"RBD"
"RBD","82","6","86.8131868131868",0.4,"RBD"
"best","83","5","79.6703296703297",0.4,"RBD"
"best","83","6","78.5714285714286",0.4,"RBD"
"poisson","83","5","80.2197802197802",0.4,"RBD"
"poisson","83","6","75.8241758241758",0.4,"RBD"
"RBD","83","5","81.3186813186813",0.4,"RBD"
"RBD","83","6","78.021978021978",0.4,"RBD"
"best","84","5","85.1648351648352",0.4,"RBD"
"best","84","6","84.6153846153846",0.4,"RBD"
"poisson","84","5","84.6153846153846",0.4,"RBD"
"poisson","84","6","82.967032967033",0.4,"RBD"
"RBD","84","5","84.0659340659341",0.4,"RBD"
"RBD","84","6","85.1648351648352",0.4,"RBD"
"best","85","5","87.9120879120879",0.4,"RBD"
"best","85","6","88.4615384615385",0.4,"RBD"
"poisson","85","5","86.2637362637363",0.4,"RBD"
"poisson","85","6","85.7142857142857",0.4,"RBD"
"RBD","85","5","89.010989010989",0.4,"RBD"
"RBD","85","6","90.1098901098901",0.4,"RBD"
"best","86","5","84.0659340659341",0.4,"RBD"
"best","86","6","84.6153846153846",0.4,"RBD"
"poisson","86","5","82.4175824175824",0.4,"RBD"
"poisson","86","6","82.967032967033",0.4,"RBD"
"RBD","86","5","84.0659340659341",0.4,"RBD"
"RBD","86","6","82.967032967033",0.4,"RBD"
"best","87","5","89.5604395604396",0.4,"RBD"
"best","87","6","90.1098901098901",0.4,"RBD"
"poisson","87","5","86.8131868131868",0.4,"RBD"
"poisson","87","6","89.010989010989",0.4,"RBD"
"RBD","87","5","90.6593406593407",0.4,"RBD"
"RBD","87","6","89.5604395604396",0.4,"RBD"
"best","88","5","88.4615384615385",0.4,"RBD"
"best","88","6","85.1648351648352",0.4,"RBD"
"poisson","88","5","86.2637362637363",0.4,"RBD"
"poisson","88","6","82.967032967033",0.4,"RBD"
"RBD","88","5","89.5604395604396",0.4,"RBD"
"RBD","88","6","84.0659340659341",0.4,"RBD"
"best","89","5","84.0659340659341",0.4,"RBD"
"best","89","6","86.2637362637363",0.4,"RBD"
"poisson","89","5","84.0659340659341",0.4,"RBD"
"poisson","89","6","85.7142857142857",0.4,"RBD"
"RBD","89","5","83.5164835164835",0.4,"RBD"
