"model","rep","mean_max","blens","system"
"best","1","0.877565934065934",0.4,"RBD"
"best","1","0.873010989010989",0.4,"RBD"
"best","2","0.892983516483516",0.4,"RBD"
"best","2","0.909368131868132",0.4,"RBD"
"best","3","0.935862637362637",0.4,"RBD"
"best","3","0.923593406593407",0.4,"RBD"
"best","4","0.850945054945055",0.4,"RBD"
"best","4","0.822164835164835",0.4,"RBD"
"best","5","0.898483516483516",0.4,"RBD"
"best","5","0.874538461538461",0.4,"RBD"
"best","6","0.930637362637363",0.4,"RBD"
"best","6","0.898230769230769",0.4,"RBD"
"best","7","0.882236263736264",0.4,"RBD"
"best","7","0.889131868131868",0.4,"RBD"
"best","8","0.871379120879121",0.4,"RBD"
"best","8","0.863071428571429",0.4,"RBD"
"best","9","0.844752747252747",0.4,"RBD"
"best","9","0.823208791208791",0.4,"RBD"
"best","10","0.849093406593407",0.4,"RBD"
"best","10","0.847978021978022",0.4,"RBD"
"best","11","0.935450549450549",0.4,"RBD"
"best","11","0.940087912087912",0.4,"RBD"
"best","12","0.884428571428571",0.4,"RBD"
"best","12","0.897972527472527",0.4,"RBD"
"best","13","0.844934065934066",0.4,"RBD"
"best","13","0.835637362637363",0.4,"RBD"
"best","14","0.83482967032967",0.4,"RBD"
"best","14","0.842681318681319",0.4,"RBD"
"best","15","0.893247252747253",0.4,"RBD"
"best","15","0.883697802197802",0.4,"RBD"
"best","16","0.889208791208791",0.4,"RBD"
"best","16","0.89378021978022",0.4,"RBD"
"best","17","0.889956043956044",0.4,"RBD"
"best","17","0.884868131868132",0.4,"RBD"
"best","18","0.868434065934066",0.4,"RBD"
"best","18","0.87056043956044",0.4,"RBD"
"best","19","0.907703296703297",0.4,"RBD"
"best","19","0.88921978021978",0.4,"RBD"
"best","20","0.820181318681319",0.4,"RBD"
"best","20","0.813175824175824",0.4,"RBD"
"best","21","0.91643956043956",0.4,"RBD"
"best","21","0.903406593406593",0.4,"RBD"
"best","22","0.872785714285714",0.4,"RBD"
"best","22","0.81171978021978",0.4,"RBD"
"best","23","0.882252747252747",0.4,"RBD"
"best","23","0.875895604395604",0.4,"RBD"
"best","24","0.921538461538462",0.4,"RBD"
"best","24","0.892192307692308",0.4,"RBD"
"best","25","0.874346153846154",0.4,"RBD"
"best","25","0.876752747252747",0.4,"RBD"
"best","26","0.850906593406593",0.4,"RBD"
"best","26","0.885472527472527",0.4,"RBD"
"best","27","0.87321978021978",0.4,"RBD"
"best","27","0.899571428571429",0.4,"RBD"
"best","28","0.895",0.4,"RBD"
"best","28","0.883148351648352",0.4,"RBD"
"best","29","0.870692307692308",0.4,"RBD"
"best","29","0.86110989010989",0.4,"RBD"
"best","30","0.866434065934066",0.4,"RBD"
"best","30","0.871796703296703",0.4,"RBD"
"best","31","0.882565934065934",0.4,"RBD"
"best","31","0.86889010989011",0.4,"RBD"
"best","32","0.905291208791209",0.4,"RBD"
"best","32","0.883945054945055",0.4,"RBD"
"best","33","0.93128021978022",0.4,"RBD"
"best","33","0.937846153846154",0.4,"RBD"
"best","34","0.873554945054945",0.4,"RBD"
"best","34","0.885401098901099",0.4,"RBD"
"best","35","0.903648351648352",0.4,"RBD"
"best","35","0.886532967032967",0.4,"RBD"
"best","36","0.90778021978022",0.4,"RBD"
"best","36","0.869989010989011",0.4,"RBD"
"best","37","0.91239010989011",0.4,"RBD"
"best","37","0.909747252747253",0.4,"RBD"
"best","38","0.930291208791209",0.4,"RBD"
"best","38","0.949307692307692",0.4,"RBD"
"best","39","0.877637362637363",0.4,"RBD"
"best","39","0.860214285714286",0.4,"RBD"
"best","40","0.869208791208791",0.4,"RBD"
"best","40","0.926675824175824",0.4,"RBD"
"best","41","0.870467032967033",0.4,"RBD"
"best","41","0.875285714285714",0.4,"RBD"
"best","42","0.899637362637363",0.4,"RBD"
"best","42","0.912549450549451",0.4,"RBD"
"best","43","0.844582417582418",0.4,"RBD"
"best","43","0.887406593406593",0.4,"RBD"
"best","44","0.896148351648352",0.4,"RBD"
"best","44","0.884950549450549",0.4,"RBD"
"best","45","0.901450549450549",0.4,"RBD"
"best","45","0.887879120879121",0.4,"RBD"
"best","46","0.882653846153846",0.4,"RBD"
"best","46","0.881192307692308",0.4,"RBD"
"best","47","0.91060989010989",0.4,"RBD"
"best","47","0.940543956043956",0.4,"RBD"
"best","48","0.850115384615385",0.4,"RBD"
"best","48","0.879324175824176",0.4,"RBD"
"best","49","0.910813186813187",0.4,"RBD"
"best","49","0.909412087912088",0.4,"RBD"
"best","50","0.882851648351648",0.4,"RBD"
"best","50","0.907401098901099",0.4,"RBD"
"best","51","0.850483516483516",0.4,"RBD"
"best","51","0.867989010989011",0.4,"RBD"
"best","52","0.874697802197802",0.4,"RBD"
"best","52","0.894049450549451",0.4,"RBD"
"best","53","0.870510989010989",0.4,"RBD"
"best","53","0.876395604395604",0.4,"RBD"
"best","54","0.923648351648352",0.4,"RBD"
"best","54","0.899230769230769",0.4,"RBD"
"best","55","0.898697802197802",0.4,"RBD"
"best","55","0.89656043956044",0.4,"RBD"
"best","56","0.861840659340659",0.4,"RBD"
"best","56","0.85960989010989",0.4,"RBD"
"best","57","0.910186813186813",0.4,"RBD"
"best","57","0.906752747252747",0.4,"RBD"
"best","58","0.87267032967033",0.4,"RBD"
"best","58","0.87693956043956",0.4,"RBD"
"best","59","0.885120879120879",0.4,"RBD"
"best","59","0.888521978021978",0.4,"RBD"
"best","60","0.88417032967033",0.4,"RBD"
"best","60","0.878697802197802",0.4,"RBD"
"best","61","0.899137362637363",0.4,"RBD"
"best","61","0.87617032967033",0.4,"RBD"
"best","62","0.926274725274725",0.4,"RBD"
"best","62","0.937296703296703",0.4,"RBD"
"best","63","0.902884615384615",0.4,"RBD"
"best","63","0.89156043956044",0.4,"RBD"
"best","64","0.855010989010989",0.4,"RBD"
"best","64","0.858989010989011",0.4,"RBD"
"best","65","0.827769230769231",0.4,"RBD"
"best","65","0.850247252747253",0.4,"RBD"
"best","66","0.87589010989011",0.4,"RBD"
"best","66","0.890901098901099",0.4,"RBD"
"best","67","0.889835164835165",0.4,"RBD"
"best","67","0.884659340659341",0.4,"RBD"
"best","68","0.860554945054945",0.4,"RBD"
"best","68","0.861395604395604",0.4,"RBD"
"best","69","0.884291208791209",0.4,"RBD"
"best","69","0.884258241758242",0.4,"RBD"
"best","70","0.885631868131868",0.4,"RBD"
"best","70","0.889928571428571",0.4,"RBD"
"best","71","0.863675824175824",0.4,"RBD"
"best","71","0.854423076923077",0.4,"RBD"
"best","72","0.866291208791209",0.4,"RBD"
"best","72","0.859527472527473",0.4,"RBD"
"best","73","0.894752747252747",0.4,"RBD"
"best","73","0.894065934065934",0.4,"RBD"
"best","74","0.859423076923077",0.4,"RBD"
"best","74","0.853197802197802",0.4,"RBD"
"best","75","0.890686813186813",0.4,"RBD"
"best","75","0.905494505494505",0.4,"RBD"
"best","76","0.897818681318681",0.4,"RBD"
"best","76","0.91378021978022",0.4,"RBD"
"best","77","0.919065934065934",0.4,"RBD"
"best","77","0.902016483516484",0.4,"RBD"
"best","78","0.880923076923077",0.4,"RBD"
"best","78","0.901978021978022",0.4,"RBD"
"best","79","0.900642857142857",0.4,"RBD"
"best","79","0.863434065934066",0.4,"RBD"
"best","80","0.891846153846154",0.4,"RBD"
"best","80","0.875445054945055",0.4,"RBD"
"best","81","0.883032967032967",0.4,"RBD"
"best","81","0.886697802197802",0.4,"RBD"
"best","82","0.918263736263736",0.4,"RBD"
"best","82","0.912923076923077",0.4,"RBD"
"best","83","0.865505494505495",0.4,"RBD"
"best","83","0.850241758241758",0.4,"RBD"
"best","84","0.923263736263736",0.4,"RBD"
"best","84","0.892093406593407",0.4,"RBD"
"best","85","0.897131868131868",0.4,"RBD"
"best","85","0.892615384615385",0.4,"RBD"
"best","86","0.875494505494505",0.4,"RBD"
"best","86","0.887467032967033",0.4,"RBD"
"best","87","0.896456043956044",0.4,"RBD"
"best","87","0.905203296703297",0.4,"RBD"
"best","88","0.906450549450549",0.4,"RBD"
"best","88","0.886879120879121",0.4,"RBD"
"best","89","0.89060989010989",0.4,"RBD"
"best","89","0.902",0.4,"RBD"
"best","90","0.894862637362637",0.4,"RBD"
"best","90","0.891038461538462",0.4,"RBD"
"best","91","0.921302197802198",0.4,"RBD"
"best","91","0.906593406593407",0.4,"RBD"
"best","92","0.849021978021978",0.4,"RBD"
"best","92","0.855236263736264",0.4,"RBD"
"best","93","0.894807692307692",0.4,"RBD"
"best","93","0.904912087912088",0.4,"RBD"
"best","94","0.883653846153846",0.4,"RBD"
"best","94","0.857543956043956",0.4,"RBD"
"best","95","0.896087912087912",0.4,"RBD"
"best","95","0.915785714285714",0.4,"RBD"
"best","96","0.841318681318681",0.4,"RBD"
"best","96","0.875263736263736",0.4,"RBD"
"best","97","0.873461538461539",0.4,"RBD"
"best","97","0.890054945054945",0.4,"RBD"
"best","98","0.859802197802198",0.4,"RBD"
"best","98","0.853340659340659",0.4,"RBD"
"best","99","0.899950549450549",0.4,"RBD"
"best","99","0.876989010989011",0.4,"RBD"
"best","100","0.855285714285714",0.4,"RBD"
"best","100","0.870087912087912",0.4,"RBD"
"best","101","0.837494505494505",0.4,"RBD"
"best","101","0.858456043956044",0.4,"RBD"
"best","102","0.869703296703297",0.4,"RBD"
"best","102","0.872043956043956",0.4,"RBD"
"best","103","0.871214285714286",0.4,"RBD"
"best","103","0.876164835164835",0.4,"RBD"
"best","104","0.892082417582418",0.4,"RBD"
"best","104","0.892296703296703",0.4,"RBD"
"best","105","0.858923076923077",0.4,"RBD"
"best","105","0.848989010989011",0.4,"RBD"
"best","106","0.86343956043956",0.4,"RBD"
"best","106","0.87404945054945",0.4,"RBD"
"best","107","0.920340659340659",0.4,"RBD"
"best","107","0.928478021978022",0.4,"RBD"
"best","108","0.945236263736264",0.4,"RBD"
"best","108","0.927302197802198",0.4,"RBD"
"best","109","0.904285714285714",0.4,"RBD"
"best","109","0.896423076923077",0.4,"RBD"
"best","110","0.853483516483517",0.4,"RBD"
"best","110","0.872417582417582",0.4,"RBD"
"best","111","0.893549450549451",0.4,"RBD"
"best","111","0.890725274725275",0.4,"RBD"
"best","112","0.922362637362637",0.4,"RBD"
"best","112","0.888137362637363",0.4,"RBD"
"best","113","0.915802197802198",0.4,"RBD"
"best","113","0.877730769230769",0.4,"RBD"
"best","114","0.918098901098901",0.4,"RBD"
"best","114","0.918598901098901",0.4,"RBD"
"best","115","0.914087912087912",0.4,"RBD"
"best","115","0.912598901098901",0.4,"RBD"
"best","116","0.884252747252747",0.4,"RBD"
"best","116","0.901967032967033",0.4,"RBD"
"best","117","0.855346153846154",0.4,"RBD"
"best","117","0.883736263736264",0.4,"RBD"
"best","118","0.902686813186813",0.4,"RBD"
"best","118","0.882043956043956",0.4,"RBD"
"best","119","0.921758241758242",0.4,"RBD"
"best","119","0.917225274725275",0.4,"RBD"
"best","120","0.911082417582418",0.4,"RBD"
"best","120","0.91328021978022",0.4,"RBD"
"best","121","0.886054945054945",0.4,"RBD"
"best","121","0.884549450549451",0.4,"RBD"
"best","122","0.868137362637363",0.4,"RBD"
"best","122","0.861461538461539",0.4,"RBD"
"best","123","0.914840659340659",0.4,"RBD"
"best","123","0.879027472527472",0.4,"RBD"
"best","124","0.914423076923077",0.4,"RBD"
"best","124","0.904983516483516",0.4,"RBD"
"best","125","0.913142857142857",0.4,"RBD"
"best","125","0.925027472527473",0.4,"RBD"
"best","126","0.922428571428571",0.4,"RBD"
"best","126","0.913324175824176",0.4,"RBD"
"best","127","0.870796703296703",0.4,"RBD"
"best","127","0.88393956043956",0.4,"RBD"
"best","128","0.89517032967033",0.4,"RBD"
"best","128","0.890164835164835",0.4,"RBD"
"best","129","0.888604395604396",0.4,"RBD"
"best","129","0.895093406593407",0.4,"RBD"
"best","130","0.874384615384615",0.4,"RBD"
"best","130","0.880906593406593",0.4,"RBD"
"best","131","0.876423076923077",0.4,"RBD"
"best","131","0.90789010989011",0.4,"RBD"
"best","132","0.923637362637363",0.4,"RBD"
"best","132","0.898346153846154",0.4,"RBD"
"best","133","0.862747252747253",0.4,"RBD"
"best","133","0.909049450549451",0.4,"RBD"
"best","134","0.874054945054945",0.4,"RBD"
"best","134","0.87960989010989",0.4,"RBD"
"best","135","0.892021978021978",0.4,"RBD"
"best","135","0.910516483516484",0.4,"RBD"
"best","136","0.927093406593407",0.4,"RBD"
"best","136","0.892824175824176",0.4,"RBD"
"best","137","0.893554945054945",0.4,"RBD"
"best","137","0.873868131868132",0.4,"RBD"
"best","138","0.90843956043956",0.4,"RBD"
"best","138","0.921989010989011",0.4,"RBD"
