"rep","node","model1","model2","identity","blens","system"
9,6,"best","poisson",90.7272727272727,0.4,"HA"
9,5,"best","H1",96.3636363636364,0.4,"HA"
9,6,"best","H1",95.6363636363636,0.4,"HA"
9,5,"best","H3",97.0909090909091,0.4,"HA"
9,6,"best","H3",96,0.4,"HA"
9,5,"poisson","H1",91.2727272727273,0.4,"HA"
9,6,"poisson","H1",91.6363636363636,0.4,"HA"
9,5,"poisson","H3",90.9090909090909,0.4,"HA"
9,6,"poisson","H3",91.2727272727273,0.4,"HA"
9,5,"H1","H3",98.3636363636364,0.4,"HA"
9,6,"H1","H3",98.7272727272727,0.4,"HA"
10,5,"best","poisson",90.7272727272727,0.4,"HA"
10,6,"best","poisson",88.5454545454545,0.4,"HA"
10,5,"best","H1",95.6363636363636,0.4,"HA"
10,6,"best","H1",95.6363636363636,0.4,"HA"
10,5,"best","H3",96.1818181818182,0.4,"HA"
10,6,"best","H3",96.7272727272727,0.4,"HA"
10,5,"poisson","H1",91.2727272727273,0.4,"HA"
10,6,"poisson","H1",89.4545454545455,0.4,"HA"
10,5,"poisson","H3",90.9090909090909,0.4,"HA"
10,6,"poisson","H3",88.5454545454545,0.4,"HA"
10,5,"H1","H3",96.9090909090909,0.4,"HA"
10,6,"H1","H3",96.5454545454545,0.4,"HA"
11,5,"best","poisson",88.5454545454545,0.4,"HA"
11,6,"best","poisson",90.7272727272727,0.4,"HA"
11,5,"best","H1",96.3636363636364,0.4,"HA"
11,6,"best","H1",95.4545454545455,0.4,"HA"
11,5,"best","H3",96.1818181818182,0.4,"HA"
11,6,"best","H3",95.4545454545455,0.4,"HA"
11,5,"poisson","H1",88.9090909090909,0.4,"HA"
11,6,"poisson","H1",92.5454545454545,0.4,"HA"
11,5,"poisson","H3",88.3636363636364,0.4,"HA"
11,6,"poisson","H3",91.4545454545455,0.4,"HA"
11,5,"H1","H3",97.4545454545455,0.4,"HA"
11,6,"H1","H3",98,0.4,"HA"
12,5,"best","poisson",91.2727272727273,0.4,"HA"
12,6,"best","poisson",89.2727272727273,0.4,"HA"
12,5,"best","H1",96,0.4,"HA"
12,6,"best","H1",95.4545454545455,0.4,"HA"
12,5,"best","H3",96.5454545454545,0.4,"HA"
12,6,"best","H3",95.0909090909091,0.4,"HA"
12,5,"poisson","H1",90.3636363636364,0.4,"HA"
12,6,"poisson","H1",90,0.4,"HA"
12,5,"poisson","H3",90.5454545454545,0.4,"HA"
12,6,"poisson","H3",88.9090909090909,0.4,"HA"
12,5,"H1","H3",97.8181818181818,0.4,"HA"
12,6,"H1","H3",96.7272727272727,0.4,"HA"
13,5,"best","poisson",91.6363636363636,0.4,"HA"
13,6,"best","poisson",91.4545454545455,0.4,"HA"
13,5,"best","H1",93.0909090909091,0.4,"HA"
13,6,"best","H1",94.1818181818182,0.4,"HA"
13,5,"best","H3",93.6363636363636,0.4,"HA"
13,6,"best","H3",94.7272727272727,0.4,"HA"
13,5,"poisson","H1",90.1818181818182,0.4,"HA"
13,6,"poisson","H1",89.8181818181818,0.4,"HA"
13,5,"poisson","H3",90.7272727272727,0.4,"HA"
13,6,"poisson","H3",90.3636363636364,0.4,"HA"
13,5,"H1","H3",96.9090909090909,0.4,"HA"
13,6,"H1","H3",97.6363636363636,0.4,"HA"
14,5,"best","poisson",89.8181818181818,0.4,"HA"
14,6,"best","poisson",91.4545454545455,0.4,"HA"
14,5,"best","H1",95.8181818181818,0.4,"HA"
14,6,"best","H1",95.2727272727273,0.4,"HA"
14,5,"best","H3",95.8181818181818,0.4,"HA"
14,6,"best","H3",96.5454545454545,0.4,"HA"
14,5,"poisson","H1",89.6363636363636,0.4,"HA"
14,6,"poisson","H1",92,0.4,"HA"
14,5,"poisson","H3",89.6363636363636,0.4,"HA"
14,6,"poisson","H3",91.4545454545455,0.4,"HA"
14,5,"H1","H3",98,0.4,"HA"
14,6,"H1","H3",97.2727272727273,0.4,"HA"
15,5,"best","poisson",88.3636363636364,0.4,"HA"
15,6,"best","poisson",93.6363636363636,0.4,"HA"
15,5,"best","H1",96.7272727272727,0.4,"HA"
15,6,"best","H1",95.6363636363636,0.4,"HA"
15,5,"best","H3",98,0.4,"HA"
15,6,"best","H3",95.6363636363636,0.4,"HA"
15,5,"poisson","H1",88.9090909090909,0.4,"HA"
15,6,"poisson","H1",93.0909090909091,0.4,"HA"
15,5,"poisson","H3",88.3636363636364,0.4,"HA"
15,6,"poisson","H3",92.3636363636364,0.4,"HA"
15,5,"H1","H3",97.4545454545455,0.4,"HA"
15,6,"H1","H3",98,0.4,"HA"
16,5,"best","poisson",88.3636363636364,0.4,"HA"
16,6,"best","poisson",89.6363636363636,0.4,"HA"
16,5,"best","H1",94.9090909090909,0.4,"HA"
16,6,"best","H1",94.9090909090909,0.4,"HA"
16,5,"best","H3",96,0.4,"HA"
16,6,"best","H3",94.9090909090909,0.4,"HA"
16,5,"poisson","H1",88.9090909090909,0.4,"HA"
16,6,"poisson","H1",89.6363636363636,0.4,"HA"
16,5,"poisson","H3",88.3636363636364,0.4,"HA"
16,6,"poisson","H3",88.9090909090909,0.4,"HA"
16,5,"H1","H3",96.3636363636364,0.4,"HA"
16,6,"H1","H3",96.3636363636364,0.4,"HA"
17,5,"best","poisson",91.2727272727273,0.4,"HA"
17,6,"best","poisson",88.3636363636364,0.4,"HA"
17,5,"best","H1",97.2727272727273,0.4,"HA"
17,6,"best","H1",95.2727272727273,0.4,"HA"
17,5,"best","H3",96.3636363636364,0.4,"HA"
17,6,"best","H3",95.6363636363636,0.4,"HA"
17,5,"poisson","H1",90.9090909090909,0.4,"HA"
17,6,"poisson","H1",88.9090909090909,0.4,"HA"
17,5,"poisson","H3",90.3636363636364,0.4,"HA"
17,6,"poisson","H3",89.0909090909091,0.4,"HA"
17,5,"H1","H3",98.1818181818182,0.4,"HA"
17,6,"H1","H3",97.6363636363636,0.4,"HA"
18,5,"best","poisson",91.4545454545455,0.4,"HA"
18,6,"best","poisson",93.0909090909091,0.4,"HA"
18,5,"best","H1",94.3636363636364,0.4,"HA"
18,6,"best","H1",94.9090909090909,0.4,"HA"
18,5,"best","H3",96.1818181818182,0.4,"HA"
18,6,"best","H3",95.6363636363636,0.4,"HA"
18,5,"poisson","H1",90.9090909090909,0.4,"HA"
18,6,"poisson","H1",92.1818181818182,0.4,"HA"
18,5,"poisson","H3",90.5454545454545,0.4,"HA"
18,6,"poisson","H3",92.7272727272727,0.4,"HA"
18,5,"H1","H3",96.5454545454545,0.4,"HA"
18,6,"H1","H3",97.0909090909091,0.4,"HA"
19,5,"best","poisson",93.2727272727273,0.4,"HA"
19,6,"best","poisson",91.2727272727273,0.4,"HA"
19,5,"best","H1",94.3636363636364,0.4,"HA"
19,6,"best","H1",94.9090909090909,0.4,"HA"
19,5,"best","H3",94.5454545454545,0.4,"HA"
19,6,"best","H3",95.6363636363636,0.4,"HA"
19,5,"poisson","H1",92.3636363636364,0.4,"HA"
19,6,"poisson","H1",88.9090909090909,0.4,"HA"
19,5,"poisson","H3",91.2727272727273,0.4,"HA"
19,6,"poisson","H3",90.5454545454545,0.4,"HA"
19,5,"H1","H3",98.3636363636364,0.4,"HA"
19,6,"H1","H3",96.9090909090909,0.4,"HA"
20,5,"best","poisson",92,0.4,"HA"
20,6,"best","poisson",91.8181818181818,0.4,"HA"
20,5,"best","H1",95.2727272727273,0.4,"HA"
20,6,"best","H1",95.2727272727273,0.4,"HA"
20,5,"best","H3",95.4545454545455,0.4,"HA"
20,6,"best","H3",95.0909090909091,0.4,"HA"
20,5,"poisson","H1",91.2727272727273,0.4,"HA"
20,6,"poisson","H1",90.7272727272727,0.4,"HA"
20,5,"poisson","H3",92.1818181818182,0.4,"HA"
20,6,"poisson","H3",91.4545454545455,0.4,"HA"
20,5,"H1","H3",98,0.4,"HA"
20,6,"H1","H3",97.4545454545455,0.4,"HA"
21,5,"best","poisson",88.3636363636364,0.4,"HA"
21,6,"best","poisson",87.8181818181818,0.4,"HA"
21,5,"best","H1",94.7272727272727,0.4,"HA"
21,6,"best","H1",95.4545454545455,0.4,"HA"
21,5,"best","H3",95.0909090909091,0.4,"HA"
21,6,"best","H3",96.1818181818182,0.4,"HA"
21,5,"poisson","H1",89.2727272727273,0.4,"HA"
21,6,"poisson","H1",87.8181818181818,0.4,"HA"
21,5,"poisson","H3",89.4545454545455,0.4,"HA"
21,6,"poisson","H3",87.8181818181818,0.4,"HA"
21,5,"H1","H3",97.6363636363636,0.4,"HA"
21,6,"H1","H3",97.8181818181818,0.4,"HA"
22,5,"best","poisson",90.5454545454545,0.4,"HA"
22,6,"best","poisson",89.6363636363636,0.4,"HA"
22,5,"best","H1",96.3636363636364,0.4,"HA"
22,6,"best","H1",95.0909090909091,0.4,"HA"
22,5,"best","H3",96,0.4,"HA"
22,6,"best","H3",95.2727272727273,0.4,"HA"
22,5,"poisson","H1",90.5454545454545,0.4,"HA"
22,6,"poisson","H1",90.7272727272727,0.4,"HA"
22,5,"poisson","H3",89.8181818181818,0.4,"HA"
22,6,"poisson","H3",90,0.4,"HA"
22,5,"H1","H3",97.0909090909091,0.4,"HA"
22,6,"H1","H3",97.6363636363636,0.4,"HA"
23,5,"best","poisson",90,0.4,"HA"
23,6,"best","poisson",89.8181818181818,0.4,"HA"
23,5,"best","H1",95.0909090909091,0.4,"HA"
23,6,"best","H1",95.2727272727273,0.4,"HA"
23,5,"best","H3",96,0.4,"HA"
23,6,"best","H3",96.1818181818182,0.4,"HA"
23,5,"poisson","H1",90.1818181818182,0.4,"HA"
23,6,"poisson","H1",89.4545454545455,0.4,"HA"
23,5,"poisson","H3",89.6363636363636,0.4,"HA"
23,6,"poisson","H3",90.1818181818182,0.4,"HA"
23,5,"H1","H3",96.7272727272727,0.4,"HA"
23,6,"H1","H3",97.8181818181818,0.4,"HA"
24,5,"best","poisson",90,0.4,"HA"
24,6,"best","poisson",89.0909090909091,0.4,"HA"
24,5,"best","H1",95.2727272727273,0.4,"HA"
24,6,"best","H1",93.0909090909091,0.4,"HA"
24,5,"best","H3",95.6363636363636,0.4,"HA"
24,6,"best","H3",94.9090909090909,0.4,"HA"
24,5,"poisson","H1",87.8181818181818,0.4,"HA"
24,6,"poisson","H1",90,0.4,"HA"
24,5,"poisson","H3",89.8181818181818,0.4,"HA"
24,6,"poisson","H3",89.8181818181818,0.4,"HA"
24,5,"H1","H3",95.2727272727273,0.4,"HA"
24,6,"H1","H3",95.0909090909091,0.4,"HA"
25,5,"best","poisson",90.5454545454545,0.4,"HA"
25,6,"best","poisson",86.9090909090909,0.4,"HA"
25,5,"best","H1",95.2727272727273,0.4,"HA"
25,6,"best","H1",93.4545454545455,0.4,"HA"
25,5,"best","H3",95.4545454545455,0.4,"HA"
25,6,"best","H3",94.5454545454545,0.4,"HA"
25,5,"poisson","H1",92,0.4,"HA"
25,6,"poisson","H1",87.8181818181818,0.4,"HA"
25,5,"poisson","H3",90.7272727272727,0.4,"HA"
25,6,"poisson","H3",87.2727272727273,0.4,"HA"
25,5,"H1","H3",95.6363636363636,0.4,"HA"
25,6,"H1","H3",96.1818181818182,0.4,"HA"
26,5,"best","poisson",91.4545454545455,0.4,"HA"
26,6,"best","poisson",89.6363636363636,0.4,"HA"
26,5,"best","H1",96.5454545454545,0.4,"HA"
26,6,"best","H1",95.4545454545455,0.4,"HA"
26,5,"best","H3",96.5454545454545,0.4,"HA"
26,6,"best","H3",96.3636363636364,0.4,"HA"
26,5,"poisson","H1",92,0.4,"HA"
26,6,"poisson","H1",90.1818181818182,0.4,"HA"
26,5,"poisson","H3",91.0909090909091,0.4,"HA"
26,6,"poisson","H3",90.3636363636364,0.4,"HA"
26,5,"H1","H3",97.6363636363636,0.4,"HA"
26,6,"H1","H3",97.6363636363636,0.4,"HA"
27,5,"best","poisson",90.1818181818182,0.4,"HA"
27,6,"best","poisson",89.2727272727273,0.4,"HA"
27,5,"best","H1",94.5454545454545,0.4,"HA"
27,6,"best","H1",95.0909090909091,0.4,"HA"
27,5,"best","H3",95.4545454545455,0.4,"HA"
27,6,"best","H3",95.6363636363636,0.4,"HA"
27,5,"poisson","H1",91.6363636363636,0.4,"HA"
27,6,"poisson","H1",88.7272727272727,0.4,"HA"
27,5,"poisson","H3",90.9090909090909,0.4,"HA"
27,6,"poisson","H3",88.3636363636364,0.4,"HA"
27,5,"H1","H3",96.7272727272727,0.4,"HA"
27,6,"H1","H3",95.8181818181818,0.4,"HA"
28,5,"best","poisson",87.4545454545455,0.4,"HA"
28,6,"best","poisson",89.6363636363636,0.4,"HA"
28,5,"best","H1",94.7272727272727,0.4,"HA"
28,6,"best","H1",94.5454545454545,0.4,"HA"
28,5,"best","H3",94.7272727272727,0.4,"HA"
28,6,"best","H3",94.9090909090909,0.4,"HA"
28,5,"poisson","H1",88.1818181818182,0.4,"HA"
28,6,"poisson","H1",89.6363636363636,0.4,"HA"
28,5,"poisson","H3",88.3636363636364,0.4,"HA"
28,6,"poisson","H3",89.8181818181818,0.4,"HA"
28,5,"H1","H3",98,0.4,"HA"
28,6,"H1","H3",98.5454545454545,0.4,"HA"
29,5,"best","poisson",89.6363636363636,0.4,"HA"
29,6,"best","poisson",88.5454545454545,0.4,"HA"
29,5,"best","H1",95.8181818181818,0.4,"HA"
29,6,"best","H1",96.1818181818182,0.4,"HA"
29,5,"best","H3",96.1818181818182,0.4,"HA"
29,6,"best","H3",95.6363636363636,0.4,"HA"
29,5,"poisson","H1",89.0909090909091,0.4,"HA"
29,6,"poisson","H1",88.5454545454545,0.4,"HA"
29,5,"poisson","H3",88.9090909090909,0.4,"HA"
29,6,"poisson","H3",88.3636363636364,0.4,"HA"
29,5,"H1","H3",97.6363636363636,0.4,"HA"
29,6,"H1","H3",97.8181818181818,0.4,"HA"
30,5,"best","poisson",90.7272727272727,0.4,"HA"
30,6,"best","poisson",89.2727272727273,0.4,"HA"
30,5,"best","H1",95.2727272727273,0.4,"HA"
30,6,"best","H1",96.3636363636364,0.4,"HA"
30,5,"best","H3",96.5454545454545,0.4,"HA"
30,6,"best","H3",96.5454545454545,0.4,"HA"
30,5,"poisson","H1",92.1818181818182,0.4,"HA"
30,6,"poisson","H1",90,0.4,"HA"
30,5,"poisson","H3",91.2727272727273,0.4,"HA"
30,6,"poisson","H3",89.0909090909091,0.4,"HA"
30,5,"H1","H3",97.4545454545455,0.4,"HA"
30,6,"H1","H3",97.0909090909091,0.4,"HA"
31,5,"best","poisson",91.4545454545455,0.4,"HA"
31,6,"best","poisson",91.6363636363636,0.4,"HA"
31,5,"best","H1",95.6363636363636,0.4,"HA"
31,6,"best","H1",94.7272727272727,0.4,"HA"
31,5,"best","H3",95.4545454545455,0.4,"HA"
31,6,"best","H3",94.9090909090909,0.4,"HA"
31,5,"poisson","H1",91.8181818181818,0.4,"HA"
31,6,"poisson","H1",91.2727272727273,0.4,"HA"
31,5,"poisson","H3",91.6363636363636,0.4,"HA"
31,6,"poisson","H3",91.0909090909091,0.4,"HA"
31,5,"H1","H3",98,0.4,"HA"
31,6,"H1","H3",97.6363636363636,0.4,"HA"
32,5,"best","poisson",92.1818181818182,0.4,"HA"
32,6,"best","poisson",92.3636363636364,0.4,"HA"
32,5,"best","H1",96.1818181818182,0.4,"HA"
32,6,"best","H1",96.3636363636364,0.4,"HA"
32,5,"best","H3",96,0.4,"HA"
32,6,"best","H3",97.0909090909091,0.4,"HA"
32,5,"poisson","H1",91.6363636363636,0.4,"HA"
32,6,"poisson","H1",91.6363636363636,0.4,"HA"
32,5,"poisson","H3",92,0.4,"HA"
32,6,"poisson","H3",91.8181818181818,0.4,"HA"
32,5,"H1","H3",98.3636363636364,0.4,"HA"
32,6,"H1","H3",99.0909090909091,0.4,"HA"
33,5,"best","poisson",90.9090909090909,0.4,"HA"
33,6,"best","poisson",91.8181818181818,0.4,"HA"
33,5,"best","H1",96,0.4,"HA"
33,6,"best","H1",95.4545454545455,0.4,"HA"
33,5,"best","H3",96.7272727272727,0.4,"HA"
33,6,"best","H3",96.7272727272727,0.4,"HA"
33,5,"poisson","H1",92.3636363636364,0.4,"HA"
33,6,"poisson","H1",91.6363636363636,0.4,"HA"
33,5,"poisson","H3",91.6363636363636,0.4,"HA"
33,6,"poisson","H3",92,0.4,"HA"
33,5,"H1","H3",96.9090909090909,0.4,"HA"
33,6,"H1","H3",98,0.4,"HA"
34,5,"best","poisson",90.3636363636364,0.4,"HA"
34,6,"best","poisson",87.6363636363636,0.4,"HA"
34,5,"best","H1",95.8181818181818,0.4,"HA"
34,6,"best","H1",94.1818181818182,0.4,"HA"
34,5,"best","H3",96.3636363636364,0.4,"HA"
34,6,"best","H3",93.8181818181818,0.4,"HA"
34,5,"poisson","H1",92.9090909090909,0.4,"HA"
34,6,"poisson","H1",90,0.4,"HA"
34,5,"poisson","H3",91.8181818181818,0.4,"HA"
34,6,"poisson","H3",90.5454545454545,0.4,"HA"
34,5,"H1","H3",97.6363636363636,0.4,"HA"
34,6,"H1","H3",96.5454545454545,0.4,"HA"
35,5,"best","poisson",90.7272727272727,0.4,"HA"
35,6,"best","poisson",88.1818181818182,0.4,"HA"
35,5,"best","H1",95.0909090909091,0.4,"HA"
35,6,"best","H1",93.2727272727273,0.4,"HA"
35,5,"best","H3",95.2727272727273,0.4,"HA"
35,6,"best","H3",94.5454545454545,0.4,"HA"
35,5,"poisson","H1",89.4545454545455,0.4,"HA"
35,6,"poisson","H1",86.9090909090909,0.4,"HA"
35,5,"poisson","H3",90.3636363636364,0.4,"HA"
35,6,"poisson","H3",87.8181818181818,0.4,"HA"
35,5,"H1","H3",97.2727272727273,0.4,"HA"
35,6,"H1","H3",96,0.4,"HA"
36,5,"best","poisson",91.2727272727273,0.4,"HA"
36,6,"best","poisson",93.0909090909091,0.4,"HA"
36,5,"best","H1",96.7272727272727,0.4,"HA"
36,6,"best","H1",95.6363636363636,0.4,"HA"
36,5,"best","H3",96.1818181818182,0.4,"HA"
36,6,"best","H3",96.1818181818182,0.4,"HA"
36,5,"poisson","H1",91.8181818181818,0.4,"HA"
36,6,"poisson","H1",93.4545454545455,0.4,"HA"
36,5,"poisson","H3",91.6363636363636,0.4,"HA"
36,6,"poisson","H3",92.9090909090909,0.4,"HA"
36,5,"H1","H3",97.8181818181818,0.4,"HA"
36,6,"H1","H3",97.8181818181818,0.4,"HA"
37,5,"best","poisson",89.6363636363636,0.4,"HA"
37,6,"best","poisson",88,0.4,"HA"
37,5,"best","H1",95.6363636363636,0.4,"HA"
37,6,"best","H1",95.4545454545455,0.4,"HA"
37,5,"best","H3",95.2727272727273,0.4,"HA"
37,6,"best","H3",95.4545454545455,0.4,"HA"
37,5,"poisson","H1",89.6363636363636,0.4,"HA"
37,6,"poisson","H1",88.7272727272727,0.4,"HA"
37,5,"poisson","H3",89.2727272727273,0.4,"HA"
37,6,"poisson","H3",88.1818181818182,0.4,"HA"
37,5,"H1","H3",97.6363636363636,0.4,"HA"
37,6,"H1","H3",97.8181818181818,0.4,"HA"
38,5,"best","poisson",90.9090909090909,0.4,"HA"
38,6,"best","poisson",90.7272727272727,0.4,"HA"
38,5,"best","H1",96,0.4,"HA"
38,6,"best","H1",96,0.4,"HA"
38,5,"best","H3",95.8181818181818,0.4,"HA"
38,6,"best","H3",96,0.4,"HA"
38,5,"poisson","H1",89.4545454545455,0.4,"HA"
38,6,"poisson","H1",90.9090909090909,0.4,"HA"
38,5,"poisson","H3",90,0.4,"HA"
38,6,"poisson","H3",90.9090909090909,0.4,"HA"
38,5,"H1","H3",97.8181818181818,0.4,"HA"
38,6,"H1","H3",98.3636363636364,0.4,"HA"
39,5,"best","poisson",91.2727272727273,0.4,"HA"
39,6,"best","poisson",90.7272727272727,0.4,"HA"
39,5,"best","H1",95.6363636363636,0.4,"HA"
39,6,"best","H1",95.6363636363636,0.4,"HA"
39,5,"best","H3",95.0909090909091,0.4,"HA"
39,6,"best","H3",96,0.4,"HA"
39,5,"poisson","H1",90,0.4,"HA"
39,6,"poisson","H1",90,0.4,"HA"
39,5,"poisson","H3",89.8181818181818,0.4,"HA"
39,6,"poisson","H3",90.5454545454545,0.4,"HA"
39,5,"H1","H3",97.8181818181818,0.4,"HA"
39,6,"H1","H3",97.8181818181818,0.4,"HA"
40,5,"best","poisson",88.5454545454545,0.4,"HA"
40,6,"best","poisson",87.4545454545455,0.4,"HA"
40,5,"best","H1",94.3636363636364,0.4,"HA"
40,6,"best","H1",93.6363636363636,0.4,"HA"
40,5,"best","H3",95.2727272727273,0.4,"HA"
40,6,"best","H3",94.3636363636364,0.4,"HA"
40,5,"poisson","H1",88.5454545454545,0.4,"HA"
40,6,"poisson","H1",86,0.4,"HA"
40,5,"poisson","H3",88.9090909090909,0.4,"HA"
40,6,"poisson","H3",85.6363636363636,0.4,"HA"
40,5,"H1","H3",98,0.4,"HA"
40,6,"H1","H3",96.1818181818182,0.4,"HA"
41,5,"best","poisson",88.1818181818182,0.4,"HA"
41,6,"best","poisson",88.5454545454545,0.4,"HA"
41,5,"best","H1",93.2727272727273,0.4,"HA"
41,6,"best","H1",93.8181818181818,0.4,"HA"
41,5,"best","H3",95.0909090909091,0.4,"HA"
41,6,"best","H3",94.5454545454545,0.4,"HA"
41,5,"poisson","H1",89.6363636363636,0.4,"HA"
41,6,"poisson","H1",87.8181818181818,0.4,"HA"
41,5,"poisson","H3",87.6363636363636,0.4,"HA"
41,6,"poisson","H3",87.6363636363636,0.4,"HA"
41,5,"H1","H3",96.5454545454545,0.4,"HA"
41,6,"H1","H3",95.8181818181818,0.4,"HA"
42,5,"best","poisson",89.2727272727273,0.4,"HA"
42,6,"best","poisson",89.6363636363636,0.4,"HA"
42,5,"best","H1",95.0909090909091,0.4,"HA"
42,6,"best","H1",94.7272727272727,0.4,"HA"
42,5,"best","H3",94.7272727272727,0.4,"HA"
42,6,"best","H3",95.0909090909091,0.4,"HA"
42,5,"poisson","H1",90.1818181818182,0.4,"HA"
42,6,"poisson","H1",89.0909090909091,0.4,"HA"
42,5,"poisson","H3",90.3636363636364,0.4,"HA"
42,6,"poisson","H3",89.2727272727273,0.4,"HA"
42,5,"H1","H3",96.9090909090909,0.4,"HA"
42,6,"H1","H3",97.4545454545455,0.4,"HA"
43,5,"best","poisson",90,0.4,"HA"
43,6,"best","poisson",89.8181818181818,0.4,"HA"
43,5,"best","H1",96.3636363636364,0.4,"HA"
43,6,"best","H1",94.5454545454545,0.4,"HA"
