"model","rep","node","identity","blens","system"
"poisson","7","6","76.3157894736842",0.4,"SR"
"ER","7","5","88.1578947368421",0.4,"SR"
"ER","7","6","80.2631578947368",0.4,"SR"
"kSR","7","5","88.1578947368421",0.4,"SR"
"kSR","7","6","80.2631578947368",0.4,"SR"
"best","8","5","85.5263157894737",0.4,"SR"
"best","8","6","90.7894736842105",0.4,"SR"
"poisson","8","5","82.8947368421053",0.4,"SR"
"poisson","8","6","85.5263157894737",0.4,"SR"
"ER","8","5","86.8421052631579",0.4,"SR"
"ER","8","6","85.5263157894737",0.4,"SR"
"kSR","8","5","86.8421052631579",0.4,"SR"
"kSR","8","6","86.8421052631579",0.4,"SR"
"best","9","5","85.5263157894737",0.4,"SR"
"best","9","6","82.8947368421053",0.4,"SR"
"poisson","9","5","85.5263157894737",0.4,"SR"
"poisson","9","6","81.5789473684211",0.4,"SR"
"ER","9","5","86.8421052631579",0.4,"SR"
"ER","9","6","84.2105263157895",0.4,"SR"
"kSR","9","5","86.8421052631579",0.4,"SR"
"kSR","9","6","85.5263157894737",0.4,"SR"
"best","10","5","82.8947368421053",0.4,"SR"
"best","10","6","82.8947368421053",0.4,"SR"
"poisson","10","5","84.2105263157895",0.4,"SR"
"poisson","10","6","85.5263157894737",0.4,"SR"
"ER","10","5","84.2105263157895",0.4,"SR"
"ER","10","6","88.1578947368421",0.4,"SR"
"kSR","10","5","85.5263157894737",0.4,"SR"
"kSR","10","6","86.8421052631579",0.4,"SR"
"best","11","5","88.1578947368421",0.4,"SR"
"best","11","6","86.8421052631579",0.4,"SR"
"poisson","11","5","88.1578947368421",0.4,"SR"
"poisson","11","6","85.5263157894737",0.4,"SR"
"ER","11","5","86.8421052631579",0.4,"SR"
"ER","11","6","88.1578947368421",0.4,"SR"
"kSR","11","5","88.1578947368421",0.4,"SR"
"kSR","11","6","88.1578947368421",0.4,"SR"
"best","12","5","81.5789473684211",0.4,"SR"
"best","12","6","84.2105263157895",0.4,"SR"
"poisson","12","5","82.8947368421053",0.4,"SR"
"poisson","12","6","77.6315789473684",0.4,"SR"
"ER","12","5","81.5789473684211",0.4,"SR"
"ER","12","6","84.2105263157895",0.4,"SR"
"kSR","12","5","81.5789473684211",0.4,"SR"
"kSR","12","6","84.2105263157895",0.4,"SR"
"best","13","5","81.5789473684211",0.4,"SR"
"best","13","6","75",0.4,"SR"
"poisson","13","5","81.5789473684211",0.4,"SR"
"poisson","13","6","73.6842105263158",0.4,"SR"
"ER","13","5","82.8947368421053",0.4,"SR"
"ER","13","6","73.6842105263158",0.4,"SR"
"kSR","13","5","81.5789473684211",0.4,"SR"
"kSR","13","6","75",0.4,"SR"
"best","14","5","85.5263157894737",0.4,"SR"
"best","14","6","84.2105263157895",0.4,"SR"
"poisson","14","5","81.5789473684211",0.4,"SR"
"poisson","14","6","84.2105263157895",0.4,"SR"
"ER","14","5","84.2105263157895",0.4,"SR"
"ER","14","6","82.8947368421053",0.4,"SR"
"kSR","14","5","85.5263157894737",0.4,"SR"
"kSR","14","6","88.1578947368421",0.4,"SR"
"best","15","5","84.2105263157895",0.4,"SR"
"best","15","6","82.8947368421053",0.4,"SR"
"poisson","15","5","85.5263157894737",0.4,"SR"
"poisson","15","6","81.5789473684211",0.4,"SR"
"ER","15","5","85.5263157894737",0.4,"SR"
"ER","15","6","78.9473684210526",0.4,"SR"
"kSR","15","5","85.5263157894737",0.4,"SR"
"kSR","15","6","82.8947368421053",0.4,"SR"
"best","16","5","85.5263157894737",0.4,"SR"
"best","16","6","86.8421052631579",0.4,"SR"
"poisson","16","5","88.1578947368421",0.4,"SR"
"poisson","16","6","88.1578947368421",0.4,"SR"
"ER","16","5","86.8421052631579",0.4,"SR"
"ER","16","6","86.8421052631579",0.4,"SR"
"kSR","16","5","86.8421052631579",0.4,"SR"
"kSR","16","6","86.8421052631579",0.4,"SR"
"best","17","5","78.9473684210526",0.4,"SR"
"best","17","6","75",0.4,"SR"
"poisson","17","5","81.5789473684211",0.4,"SR"
"poisson","17","6","76.3157894736842",0.4,"SR"
"ER","17","5","85.5263157894737",0.4,"SR"
"ER","17","6","77.6315789473684",0.4,"SR"
"kSR","17","5","84.2105263157895",0.4,"SR"
"kSR","17","6","76.3157894736842",0.4,"SR"
"best","18","5","77.6315789473684",0.4,"SR"
"best","18","6","78.9473684210526",0.4,"SR"
"poisson","18","5","78.9473684210526",0.4,"SR"
"poisson","18","6","77.6315789473684",0.4,"SR"
"ER","18","5","80.2631578947368",0.4,"SR"
"ER","18","6","82.8947368421053",0.4,"SR"
"kSR","18","5","78.9473684210526",0.4,"SR"
"kSR","18","6","80.2631578947368",0.4,"SR"
"best","19","5","80.2631578947368",0.4,"SR"
"best","19","6","81.5789473684211",0.4,"SR"
"poisson","19","5","81.5789473684211",0.4,"SR"
"poisson","19","6","77.6315789473684",0.4,"SR"
"ER","19","5","80.2631578947368",0.4,"SR"
"ER","19","6","81.5789473684211",0.4,"SR"
"kSR","19","5","81.5789473684211",0.4,"SR"
"kSR","19","6","81.5789473684211",0.4,"SR"
"best","20","5","82.8947368421053",0.4,"SR"
"best","20","6","78.9473684210526",0.4,"SR"
"poisson","20","5","81.5789473684211",0.4,"SR"
"poisson","20","6","82.8947368421053",0.4,"SR"
"ER","20","5","81.5789473684211",0.4,"SR"
"ER","20","6","80.2631578947368",0.4,"SR"
"kSR","20","5","82.8947368421053",0.4,"SR"
"kSR","20","6","82.8947368421053",0.4,"SR"
"best","21","5","84.2105263157895",0.4,"SR"
"best","21","6","84.2105263157895",0.4,"SR"
"poisson","21","5","82.8947368421053",0.4,"SR"
"poisson","21","6","82.8947368421053",0.4,"SR"
"ER","21","5","84.2105263157895",0.4,"SR"
"ER","21","6","86.8421052631579",0.4,"SR"
"kSR","21","5","82.8947368421053",0.4,"SR"
"kSR","21","6","86.8421052631579",0.4,"SR"
"best","22","5","80.2631578947368",0.4,"SR"
"best","22","6","76.3157894736842",0.4,"SR"
"poisson","22","5","76.3157894736842",0.4,"SR"
"poisson","22","6","80.2631578947368",0.4,"SR"
"ER","22","5","77.6315789473684",0.4,"SR"
"ER","22","6","77.6315789473684",0.4,"SR"
"kSR","22","5","78.9473684210526",0.4,"SR"
"kSR","22","6","76.3157894736842",0.4,"SR"
"best","23","5","77.6315789473684",0.4,"SR"
"best","23","6","78.9473684210526",0.4,"SR"
"poisson","23","5","76.3157894736842",0.4,"SR"
"poisson","23","6","77.6315789473684",0.4,"SR"
"ER","23","5","77.6315789473684",0.4,"SR"
"ER","23","6","80.2631578947368",0.4,"SR"
"kSR","23","5","77.6315789473684",0.4,"SR"
"kSR","23","6","78.9473684210526",0.4,"SR"
"best","24","5","86.8421052631579",0.4,"SR"
"best","24","6","89.4736842105263",0.4,"SR"
"poisson","24","5","85.5263157894737",0.4,"SR"
"poisson","24","6","86.8421052631579",0.4,"SR"
"ER","24","5","85.5263157894737",0.4,"SR"
"ER","24","6","88.1578947368421",0.4,"SR"
"kSR","24","5","84.2105263157895",0.4,"SR"
"kSR","24","6","88.1578947368421",0.4,"SR"
"best","25","5","76.3157894736842",0.4,"SR"
"best","25","6","76.3157894736842",0.4,"SR"
"poisson","25","5","75",0.4,"SR"
"poisson","25","6","76.3157894736842",0.4,"SR"
"ER","25","5","73.6842105263158",0.4,"SR"
"ER","25","6","73.6842105263158",0.4,"SR"
"kSR","25","5","78.9473684210526",0.4,"SR"
"kSR","25","6","76.3157894736842",0.4,"SR"
"best","26","5","82.8947368421053",0.4,"SR"
"best","26","6","81.5789473684211",0.4,"SR"
"poisson","26","5","85.5263157894737",0.4,"SR"
"poisson","26","6","80.2631578947368",0.4,"SR"
"ER","26","5","88.1578947368421",0.4,"SR"
"ER","26","6","84.2105263157895",0.4,"SR"
"kSR","26","5","86.8421052631579",0.4,"SR"
"kSR","26","6","85.5263157894737",0.4,"SR"
"best","27","5","84.2105263157895",0.4,"SR"
"best","27","6","84.2105263157895",0.4,"SR"
"poisson","27","5","86.8421052631579",0.4,"SR"
"poisson","27","6","80.2631578947368",0.4,"SR"
"ER","27","5","82.8947368421053",0.4,"SR"
"ER","27","6","81.5789473684211",0.4,"SR"
"kSR","27","5","84.2105263157895",0.4,"SR"
"kSR","27","6","82.8947368421053",0.4,"SR"
"best","28","5","77.6315789473684",0.4,"SR"
"best","28","6","81.5789473684211",0.4,"SR"
"poisson","28","5","75",0.4,"SR"
"poisson","28","6","75",0.4,"SR"
"ER","28","5","76.3157894736842",0.4,"SR"
"ER","28","6","81.5789473684211",0.4,"SR"
"kSR","28","5","73.6842105263158",0.4,"SR"
"kSR","28","6","80.2631578947368",0.4,"SR"
"best","29","5","92.1052631578947",0.4,"SR"
"best","29","6","85.5263157894737",0.4,"SR"
"poisson","29","5","84.2105263157895",0.4,"SR"
"poisson","29","6","82.8947368421053",0.4,"SR"
"ER","29","5","93.4210526315789",0.4,"SR"
"ER","29","6","81.5789473684211",0.4,"SR"
"kSR","29","5","93.4210526315789",0.4,"SR"
"kSR","29","6","82.8947368421053",0.4,"SR"
"best","30","5","86.8421052631579",0.4,"SR"
"best","30","6","85.5263157894737",0.4,"SR"
"poisson","30","5","88.1578947368421",0.4,"SR"
"poisson","30","6","81.5789473684211",0.4,"SR"
"ER","30","5","86.8421052631579",0.4,"SR"
"ER","30","6","85.5263157894737",0.4,"SR"
"kSR","30","5","88.1578947368421",0.4,"SR"
"kSR","30","6","86.8421052631579",0.4,"SR"
"best","31","5","81.5789473684211",0.4,"SR"
"best","31","6","82.8947368421053",0.4,"SR"
"poisson","31","5","80.2631578947368",0.4,"SR"
"poisson","31","6","81.5789473684211",0.4,"SR"
"ER","31","5","75",0.4,"SR"
"ER","31","6","84.2105263157895",0.4,"SR"
"kSR","31","5","81.5789473684211",0.4,"SR"
"kSR","31","6","85.5263157894737",0.4,"SR"
"best","32","5","85.5263157894737",0.4,"SR"
"best","32","6","78.9473684210526",0.4,"SR"
"poisson","32","5","81.5789473684211",0.4,"SR"
"poisson","32","6","76.3157894736842",0.4,"SR"
"ER","32","5","85.5263157894737",0.4,"SR"
"ER","32","6","77.6315789473684",0.4,"SR"
"kSR","32","5","85.5263157894737",0.4,"SR"
"kSR","32","6","80.2631578947368",0.4,"SR"
"best","33","5","89.4736842105263",0.4,"SR"
"best","33","6","81.5789473684211",0.4,"SR"
"poisson","33","5","89.4736842105263",0.4,"SR"
"poisson","33","6","76.3157894736842",0.4,"SR"
"ER","33","5","89.4736842105263",0.4,"SR"
"ER","33","6","81.5789473684211",0.4,"SR"
"kSR","33","5","88.1578947368421",0.4,"SR"
"kSR","33","6","80.2631578947368",0.4,"SR"
"best","34","5","77.6315789473684",0.4,"SR"
"best","34","6","77.6315789473684",0.4,"SR"
"poisson","34","5","76.3157894736842",0.4,"SR"
"poisson","34","6","76.3157894736842",0.4,"SR"
"ER","34","5","76.3157894736842",0.4,"SR"
"ER","34","6","77.6315789473684",0.4,"SR"
"kSR","34","5","78.9473684210526",0.4,"SR"
"kSR","34","6","77.6315789473684",0.4,"SR"
"best","35","5","85.5263157894737",0.4,"SR"
"best","35","6","84.2105263157895",0.4,"SR"
"poisson","35","5","81.5789473684211",0.4,"SR"
"poisson","35","6","81.5789473684211",0.4,"SR"
"ER","35","5","85.5263157894737",0.4,"SR"
"ER","35","6","82.8947368421053",0.4,"SR"
"kSR","35","5","85.5263157894737",0.4,"SR"
"kSR","35","6","82.8947368421053",0.4,"SR"
"best","36","5","85.5263157894737",0.4,"SR"
"best","36","6","85.5263157894737",0.4,"SR"
"poisson","36","5","82.8947368421053",0.4,"SR"
"poisson","36","6","81.5789473684211",0.4,"SR"
"ER","36","5","81.5789473684211",0.4,"SR"
"ER","36","6","85.5263157894737",0.4,"SR"
"kSR","36","5","85.5263157894737",0.4,"SR"
"kSR","36","6","86.8421052631579",0.4,"SR"
"best","37","5","86.8421052631579",0.4,"SR"
"best","37","6","89.4736842105263",0.4,"SR"
"poisson","37","5","85.5263157894737",0.4,"SR"
"poisson","37","6","84.2105263157895",0.4,"SR"
"ER","37","5","85.5263157894737",0.4,"SR"
"ER","37","6","88.1578947368421",0.4,"SR"
"kSR","37","5","85.5263157894737",0.4,"SR"
"kSR","37","6","88.1578947368421",0.4,"SR"
"best","38","5","84.2105263157895",0.4,"SR"
"best","38","6","80.2631578947368",0.4,"SR"
"poisson","38","5","84.2105263157895",0.4,"SR"
"poisson","38","6","78.9473684210526",0.4,"SR"
"ER","38","5","82.8947368421053",0.4,"SR"
"ER","38","6","81.5789473684211",0.4,"SR"
"kSR","38","5","84.2105263157895",0.4,"SR"
"kSR","38","6","81.5789473684211",0.4,"SR"
"best","39","5","80.2631578947368",0.4,"SR"
"best","39","6","75",0.4,"SR"
"poisson","39","5","80.2631578947368",0.4,"SR"
"poisson","39","6","72.3684210526316",0.4,"SR"
"ER","39","5","86.8421052631579",0.4,"SR"
"ER","39","6","71.0526315789474",0.4,"SR"
"kSR","39","5","84.2105263157895",0.4,"SR"
"kSR","39","6","73.6842105263158",0.4,"SR"
"best","40","5","81.5789473684211",0.4,"SR"
"best","40","6","80.2631578947368",0.4,"SR"
"poisson","40","5","80.2631578947368",0.4,"SR"
"poisson","40","6","77.6315789473684",0.4,"SR"
"ER","40","5","84.2105263157895",0.4,"SR"
"ER","40","6","82.8947368421053",0.4,"SR"
"kSR","40","5","81.5789473684211",0.4,"SR"
"kSR","40","6","82.8947368421053",0.4,"SR"
"best","41","5","80.2631578947368",0.4,"SR"
"best","41","6","86.8421052631579",0.4,"SR"
"poisson","41","5","77.6315789473684",0.4,"SR"
"poisson","41","6","81.5789473684211",0.4,"SR"
"ER","41","5","78.9473684210526",0.4,"SR"
"ER","41","6","89.4736842105263",0.4,"SR"
"kSR","41","5","80.2631578947368",0.4,"SR"
"kSR","41","6","89.4736842105263",0.4,"SR"
"best","42","5","86.8421052631579",0.4,"SR"
"best","42","6","88.1578947368421",0.4,"SR"
"poisson","42","5","85.5263157894737",0.4,"SR"
"poisson","42","6","88.1578947368421",0.4,"SR"
"ER","42","5","80.2631578947368",0.4,"SR"
"ER","42","6","85.5263157894737",0.4,"SR"
"kSR","42","5","85.5263157894737",0.4,"SR"
"kSR","42","6","86.8421052631579",0.4,"SR"
"best","43","5","90.7894736842105",0.4,"SR"
"best","43","6","86.8421052631579",0.4,"SR"
"poisson","43","5","82.8947368421053",0.4,"SR"
"poisson","43","6","86.8421052631579",0.4,"SR"
"ER","43","5","89.4736842105263",0.4,"SR"
"ER","43","6","86.8421052631579",0.4,"SR"
"kSR","43","5","90.7894736842105",0.4,"SR"
"kSR","43","6","88.1578947368421",0.4,"SR"
"best","44","5","77.6315789473684",0.4,"SR"
"best","44","6","80.2631578947368",0.4,"SR"
"poisson","44","5","77.6315789473684",0.4,"SR"
"poisson","44","6","78.9473684210526",0.4,"SR"
"ER","44","5","78.9473684210526",0.4,"SR"
"ER","44","6","78.9473684210526",0.4,"SR"
"kSR","44","5","78.9473684210526",0.4,"SR"
"kSR","44","6","80.2631578947368",0.4,"SR"
"best","45","5","73.6842105263158",0.4,"SR"
"best","45","6","75",0.4,"SR"
"poisson","45","5","69.7368421052632",0.4,"SR"
"poisson","45","6","73.6842105263158",0.4,"SR"
"ER","45","5","73.6842105263158",0.4,"SR"
"ER","45","6","75",0.4,"SR"
"kSR","45","5","72.3684210526316",0.4,"SR"
"kSR","45","6","76.3157894736842",0.4,"SR"
"best","46","5","81.5789473684211",0.4,"SR"
"best","46","6","84.2105263157895",0.4,"SR"
"poisson","46","5","77.6315789473684",0.4,"SR"
"poisson","46","6","82.8947368421053",0.4,"SR"
"ER","46","5","78.9473684210526",0.4,"SR"
"ER","46","6","80.2631578947368",0.4,"SR"
"kSR","46","5","78.9473684210526",0.4,"SR"
"kSR","46","6","84.2105263157895",0.4,"SR"
"best","47","5","86.8421052631579",0.4,"SR"
"best","47","6","88.1578947368421",0.4,"SR"
"poisson","47","5","88.1578947368421",0.4,"SR"
"poisson","47","6","88.1578947368421",0.4,"SR"
"ER","47","5","88.1578947368421",0.4,"SR"
"ER","47","6","88.1578947368421",0.4,"SR"
"kSR","47","5","88.1578947368421",0.4,"SR"
"kSR","47","6","88.1578947368421",0.4,"SR"
"best","48","5","78.9473684210526",0.4,"SR"
"best","48","6","89.4736842105263",0.4,"SR"
"poisson","48","5","80.2631578947368",0.4,"SR"
"poisson","48","6","82.8947368421053",0.4,"SR"
"ER","48","5","80.2631578947368",0.4,"SR"
"ER","48","6","86.8421052631579",0.4,"SR"
"kSR","48","5","78.9473684210526",0.4,"SR"
"kSR","48","6","85.5263157894737",0.4,"SR"
"best","49","5","78.9473684210526",0.4,"SR"
"best","49","6","84.2105263157895",0.4,"SR"
"poisson","49","5","77.6315789473684",0.4,"SR"
"poisson","49","6","78.9473684210526",0.4,"SR"
"ER","49","5","80.2631578947368",0.4,"SR"
"ER","49","6","80.2631578947368",0.4,"SR"
"kSR","49","5","78.9473684210526",0.4,"SR"
"kSR","49","6","84.2105263157895",0.4,"SR"
"best","50","5","85.5263157894737",0.4,"SR"
"best","50","6","77.6315789473684",0.4,"SR"
"poisson","50","5","80.2631578947368",0.4,"SR"
"poisson","50","6","78.9473684210526",0.4,"SR"
"ER","50","5","85.5263157894737",0.4,"SR"
"ER","50","6","82.8947368421053",0.4,"SR"
"kSR","50","5","81.5789473684211",0.4,"SR"
"kSR","50","6","82.8947368421053",0.4,"SR"
"best","51","5","86.8421052631579",0.4,"SR"
"best","51","6","86.8421052631579",0.4,"SR"
"poisson","51","5","84.2105263157895",0.4,"SR"
"poisson","51","6","85.5263157894737",0.4,"SR"
"ER","51","5","88.1578947368421",0.4,"SR"
"ER","51","6","86.8421052631579",0.4,"SR"
"kSR","51","5","86.8421052631579",0.4,"SR"
"kSR","51","6","85.5263157894737",0.4,"SR"
"best","52","5","80.2631578947368",0.4,"SR"
"best","52","6","85.5263157894737",0.4,"SR"
"poisson","52","5","82.8947368421053",0.4,"SR"
"poisson","52","6","85.5263157894737",0.4,"SR"
"ER","52","5","82.8947368421053",0.4,"SR"
"ER","52","6","85.5263157894737",0.4,"SR"
"kSR","52","5","82.8947368421053",0.4,"SR"
"kSR","52","6","85.5263157894737",0.4,"SR"
"best","53","5","82.8947368421053",0.4,"SR"
"best","53","6","78.9473684210526",0.4,"SR"
"poisson","53","5","80.2631578947368",0.4,"SR"
"poisson","53","6","76.3157894736842",0.4,"SR"
"ER","53","5","82.8947368421053",0.4,"SR"
"ER","53","6","75",0.4,"SR"
"kSR","53","5","81.5789473684211",0.4,"SR"
"kSR","53","6","81.5789473684211",0.4,"SR"
"best","54","5","82.8947368421053",0.4,"SR"
"best","54","6","80.2631578947368",0.4,"SR"
"poisson","54","5","85.5263157894737",0.4,"SR"
"poisson","54","6","77.6315789473684",0.4,"SR"
"ER","54","5","88.1578947368421",0.4,"SR"
"ER","54","6","82.8947368421053",0.4,"SR"
"kSR","54","5","86.8421052631579",0.4,"SR"
"kSR","54","6","81.5789473684211",0.4,"SR"
"best","55","5","90.7894736842105",0.4,"SR"
"best","55","6","84.2105263157895",0.4,"SR"
"poisson","55","5","88.1578947368421",0.4,"SR"
"poisson","55","6","82.8947368421053",0.4,"SR"
"ER","55","5","90.7894736842105",0.4,"SR"
"ER","55","6","88.1578947368421",0.4,"SR"
"kSR","55","5","90.7894736842105",0.4,"SR"
"kSR","55","6","88.1578947368421",0.4,"SR"
"best","56","5","84.2105263157895",0.4,"SR"
"best","56","6","82.8947368421053",0.4,"SR"
"poisson","56","5","82.8947368421053",0.4,"SR"
"poisson","56","6","80.2631578947368",0.4,"SR"
"ER","56","5","85.5263157894737",0.4,"SR"
"ER","56","6","84.2105263157895",0.4,"SR"
"kSR","56","5","85.5263157894737",0.4,"SR"
"kSR","56","6","84.2105263157895",0.4,"SR"
"best","57","5","81.5789473684211",0.4,"SR"
"best","57","6","82.8947368421053",0.4,"SR"
"poisson","57","5","76.3157894736842",0.4,"SR"
"poisson","57","6","77.6315789473684",0.4,"SR"
"ER","57","5","84.2105263157895",0.4,"SR"
"ER","57","6","85.5263157894737",0.4,"SR"
"kSR","57","5","81.5789473684211",0.4,"SR"
"kSR","57","6","86.8421052631579",0.4,"SR"
"best","58","5","81.5789473684211",0.4,"SR"
"best","58","6","81.5789473684211",0.4,"SR"
"poisson","58","5","80.2631578947368",0.4,"SR"
"poisson","58","6","81.5789473684211",0.4,"SR"
"ER","58","5","81.5789473684211",0.4,"SR"
"ER","58","6","77.6315789473684",0.4,"SR"
"kSR","58","5","82.8947368421053",0.4,"SR"
"kSR","58","6","81.5789473684211",0.4,"SR"
"best","59","5","80.2631578947368",0.4,"SR"
"best","59","6","81.5789473684211",0.4,"SR"
"poisson","59","5","80.2631578947368",0.4,"SR"
"poisson","59","6","80.2631578947368",0.4,"SR"
"ER","59","5","78.9473684210526",0.4,"SR"
"ER","59","6","82.8947368421053",0.4,"SR"
"kSR","59","5","78.9473684210526",0.4,"SR"
"kSR","59","6","82.8947368421053",0.4,"SR"
"best","60","5","73.6842105263158",0.4,"SR"
"best","60","6","81.5789473684211",0.4,"SR"
"poisson","60","5","72.3684210526316",0.4,"SR"
"poisson","60","6","82.8947368421053",0.4,"SR"
"ER","60","5","72.3684210526316",0.4,"SR"
"ER","60","6","84.2105263157895",0.4,"SR"
"kSR","60","5","75",0.4,"SR"
"kSR","60","6","84.2105263157895",0.4,"SR"
"best","61","5","88.1578947368421",0.4,"SR"
"best","61","6","84.2105263157895",0.4,"SR"
"poisson","61","5","81.5789473684211",0.4,"SR"
"poisson","61","6","82.8947368421053",0.4,"SR"
"ER","61","5","85.5263157894737",0.4,"SR"
"ER","61","6","80.2631578947368",0.4,"SR"
"kSR","61","5","85.5263157894737",0.4,"SR"
"kSR","61","6","82.8947368421053",0.4,"SR"
"best","62","5","84.2105263157895",0.4,"SR"
"best","62","6","85.5263157894737",0.4,"SR"
"poisson","62","5","82.8947368421053",0.4,"SR"
"poisson","62","6","84.2105263157895",0.4,"SR"
"ER","62","5","84.2105263157895",0.4,"SR"
"ER","62","6","85.5263157894737",0.4,"SR"
"kSR","62","5","82.8947368421053",0.4,"SR"
"kSR","62","6","86.8421052631579",0.4,"SR"
"best","63","5","84.2105263157895",0.4,"SR"
"best","63","6","85.5263157894737",0.4,"SR"
"poisson","63","5","88.1578947368421",0.4,"SR"
"poisson","63","6","85.5263157894737",0.4,"SR"
"ER","63","5","85.5263157894737",0.4,"SR"
"ER","63","6","82.8947368421053",0.4,"SR"
"kSR","63","5","85.5263157894737",0.4,"SR"
"kSR","63","6","85.5263157894737",0.4,"SR"
"best","64","5","85.5263157894737",0.4,"SR"
"best","64","6","84.2105263157895",0.4,"SR"
"poisson","64","5","80.2631578947368",0.4,"SR"
"poisson","64","6","86.8421052631579",0.4,"SR"
"ER","64","5","93.4210526315789",0.4,"SR"
"ER","64","6","84.2105263157895",0.4,"SR"
"kSR","64","5","90.7894736842105",0.4,"SR"
"kSR","64","6","86.8421052631579",0.4,"SR"
"best","65","5","80.2631578947368",0.4,"SR"
"best","65","6","89.4736842105263",0.4,"SR"
"poisson","65","5","78.9473684210526",0.4,"SR"
"poisson","65","6","88.1578947368421",0.4,"SR"
"ER","65","5","80.2631578947368",0.4,"SR"
"ER","65","6","86.8421052631579",0.4,"SR"
"kSR","65","5","80.2631578947368",0.4,"SR"
"kSR","65","6","86.8421052631579",0.4,"SR"
"best","66","5","88.1578947368421",0.4,"SR"
"best","66","6","75",0.4,"SR"
"poisson","66","5","84.2105263157895",0.4,"SR"
"poisson","66","6","76.3157894736842",0.4,"SR"
"ER","66","5","85.5263157894737",0.4,"SR"
"ER","66","6","76.3157894736842",0.4,"SR"
"kSR","66","5","88.1578947368421",0.4,"SR"
"kSR","66","6","80.2631578947368",0.4,"SR"
"best","67","5","84.2105263157895",0.4,"SR"
"best","67","6","85.5263157894737",0.4,"SR"
"poisson","67","5","81.5789473684211",0.4,"SR"
"poisson","67","6","85.5263157894737",0.4,"SR"
"ER","67","5","88.1578947368421",0.4,"SR"
"ER","67","6","84.2105263157895",0.4,"SR"
"kSR","67","5","86.8421052631579",0.4,"SR"
"kSR","67","6","84.2105263157895",0.4,"SR"
"best","68","5","88.1578947368421",0.4,"SR"
"best","68","6","88.1578947368421",0.4,"SR"
"poisson","68","5","85.5263157894737",0.4,"SR"
"poisson","68","6","81.5789473684211",0.4,"SR"
"ER","68","5","88.1578947368421",0.4,"SR"
"ER","68","6","88.1578947368421",0.4,"SR"
"kSR","68","5","88.1578947368421",0.4,"SR"
"kSR","68","6","86.8421052631579",0.4,"SR"
"best","69","5","82.8947368421053",0.4,"SR"
"best","69","6","89.4736842105263",0.4,"SR"
"poisson","69","5","80.2631578947368",0.4,"SR"
"poisson","69","6","88.1578947368421",0.4,"SR"
"ER","69","5","82.8947368421053",0.4,"SR"
"ER","69","6","88.1578947368421",0.4,"SR"
"kSR","69","5","82.8947368421053",0.4,"SR"
"kSR","69","6","89.4736842105263",0.4,"SR"
"best","70","5","82.8947368421053",0.4,"SR"
"best","70","6","82.8947368421053",0.4,"SR"
"poisson","70","5","81.5789473684211",0.4,"SR"
"poisson","70","6","81.5789473684211",0.4,"SR"
