"model","rep","mean_max","blens","system"
"best","1","0.870815789473684",0.4,"SR"
"best","1","0.863355263157895",0.4,"SR"
"best","2","0.827171052631579",0.4,"SR"
"best","2","0.811434210526316",0.4,"SR"
"best","3","0.827184210526316",0.4,"SR"
"best","3","0.87146052631579",0.4,"SR"
"best","4","0.938",0.4,"SR"
"best","4","0.847328947368421",0.4,"SR"
"best","5","0.917394736842105",0.4,"SR"
"best","5","0.922460526315789",0.4,"SR"
"best","6","0.862105263157895",0.4,"SR"
"best","6","0.964684210526316",0.4,"SR"
"best","7","0.961",0.4,"SR"
"best","7","0.896144736842105",0.4,"SR"
"best","8","0.85328947368421",0.4,"SR"
"best","8","0.866684210526316",0.4,"SR"
"best","9","0.865947368421053",0.4,"SR"
"best","9","0.860894736842105",0.4,"SR"
"best","10","0.871407894736842",0.4,"SR"
"best","10","0.859960526315789",0.4,"SR"
"best","11","0.90925",0.4,"SR"
"best","11","0.879315789473684",0.4,"SR"
"best","12","0.909723684210526",0.4,"SR"
"best","12","0.923",0.4,"SR"
"best","13","0.833171052631579",0.4,"SR"
"best","13","0.881671052631579",0.4,"SR"
"best","14","0.843855263157895",0.4,"SR"
"best","14","0.887118421052632",0.4,"SR"
"best","15","0.870407894736842",0.4,"SR"
"best","15","0.850960526315789",0.4,"SR"
"best","16","0.91896052631579",0.4,"SR"
"best","16","0.935078947368421",0.4,"SR"
"best","17","0.960552631578947",0.4,"SR"
"best","17","0.892855263157895",0.4,"SR"
"best","18","0.791736842105263",0.4,"SR"
"best","18","0.78078947368421",0.4,"SR"
"best","19","0.902118421052632",0.4,"SR"
"best","19","0.871368421052632",0.4,"SR"
"best","20","0.855552631578947",0.4,"SR"
"best","20","0.866828947368421",0.4,"SR"
"best","21","0.892671052631579",0.4,"SR"
"best","21","0.875447368421053",0.4,"SR"
"best","22","0.832539473684211",0.4,"SR"
"best","22","0.826881578947368",0.4,"SR"
"best","23","0.96828947368421",0.4,"SR"
"best","23","0.824342105263158",0.4,"SR"
"best","24","0.891105263157895",0.4,"SR"
"best","24","0.889434210526316",0.4,"SR"
"best","25","0.825592105263158",0.4,"SR"
"best","25","0.820315789473684",0.4,"SR"
