"model","rep","node","identity","blens","system"
"best","17","5","84.7272727272727",0.4,"HA"
"best","17","6","83.0909090909091",0.4,"HA"
"poisson","17","5","82.9090909090909",0.4,"HA"
"poisson","17","6","80.9090909090909",0.4,"HA"
"H1","17","5","84.7272727272727",0.4,"HA"
"H1","17","6","83.6363636363636",0.4,"HA"
"H3","17","5","84.1818181818182",0.4,"HA"
"H3","17","6","82.5454545454545",0.4,"HA"
"best","18","5","82.9090909090909",0.4,"HA"
"best","18","6","84.5454545454545",0.4,"HA"
"poisson","18","5","82.7272727272727",0.4,"HA"
"poisson","18","6","83.2727272727273",0.4,"HA"
"H1","18","5","84",0.4,"HA"
"H1","18","6","84.3636363636364",0.4,"HA"
"H3","18","5","84",0.4,"HA"
"H3","18","6","84.5454545454545",0.4,"HA"
"best","19","5","82.3636363636364",0.4,"HA"
"best","19","6","80.7272727272727",0.4,"HA"
"poisson","19","5","80.7272727272727",0.4,"HA"
"poisson","19","6","80.1818181818182",0.4,"HA"
"H1","19","5","83.4545454545455",0.4,"HA"
"H1","19","6","81.4545454545455",0.4,"HA"
"H3","19","5","84",0.4,"HA"
"H3","19","6","81.8181818181818",0.4,"HA"
"best","20","5","83.6363636363636",0.4,"HA"
"best","20","6","84.3636363636364",0.4,"HA"
"poisson","20","5","82.7272727272727",0.4,"HA"
"poisson","20","6","81.6363636363636",0.4,"HA"
"H1","20","5","84",0.4,"HA"
"H1","20","6","84.7272727272727",0.4,"HA"
"H3","20","5","84",0.4,"HA"
"H3","20","6","84.3636363636364",0.4,"HA"
"best","21","5","82.5454545454545",0.4,"HA"
"best","21","6","81.2727272727273",0.4,"HA"
"poisson","21","5","81.0909090909091",0.4,"HA"
"poisson","21","6","80.5454545454545",0.4,"HA"
"H1","21","5","83.4545454545455",0.4,"HA"
"H1","21","6","82.3636363636364",0.4,"HA"
"H3","21","5","83.6363636363636",0.4,"HA"
"H3","21","6","82.1818181818182",0.4,"HA"
"best","22","5","82.1818181818182",0.4,"HA"
"best","22","6","82.7272727272727",0.4,"HA"
"poisson","22","5","80",0.4,"HA"
"poisson","22","6","79.6363636363636",0.4,"HA"
"H1","22","5","81.2727272727273",0.4,"HA"
"H1","22","6","82.1818181818182",0.4,"HA"
"H3","22","5","80.9090909090909",0.4,"HA"
"H3","22","6","82.3636363636364",0.4,"HA"
"best","23","5","83.2727272727273",0.4,"HA"
"best","23","6","84",0.4,"HA"
"poisson","23","5","80.3636363636364",0.4,"HA"
"poisson","23","6","80.1818181818182",0.4,"HA"
"H1","23","5","83.4545454545455",0.4,"HA"
"H1","23","6","83.6363636363636",0.4,"HA"
"H3","23","5","83.0909090909091",0.4,"HA"
"H3","23","6","84.1818181818182",0.4,"HA"
"best","24","5","84.9090909090909",0.4,"HA"
"best","24","6","84",0.4,"HA"
"poisson","24","5","81.8181818181818",0.4,"HA"
"poisson","24","6","82.9090909090909",0.4,"HA"
"H1","24","5","84.7272727272727",0.4,"HA"
"H1","24","6","85.2727272727273",0.4,"HA"
"H3","24","5","84",0.4,"HA"
"H3","24","6","85.2727272727273",0.4,"HA"
"best","25","5","82.7272727272727",0.4,"HA"
"best","25","6","80.9090909090909",0.4,"HA"
"poisson","25","5","81.0909090909091",0.4,"HA"
"poisson","25","6","76.9090909090909",0.4,"HA"
"H1","25","5","84.1818181818182",0.4,"HA"
"H1","25","6","80.9090909090909",0.4,"HA"
"H3","25","5","83.0909090909091",0.4,"HA"
"H3","25","6","80.3636363636364",0.4,"HA"
"best","26","5","83.2727272727273",0.4,"HA"
"best","26","6","84.7272727272727",0.4,"HA"
"poisson","26","5","80.7272727272727",0.4,"HA"
"poisson","26","6","80.7272727272727",0.4,"HA"
"H1","26","5","83.2727272727273",0.4,"HA"
"H1","26","6","83.8181818181818",0.4,"HA"
"H3","26","5","83.8181818181818",0.4,"HA"
"H3","26","6","84.3636363636364",0.4,"HA"
"best","27","5","83.4545454545455",0.4,"HA"
"best","27","6","82",0.4,"HA"
"poisson","27","5","83.4545454545455",0.4,"HA"
"poisson","27","6","79.8181818181818",0.4,"HA"
"H1","27","5","84.7272727272727",0.4,"HA"
"H1","27","6","82.5454545454545",0.4,"HA"
"H3","27","5","83.8181818181818",0.4,"HA"
"H3","27","6","82.5454545454545",0.4,"HA"
"best","28","5","84",0.4,"HA"
"best","28","6","83.4545454545455",0.4,"HA"
"poisson","28","5","82.1818181818182",0.4,"HA"
"poisson","28","6","80",0.4,"HA"
"H1","28","5","83.0909090909091",0.4,"HA"
"H1","28","6","83.2727272727273",0.4,"HA"
"H3","28","5","83.4545454545455",0.4,"HA"
"H3","28","6","83.6363636363636",0.4,"HA"
"best","29","5","86.1818181818182",0.4,"HA"
"best","29","6","83.2727272727273",0.4,"HA"
"poisson","29","5","82.7272727272727",0.4,"HA"
"poisson","29","6","80.5454545454545",0.4,"HA"
"H1","29","5","87.2727272727273",0.4,"HA"
"H1","29","6","83.6363636363636",0.4,"HA"
"H3","29","5","87.0909090909091",0.4,"HA"
"H3","29","6","83.6363636363636",0.4,"HA"
"best","30","5","82.5454545454545",0.4,"HA"
"best","30","6","82.7272727272727",0.4,"HA"
"poisson","30","5","80.1818181818182",0.4,"HA"
"poisson","30","6","78",0.4,"HA"
"H1","30","5","82.1818181818182",0.4,"HA"
"H1","30","6","82.5454545454545",0.4,"HA"
"H3","30","5","83.0909090909091",0.4,"HA"
"H3","30","6","83.6363636363636",0.4,"HA"
"best","31","5","82.7272727272727",0.4,"HA"
"best","31","6","83.2727272727273",0.4,"HA"
"poisson","31","5","81.0909090909091",0.4,"HA"
"poisson","31","6","81.6363636363636",0.4,"HA"
"H1","31","5","83.2727272727273",0.4,"HA"
"H1","31","6","84.3636363636364",0.4,"HA"
"H3","31","5","83.6363636363636",0.4,"HA"
"H3","31","6","84.1818181818182",0.4,"HA"
"best","32","5","83.8181818181818",0.4,"HA"
"best","32","6","83.8181818181818",0.4,"HA"
"poisson","32","5","81.6363636363636",0.4,"HA"
"poisson","32","6","81.6363636363636",0.4,"HA"
"H1","32","5","85.0909090909091",0.4,"HA"
"H1","32","6","84",0.4,"HA"
"H3","32","5","84.9090909090909",0.4,"HA"
"H3","32","6","84.1818181818182",0.4,"HA"
"best","33","5","86.9090909090909",0.4,"HA"
"best","33","6","85.6363636363636",0.4,"HA"
"poisson","33","5","85.2727272727273",0.4,"HA"
"poisson","33","6","84.3636363636364",0.4,"HA"
"H1","33","5","88.1818181818182",0.4,"HA"
"H1","33","6","85.4545454545455",0.4,"HA"
"H3","33","5","87.0909090909091",0.4,"HA"
"H3","33","6","85.8181818181818",0.4,"HA"
"best","34","5","85.0909090909091",0.4,"HA"
"best","34","6","82.7272727272727",0.4,"HA"
"poisson","34","5","82.9090909090909",0.4,"HA"
"poisson","34","6","78.5454545454545",0.4,"HA"
"H1","34","5","85.0909090909091",0.4,"HA"
"H1","34","6","83.2727272727273",0.4,"HA"
"H3","34","5","85.0909090909091",0.4,"HA"
"H3","34","6","83.0909090909091",0.4,"HA"
"best","35","5","82.9090909090909",0.4,"HA"
"best","35","6","80.7272727272727",0.4,"HA"
"poisson","35","5","81.0909090909091",0.4,"HA"
"poisson","35","6","78.5454545454545",0.4,"HA"
"H1","35","5","84.1818181818182",0.4,"HA"
"H1","35","6","81.2727272727273",0.4,"HA"
"H3","35","5","84",0.4,"HA"
"H3","35","6","80.7272727272727",0.4,"HA"
"best","36","5","85.6363636363636",0.4,"HA"
"best","36","6","84.3636363636364",0.4,"HA"
"poisson","36","5","82.1818181818182",0.4,"HA"
"poisson","36","6","83.0909090909091",0.4,"HA"
"H1","36","5","85.8181818181818",0.4,"HA"
"H1","36","6","84.7272727272727",0.4,"HA"
"H3","36","5","85.4545454545455",0.4,"HA"
"H3","36","6","84.5454545454545",0.4,"HA"
"best","37","5","82.3636363636364",0.4,"HA"
"best","37","6","80.5454545454545",0.4,"HA"
"poisson","37","5","80.9090909090909",0.4,"HA"
"poisson","37","6","78.3636363636364",0.4,"HA"
"H1","37","5","82.7272727272727",0.4,"HA"
"H1","37","6","80.3636363636364",0.4,"HA"
"H3","37","5","82.7272727272727",0.4,"HA"
"H3","37","6","80.3636363636364",0.4,"HA"
"best","38","5","83.8181818181818",0.4,"HA"
"best","38","6","84.9090909090909",0.4,"HA"
"poisson","38","5","82",0.4,"HA"
"poisson","38","6","83.2727272727273",0.4,"HA"
"H1","38","5","84.3636363636364",0.4,"HA"
"H1","38","6","85.2727272727273",0.4,"HA"
"H3","38","5","84.7272727272727",0.4,"HA"
"H3","38","6","84.9090909090909",0.4,"HA"
"best","39","5","83.4545454545455",0.4,"HA"
"best","39","6","85.0909090909091",0.4,"HA"
"poisson","39","5","82.3636363636364",0.4,"HA"
"poisson","39","6","82.9090909090909",0.4,"HA"
"H1","39","5","84.5454545454545",0.4,"HA"
"H1","39","6","85.4545454545455",0.4,"HA"
"H3","39","5","84",0.4,"HA"
"H3","39","6","84.5454545454545",0.4,"HA"
"best","40","5","83.4545454545455",0.4,"HA"
"best","40","6","82.1818181818182",0.4,"HA"
"poisson","40","5","81.6363636363636",0.4,"HA"
"poisson","40","6","78.5454545454545",0.4,"HA"
"H1","40","5","84.5454545454545",0.4,"HA"
"H1","40","6","83.6363636363636",0.4,"HA"
"H3","40","5","84.5454545454545",0.4,"HA"
"H3","40","6","82.5454545454545",0.4,"HA"
"best","41","5","80.7272727272727",0.4,"HA"
"best","41","6","80.1818181818182",0.4,"HA"
"poisson","41","5","80.1818181818182",0.4,"HA"
"poisson","41","6","78.5454545454545",0.4,"HA"
"H1","41","5","81.6363636363636",0.4,"HA"
"H1","41","6","81.0909090909091",0.4,"HA"
"H3","41","5","80.7272727272727",0.4,"HA"
"H3","41","6","80.7272727272727",0.4,"HA"
"best","42","5","81.2727272727273",0.4,"HA"
"best","42","6","84.7272727272727",0.4,"HA"
"poisson","42","5","79.4545454545455",0.4,"HA"
"poisson","42","6","81.2727272727273",0.4,"HA"
"H1","42","5","82.1818181818182",0.4,"HA"
"H1","42","6","84.1818181818182",0.4,"HA"
"H3","42","5","81.8181818181818",0.4,"HA"
"H3","42","6","84",0.4,"HA"
"best","43","5","84",0.4,"HA"
"best","43","6","84.5454545454545",0.4,"HA"
"poisson","43","5","82.1818181818182",0.4,"HA"
"poisson","43","6","82.5454545454545",0.4,"HA"
"H1","43","5","84.9090909090909",0.4,"HA"
"H1","43","6","84.7272727272727",0.4,"HA"
"H3","43","5","84.5454545454545",0.4,"HA"
"H3","43","6","84.3636363636364",0.4,"HA"
"best","44","5","82.5454545454545",0.4,"HA"
"best","44","6","81.4545454545455",0.4,"HA"
"poisson","44","5","79.6363636363636",0.4,"HA"
"poisson","44","6","79.4545454545455",0.4,"HA"
"H1","44","5","83.4545454545455",0.4,"HA"
"H1","44","6","82.7272727272727",0.4,"HA"
"H3","44","5","82.7272727272727",0.4,"HA"
"H3","44","6","83.0909090909091",0.4,"HA"
"best","45","5","81.8181818181818",0.4,"HA"
"best","45","6","82.3636363636364",0.4,"HA"
"poisson","45","5","79.8181818181818",0.4,"HA"
"poisson","45","6","82",0.4,"HA"
"H1","45","5","83.4545454545455",0.4,"HA"
"H1","45","6","82.7272727272727",0.4,"HA"
"H3","45","5","82.7272727272727",0.4,"HA"
"H3","45","6","83.2727272727273",0.4,"HA"
"best","46","5","83.0909090909091",0.4,"HA"
"best","46","6","82",0.4,"HA"
"poisson","46","5","80.7272727272727",0.4,"HA"
"poisson","46","6","78.7272727272727",0.4,"HA"
"H1","46","5","83.4545454545455",0.4,"HA"
"H1","46","6","83.2727272727273",0.4,"HA"
"H3","46","5","83.2727272727273",0.4,"HA"
"H3","46","6","84",0.4,"HA"
"best","47","5","82.5454545454545",0.4,"HA"
"best","47","6","83.0909090909091",0.4,"HA"
"poisson","47","5","80.7272727272727",0.4,"HA"
"poisson","47","6","81.2727272727273",0.4,"HA"
"H1","47","5","82",0.4,"HA"
"H1","47","6","82.5454545454545",0.4,"HA"
"H3","47","5","82.5454545454545",0.4,"HA"
"H3","47","6","82.5454545454545",0.4,"HA"
"best","48","5","81.2727272727273",0.4,"HA"
"best","48","6","84.7272727272727",0.4,"HA"
"poisson","48","5","78.9090909090909",0.4,"HA"
"poisson","48","6","81.4545454545455",0.4,"HA"
"H1","48","5","81.2727272727273",0.4,"HA"
"H1","48","6","85.6363636363636",0.4,"HA"
"H3","48","5","81.4545454545455",0.4,"HA"
"H3","48","6","85.4545454545455",0.4,"HA"
"best","49","5","86",0.4,"HA"
"best","49","6","86.5454545454545",0.4,"HA"
"poisson","49","5","85.0909090909091",0.4,"HA"
"poisson","49","6","85.4545454545455",0.4,"HA"
"H1","49","5","85.8181818181818",0.4,"HA"
"H1","49","6","86.3636363636364",0.4,"HA"
"H3","49","5","86",0.4,"HA"
"H3","49","6","86.1818181818182",0.4,"HA"
"best","50","5","84.7272727272727",0.4,"HA"
"best","50","6","85.6363636363636",0.4,"HA"
"poisson","50","5","82.5454545454545",0.4,"HA"
"poisson","50","6","81.0909090909091",0.4,"HA"
"H1","50","5","84.7272727272727",0.4,"HA"
"H1","50","6","84.1818181818182",0.4,"HA"
"H3","50","5","84.3636363636364",0.4,"HA"
"H3","50","6","84.5454545454545",0.4,"HA"
"best","51","5","82.3636363636364",0.4,"HA"
"best","51","6","84",0.4,"HA"
"poisson","51","5","81.4545454545455",0.4,"HA"
"poisson","51","6","80.7272727272727",0.4,"HA"
"H1","51","5","82.1818181818182",0.4,"HA"
"H1","51","6","84.1818181818182",0.4,"HA"
"H3","51","5","82.3636363636364",0.4,"HA"
"H3","51","6","84",0.4,"HA"
"best","52","5","85.0909090909091",0.4,"HA"
"best","52","6","83.6363636363636",0.4,"HA"
"poisson","52","5","82.7272727272727",0.4,"HA"
"poisson","52","6","82.7272727272727",0.4,"HA"
"H1","52","5","85.6363636363636",0.4,"HA"
"H1","52","6","84.7272727272727",0.4,"HA"
"H3","52","5","85.6363636363636",0.4,"HA"
"H3","52","6","84.3636363636364",0.4,"HA"
"best","53","5","84.9090909090909",0.4,"HA"
"best","53","6","85.8181818181818",0.4,"HA"
"poisson","53","5","80.9090909090909",0.4,"HA"
"poisson","53","6","82.9090909090909",0.4,"HA"
"H1","53","5","84.9090909090909",0.4,"HA"
"H1","53","6","86.3636363636364",0.4,"HA"
"H3","53","5","85.0909090909091",0.4,"HA"
"H3","53","6","86.5454545454545",0.4,"HA"
"best","54","5","82.1818181818182",0.4,"HA"
"best","54","6","80.9090909090909",0.4,"HA"
"poisson","54","5","80.1818181818182",0.4,"HA"
"poisson","54","6","78",0.4,"HA"
"H1","54","5","83.0909090909091",0.4,"HA"
"H1","54","6","81.4545454545455",0.4,"HA"
"H3","54","5","82.7272727272727",0.4,"HA"
"H3","54","6","82.1818181818182",0.4,"HA"
"best","55","5","84",0.4,"HA"
"best","55","6","80.9090909090909",0.4,"HA"
"poisson","55","5","80.5454545454545",0.4,"HA"
"poisson","55","6","79.8181818181818",0.4,"HA"
"H1","55","5","84.3636363636364",0.4,"HA"
"H1","55","6","82.7272727272727",0.4,"HA"
"H3","55","5","84.3636363636364",0.4,"HA"
"H3","55","6","82.5454545454545",0.4,"HA"
"best","56","5","87.0909090909091",0.4,"HA"
"best","56","6","85.8181818181818",0.4,"HA"
"poisson","56","5","84.9090909090909",0.4,"HA"
"poisson","56","6","82.7272727272727",0.4,"HA"
"H1","56","5","86.7272727272727",0.4,"HA"
"H1","56","6","85.8181818181818",0.4,"HA"
"H3","56","5","87.6363636363636",0.4,"HA"
"H3","56","6","86",0.4,"HA"
"best","57","5","83.2727272727273",0.4,"HA"
"best","57","6","83.6363636363636",0.4,"HA"
"poisson","57","5","81.6363636363636",0.4,"HA"
"poisson","57","6","81.2727272727273",0.4,"HA"
"H1","57","5","82.7272727272727",0.4,"HA"
"H1","57","6","84.5454545454545",0.4,"HA"
"H3","57","5","83.6363636363636",0.4,"HA"
"H3","57","6","84.3636363636364",0.4,"HA"
"best","58","5","82.9090909090909",0.4,"HA"
"best","58","6","81.0909090909091",0.4,"HA"
"poisson","58","5","80.5454545454545",0.4,"HA"
"poisson","58","6","79.4545454545455",0.4,"HA"
"H1","58","5","84.9090909090909",0.4,"HA"
"H1","58","6","82.3636363636364",0.4,"HA"
"H3","58","5","84.1818181818182",0.4,"HA"
"H3","58","6","81.8181818181818",0.4,"HA"
"best","59","5","87.2727272727273",0.4,"HA"
"best","59","6","84.5454545454545",0.4,"HA"
"poisson","59","5","84.3636363636364",0.4,"HA"
"poisson","59","6","83.6363636363636",0.4,"HA"
"H1","59","5","87.2727272727273",0.4,"HA"
"H1","59","6","85.8181818181818",0.4,"HA"
"H3","59","5","87.6363636363636",0.4,"HA"
"H3","59","6","85.2727272727273",0.4,"HA"
"best","60","5","84.9090909090909",0.4,"HA"
"best","60","6","82.5454545454545",0.4,"HA"
"poisson","60","5","82.3636363636364",0.4,"HA"
"poisson","60","6","79.6363636363636",0.4,"HA"
"H1","60","5","85.2727272727273",0.4,"HA"
"H1","60","6","82.3636363636364",0.4,"HA"
"H3","60","5","85.8181818181818",0.4,"HA"
"H3","60","6","82.3636363636364",0.4,"HA"
"best","61","5","84",0.4,"HA"
"best","61","6","85.0909090909091",0.4,"HA"
"poisson","61","5","83.0909090909091",0.4,"HA"
"poisson","61","6","82.7272727272727",0.4,"HA"
"H1","61","5","84.7272727272727",0.4,"HA"
"H1","61","6","86",0.4,"HA"
"H3","61","5","85.2727272727273",0.4,"HA"
"H3","61","6","85.2727272727273",0.4,"HA"
"best","62","5","83.0909090909091",0.4,"HA"
"best","62","6","85.2727272727273",0.4,"HA"
"poisson","62","5","79.8181818181818",0.4,"HA"
"poisson","62","6","81.8181818181818",0.4,"HA"
"H1","62","5","82.9090909090909",0.4,"HA"
"H1","62","6","84.3636363636364",0.4,"HA"
"H3","62","5","83.2727272727273",0.4,"HA"
"H3","62","6","84.5454545454545",0.4,"HA"
"best","63","5","83.8181818181818",0.4,"HA"
"best","63","6","84.9090909090909",0.4,"HA"
"poisson","63","5","81.8181818181818",0.4,"HA"
"poisson","63","6","81.4545454545455",0.4,"HA"
"H1","63","5","84.1818181818182",0.4,"HA"
"H1","63","6","85.2727272727273",0.4,"HA"
"H3","63","5","84.5454545454545",0.4,"HA"
"H3","63","6","85.0909090909091",0.4,"HA"
"best","64","5","84.9090909090909",0.4,"HA"
"best","64","6","83.2727272727273",0.4,"HA"
"poisson","64","5","83.8181818181818",0.4,"HA"
"poisson","64","6","80.3636363636364",0.4,"HA"
"H1","64","5","84.7272727272727",0.4,"HA"
"H1","64","6","83.8181818181818",0.4,"HA"
"H3","64","5","84.5454545454545",0.4,"HA"
"H3","64","6","83.4545454545455",0.4,"HA"
"best","65","5","84",0.4,"HA"
"best","65","6","84.9090909090909",0.4,"HA"
"poisson","65","5","82.5454545454545",0.4,"HA"
"poisson","65","6","83.0909090909091",0.4,"HA"
"H1","65","5","85.0909090909091",0.4,"HA"
"H1","65","6","84.5454545454545",0.4,"HA"
"H3","65","5","84.7272727272727",0.4,"HA"
"H3","65","6","84.1818181818182",0.4,"HA"
"best","66","5","85.0909090909091",0.4,"HA"
"best","66","6","83.4545454545455",0.4,"HA"
"poisson","66","5","82.1818181818182",0.4,"HA"
"poisson","66","6","81.0909090909091",0.4,"HA"
"H1","66","5","85.0909090909091",0.4,"HA"
"H1","66","6","83.2727272727273",0.4,"HA"
"H3","66","5","84",0.4,"HA"
"H3","66","6","83.0909090909091",0.4,"HA"
"best","67","5","83.0909090909091",0.4,"HA"
"best","67","6","84",0.4,"HA"
"poisson","67","5","82",0.4,"HA"
"poisson","67","6","80.5454545454545",0.4,"HA"
"H1","67","5","83.4545454545455",0.4,"HA"
"H1","67","6","84.7272727272727",0.4,"HA"
"H3","67","5","83.4545454545455",0.4,"HA"
"H3","67","6","84.7272727272727",0.4,"HA"
"best","68","5","82.1818181818182",0.4,"HA"
"best","68","6","84.5454545454545",0.4,"HA"
"poisson","68","5","79.6363636363636",0.4,"HA"
"poisson","68","6","81.2727272727273",0.4,"HA"
"H1","68","5","82.7272727272727",0.4,"HA"
"H1","68","6","84.3636363636364",0.4,"HA"
"H3","68","5","82",0.4,"HA"
"H3","68","6","83.6363636363636",0.4,"HA"
"best","69","5","82.1818181818182",0.4,"HA"
"best","69","6","83.0909090909091",0.4,"HA"
"poisson","69","5","80.1818181818182",0.4,"HA"
"poisson","69","6","80.9090909090909",0.4,"HA"
"H1","69","5","82.7272727272727",0.4,"HA"
"H1","69","6","83.8181818181818",0.4,"HA"
"H3","69","5","82",0.4,"HA"
"H3","69","6","82.7272727272727",0.4,"HA"
"best","70","5","84.7272727272727",0.4,"HA"
"best","70","6","85.6363636363636",0.4,"HA"
"poisson","70","5","84",0.4,"HA"
"poisson","70","6","83.0909090909091",0.4,"HA"
"H1","70","5","84.7272727272727",0.4,"HA"
"H1","70","6","85.6363636363636",0.4,"HA"
"H3","70","5","84.3636363636364",0.4,"HA"
"H3","70","6","85.6363636363636",0.4,"HA"
"best","71","5","82.5454545454545",0.4,"HA"
"best","71","6","85.0909090909091",0.4,"HA"
"poisson","71","5","81.6363636363636",0.4,"HA"
"poisson","71","6","83.0909090909091",0.4,"HA"
"H1","71","5","82.9090909090909",0.4,"HA"
"H1","71","6","85.8181818181818",0.4,"HA"
"H3","71","5","82.5454545454545",0.4,"HA"
"H3","71","6","85.8181818181818",0.4,"HA"
"best","72","5","83.8181818181818",0.4,"HA"
"best","72","6","84.1818181818182",0.4,"HA"
