"model","rep","mean_max","blens","system"
"best","1","0.994842105263158",0.1,"SR"
"best","1","0.973315789473684",0.1,"SR"
"best","2","0.987631578947368",0.1,"SR"
"best","2","0.979381578947368",0.1,"SR"
"best","3","0.982355263157895",0.1,"SR"
"best","3","0.981315789473684",0.1,"SR"
"best","4","0.984381578947368",0.1,"SR"
"best","4","0.963473684210526",0.1,"SR"
"best","5","0.981210526315789",0.1,"SR"
"best","5","0.993894736842105",0.1,"SR"
"best","6","0.979618421052632",0.1,"SR"
"best","6","0.98325",0.1,"SR"
"best","7","0.986947368421053",0.1,"SR"
"best","7","1",0.1,"SR"
"best","8","0.996197368421053",0.1,"SR"
"best","8","0.986697368421053",0.1,"SR"
"best","9","0.975144736842105",0.1,"SR"
"best","9","0.976934210526316",0.1,"SR"
"best","10","0.9745",0.1,"SR"
"best","10","0.983855263157895",0.1,"SR"
"best","11","0.964157894736842",0.1,"SR"
"best","11","0.976355263157895",0.1,"SR"
"best","12","0.987802631578947",0.1,"SR"
"best","12","0.978381578947368",0.1,"SR"
"best","13","0.979039473684211",0.1,"SR"
"best","13","0.966434210526316",0.1,"SR"
"best","14","0.949815789473684",0.1,"SR"
"best","14","0.953710526315789",0.1,"SR"
"best","15","0.982342105263158",0.1,"SR"
"best","15","0.987157894736842",0.1,"SR"
"best","16","0.983473684210526",0.1,"SR"
"best","16","0.98953947368421",0.1,"SR"
"best","17","0.980447368421053",0.1,"SR"
"best","17","0.981657894736842",0.1,"SR"
"best","18","0.984815789473684",0.1,"SR"
"best","18","0.976039473684211",0.1,"SR"
"best","19","0.983039473684211",0.1,"SR"
"best","19","0.984381578947368",0.1,"SR"
"best","20","0.976118421052632",0.1,"SR"
"best","20","0.981276315789474",0.1,"SR"
"best","21","0.996144736842105",0.1,"SR"
"best","21","0.989842105263158",0.1,"SR"
"best","22","0.983697368421053",0.1,"SR"
"best","22","0.991934210526316",0.1,"SR"
"best","23","0.931407894736842",0.1,"SR"
"best","23","0.923881578947368",0.1,"SR"
"best","24","0.972947368421053",0.1,"SR"
"best","24","0.975776315789474",0.1,"SR"
"best","25","0.955736842105263",0.1,"SR"
"best","25","0.986421052631579",0.1,"SR"
"best","26","0.970973684210526",0.1,"SR"
"best","26","0.971736842105263",0.1,"SR"
"best","27","0.980763157894737",0.1,"SR"
"best","27","0.967947368421053",0.1,"SR"
"best","28","0.960894736842105",0.1,"SR"
"best","28","0.946157894736842",0.1,"SR"
"best","29","0.973618421052632",0.1,"SR"
"best","29","0.972065789473684",0.1,"SR"
"best","30","0.997934210526316",0.1,"SR"
"best","30","0.997763157894737",0.1,"SR"
"best","31","0.995065789473684",0.1,"SR"
"best","31","0.984276315789474",0.1,"SR"
"best","32","0.967184210526316",0.1,"SR"
"best","32","0.980907894736842",0.1,"SR"
"best","33","0.970671052631579",0.1,"SR"
"best","33","0.989105263157895",0.1,"SR"
