"model","rep","total_blens","mean_blens","blens","system"
"best","51","0.259527","0.0519054",0.05,"HA"
"best","52","0.297173","0.0594346",0.05,"HA"
"best","53","0.244029","0.0488058",0.05,"HA"
"best","54","0.243989","0.0487978",0.05,"HA"
"best","55","0.209745","0.041949",0.05,"HA"
"best","56","0.270941","0.0541882",0.05,"HA"
"best","57","0.28513","0.057026",0.05,"HA"
"best","58","0.216133","0.0432266",0.05,"HA"
"best","59","0.287594","0.0575188",0.05,"HA"
"best","60","0.240791","0.0481582",0.05,"HA"
"best","61","0.291392","0.0582784",0.05,"HA"
"best","62","0.225095","0.045019",0.05,"HA"
"best","63","0.246046","0.0492092",0.05,"HA"
"best","64","0.241086","0.0482172",0.05,"HA"
"best","65","0.269084","0.0538168",0.05,"HA"
"best","66","0.228019","0.0456038",0.05,"HA"
"best","67","0.289422","0.0578844",0.05,"HA"
"best","68","0.196673","0.0393346",0.05,"HA"
"best","69","0.247738","0.0495476",0.05,"HA"
"best","70","0.264083","0.0528166",0.05,"HA"
"best","71","0.2331","0.04662",0.05,"HA"
"best","72","0.211552","0.0423104",0.05,"HA"
"best","73","0.22129","0.044258",0.05,"HA"
"best","74","0.218588","0.0437176",0.05,"HA"
"best","75","0.283346","0.0566692",0.05,"HA"
"best","76","0.22654","0.045308",0.05,"HA"
"best","77","0.279655","0.055931",0.05,"HA"
"best","78","0.274885","0.054977",0.05,"HA"
"best","79","0.227228","0.0454456",0.05,"HA"
"best","80","0.218235","0.043647",0.05,"HA"
"best","81","0.253223","0.0506446",0.05,"HA"
"best","82","0.247921","0.0495842",0.05,"HA"
"best","83","0.254602","0.0509204",0.05,"HA"
"best","84","0.284953","0.0569906",0.05,"HA"
"best","85","0.255738","0.0511476",0.05,"HA"
"best","86","0.273471","0.0546942",0.05,"HA"
"best","87","0.206583","0.0413166",0.05,"HA"
"best","88","0.287074","0.0574148",0.05,"HA"
"best","89","0.309592","0.0619184",0.05,"HA"
"best","90","0.277135","0.055427",0.05,"HA"
"best","91","0.263004","0.0526008",0.05,"HA"
"best","92","0.241333","0.0482666",0.05,"HA"
"best","93","0.246652","0.0493304",0.05,"HA"
"best","94","0.328379","0.0656758",0.05,"HA"
"best","95","0.276142","0.0552284",0.05,"HA"
"best","96","0.209351","0.0418702",0.05,"HA"
"best","97","0.244241","0.0488482",0.05,"HA"
"best","98","0.282152","0.0564304",0.05,"HA"
"best","99","0.206397","0.0412794",0.05,"HA"
"best","100","0.265187","0.0530374",0.05,"HA"
"poisson","1","0.219297","0.0438594",0.05,"HA"
"poisson","2","0.216941","0.0433882",0.05,"HA"
"poisson","3","0.210282","0.0420564",0.05,"HA"
"poisson","4","0.23168","0.046336",0.05,"HA"
"poisson","5","0.208315","0.041663",0.05,"HA"
"poisson","6","0.287289","0.0574578",0.05,"HA"
"poisson","7","0.2019","0.04038",0.05,"HA"
"poisson","8","0.248675","0.049735",0.05,"HA"
"poisson","9","0.243809","0.0487618",0.05,"HA"
"poisson","10","0.250506","0.0501012",0.05,"HA"
"poisson","11","0.240775","0.048155",0.05,"HA"
"poisson","12","0.253555","0.050711",0.05,"HA"
"poisson","13","0.23617","0.047234",0.05,"HA"
"poisson","14","0.323614","0.0647228",0.05,"HA"
"poisson","15","0.28965","0.05793",0.05,"HA"
"poisson","16","0.202924","0.0405848",0.05,"HA"
"poisson","17","0.209729","0.0419458",0.05,"HA"
"poisson","18","0.193684","0.0387368",0.05,"HA"
"poisson","19","0.245539","0.0491078",0.05,"HA"
"poisson","20","0.199587","0.0399174",0.05,"HA"
"poisson","21","0.243189","0.0486378",0.05,"HA"
"poisson","22","0.269468","0.0538936",0.05,"HA"
"poisson","23","0.234975","0.046995",0.05,"HA"
"poisson","24","0.20332","0.040664",0.05,"HA"
"poisson","25","0.252448","0.0504896",0.05,"HA"
"poisson","26","0.271161","0.0542322",0.05,"HA"
"poisson","27","0.248826","0.0497652",0.05,"HA"
"poisson","28","0.218051","0.0436102",0.05,"HA"
"poisson","29","0.246487","0.0492974",0.05,"HA"
"poisson","30","0.249597","0.0499194",0.05,"HA"
"poisson","31","0.242123","0.0484246",0.05,"HA"
"poisson","32","0.214772","0.0429544",0.05,"HA"
"poisson","33","0.238966","0.0477932",0.05,"HA"
"poisson","34","0.230901","0.0461802",0.05,"HA"
"poisson","35","0.218985","0.043797",0.05,"HA"
"poisson","36","0.239503","0.0479006",0.05,"HA"
"poisson","37","0.241929","0.0483858",0.05,"HA"
"poisson","38","0.229302","0.0458604",0.05,"HA"
"poisson","39","0.241747","0.0483494",0.05,"HA"
"poisson","40","0.234755","0.046951",0.05,"HA"
"poisson","41","0.275431","0.0550862",0.05,"HA"
"poisson","42","0.257821","0.0515642",0.05,"HA"
"poisson","43","0.237897","0.0475794",0.05,"HA"
"poisson","44","0.22368","0.044736",0.05,"HA"
"poisson","45","0.257443","0.0514886",0.05,"HA"
"poisson","46","0.229385","0.045877",0.05,"HA"
"poisson","47","0.255184","0.0510368",0.05,"HA"
"poisson","48","0.258671","0.0517342",0.05,"HA"
"poisson","49","0.244734","0.0489468",0.05,"HA"
"poisson","50","0.260003","0.0520006",0.05,"HA"
"poisson","51","0.250711","0.0501422",0.05,"HA"
"poisson","52","0.28152","0.056304",0.05,"HA"
"poisson","53","0.23908","0.047816",0.05,"HA"
"poisson","54","0.225657","0.0451314",0.05,"HA"
"poisson","55","0.198916","0.0397832",0.05,"HA"
"poisson","56","0.247019","0.0494038",0.05,"HA"
"poisson","57","0.26758","0.053516",0.05,"HA"
"poisson","58","0.209142","0.0418284",0.05,"HA"
"poisson","59","0.265479","0.0530958",0.05,"HA"
"poisson","60","0.234967","0.0469934",0.05,"HA"
"poisson","61","0.278641","0.0557282",0.05,"HA"
"poisson","62","0.216421","0.0432842",0.05,"HA"
"poisson","63","0.233909","0.0467818",0.05,"HA"
"poisson","64","0.219403","0.0438806",0.05,"HA"
"poisson","65","0.25713","0.051426",0.05,"HA"
"poisson","66","0.218151","0.0436302",0.05,"HA"
"poisson","67","0.276782","0.0553564",0.05,"HA"
"poisson","68","0.186511","0.0373022",0.05,"HA"
"poisson","69","0.22987","0.045974",0.05,"HA"
"poisson","70","0.250044","0.0500088",0.05,"HA"
"poisson","71","0.22097","0.044194",0.05,"HA"
"poisson","72","0.207329","0.0414658",0.05,"HA"
"poisson","73","0.217455","0.043491",0.05,"HA"
"poisson","74","0.206334","0.0412668",0.05,"HA"
"poisson","75","0.272971","0.0545942",0.05,"HA"
"poisson","76","0.215037","0.0430074",0.05,"HA"
"poisson","77","0.255096","0.0510192",0.05,"HA"
"poisson","78","0.275326","0.0550652",0.05,"HA"
"poisson","79","0.218821","0.0437642",0.05,"HA"
"poisson","80","0.21191","0.042382",0.05,"HA"
"poisson","81","0.231217","0.0462434",0.05,"HA"
"poisson","82","0.238207","0.0476414",0.05,"HA"
"poisson","83","0.232691","0.0465382",0.05,"HA"
"poisson","84","0.270277","0.0540554",0.05,"HA"
"poisson","85","0.246744","0.0493488",0.05,"HA"
"poisson","86","0.251056","0.0502112",0.05,"HA"
"poisson","87","0.197743","0.0395486",0.05,"HA"
"poisson","88","0.272596","0.0545192",0.05,"HA"
"poisson","89","0.290841","0.0581682",0.05,"HA"
"poisson","90","0.271123","0.0542246",0.05,"HA"
"poisson","91","0.252004","0.0504008",0.05,"HA"
"poisson","92","0.236472","0.0472944",0.05,"HA"
"poisson","93","0.240641","0.0481282",0.05,"HA"
"poisson","94","0.298652","0.0597304",0.05,"HA"
"poisson","95","0.26644","0.053288",0.05,"HA"
"poisson","96","0.195323","0.0390646",0.05,"HA"
"poisson","97","0.229723","0.0459446",0.05,"HA"
"poisson","98","0.268883","0.0537766",0.05,"HA"
"poisson","99","0.200901","0.0401802",0.05,"HA"
"poisson","100","0.242688","0.0485376",0.05,"HA"
"H1","1","0.2292573","0.04585146",0.05,"HA"
"H1","2","0.2305713","0.04611426",0.05,"HA"
"H1","3","0.21151","0.042302",0.05,"HA"
"H1","4","0.2405392","0.04810784",0.05,"HA"
"H1","5","0.216823","0.0433646",0.05,"HA"
"H1","6","0.2976427","0.05952854",0.05,"HA"
"H1","7","0.211218","0.0422436",0.05,"HA"
"H1","8","0.2583686","0.05167372",0.05,"HA"
"H1","9","0.2511628","0.05023256",0.05,"HA"
"H1","10","0.267434","0.0534868",0.05,"HA"
"H1","11","0.2560504","0.05121008",0.05,"HA"
"H1","12","0.2629944","0.05259888",0.05,"HA"
"H1","13","0.2437038","0.04874076",0.05,"HA"
"H1","14","0.3352197","0.06704394",0.05,"HA"
"H1","15","0.3098938","0.06197876",0.05,"HA"
"H1","16","0.2166972","0.04333944",0.05,"HA"
"H1","17","0.2466446","0.04932892",0.05,"HA"
"H1","18","0.1962374","0.03924748",0.05,"HA"
"H1","19","0.2604906","0.05209812",0.05,"HA"
"H1","20","0.2133604","0.04267208",0.05,"HA"
"H1","21","0.2529397","0.05058794",0.05,"HA"
"H1","22","0.2836888","0.05673776",0.05,"HA"
"H1","23","0.2430919","0.04861838",0.05,"HA"
"H1","24","0.2097083","0.04194166",0.05,"HA"
"H1","25","0.2523254","0.05046508",0.05,"HA"
"H1","26","0.2948627","0.05897254",0.05,"HA"
"H1","27","0.2698083","0.05396166",0.05,"HA"
"H1","28","0.2390979","0.04781958",0.05,"HA"
"H1","29","0.257939","0.0515878",0.05,"HA"
"H1","30","0.257759","0.0515518",0.05,"HA"
"H1","31","0.2515922","0.05031844",0.05,"HA"
"H1","32","0.2298696","0.04597392",0.05,"HA"
"H1","33","0.2465195","0.0493039",0.05,"HA"
"H1","34","0.2439351","0.04878702",0.05,"HA"
"H1","35","0.2266005","0.0453201",0.05,"HA"
"H1","36","0.2488232","0.04976464",0.05,"HA"
"H1","37","0.2582751","0.05165502",0.05,"HA"
"H1","38","0.2467168","0.04934336",0.05,"HA"
"H1","39","0.2547461","0.05094922",0.05,"HA"
"H1","40","0.2376951","0.04753902",0.05,"HA"
"H1","41","0.2793789","0.05587578",0.05,"HA"
"H1","42","0.2682392","0.05364784",0.05,"HA"
"H1","43","0.2516697","0.05033394",0.05,"HA"
"H1","44","0.239122","0.0478244",0.05,"HA"
"H1","45","0.2653915","0.0530783",0.05,"HA"
"H1","46","0.2405116","0.04810232",0.05,"HA"
"H1","47","0.2626667","0.05253334",0.05,"HA"
"H1","48","0.2697799","0.05395598",0.05,"HA"
"H1","49","0.2591862","0.05183724",0.05,"HA"
"H1","50","0.299272","0.0598544",0.05,"HA"
"H1","51","0.2585739","0.05171478",0.05,"HA"
"H1","52","0.3053827","0.06107654",0.05,"HA"
"H1","53","0.2378852","0.04757704",0.05,"HA"
"H1","54","0.2457947","0.04915894",0.05,"HA"
"H1","55","0.2042685","0.0408537",0.05,"HA"
"H1","56","0.2469125","0.0493825",0.05,"HA"
"H1","57","0.2785461","0.05570922",0.05,"HA"
"H1","58","0.2142882","0.04285764",0.05,"HA"
"H1","59","0.3006026","0.06012052",0.05,"HA"
"H1","60","0.2513748","0.05027496",0.05,"HA"
"H1","61","0.2973237","0.05946474",0.05,"HA"
"H1","62","0.2264417","0.04528834",0.05,"HA"
"H1","63","0.2474459","0.04948918",0.05,"HA"
"H1","64","0.2400631","0.04801262",0.05,"HA"
"H1","65","0.2753467","0.05506934",0.05,"HA"
"H1","66","0.2209158","0.04418316",0.05,"HA"
"H1","67","0.2797849","0.05595698",0.05,"HA"
"H1","68","0.1992717","0.03985434",0.05,"HA"
"H1","69","0.2302429","0.04604858",0.05,"HA"
"H1","70","0.2636627","0.05273254",0.05,"HA"
"H1","71","0.2370395","0.0474079",0.05,"HA"
"H1","72","0.214033","0.0428066",0.05,"HA"
"H1","73","0.2246417","0.04492834",0.05,"HA"
"H1","74","0.2143502","0.04287004",0.05,"HA"
"H1","75","0.2793869","0.05587738",0.05,"HA"
"H1","76","0.2197723","0.04395446",0.05,"HA"
"H1","77","0.2712167","0.05424334",0.05,"HA"
"H1","78","0.2799753","0.05599506",0.05,"HA"
"H1","79","0.2327139","0.04654278",0.05,"HA"
"H1","80","0.2203057","0.04406114",0.05,"HA"
"H1","81","0.2405925","0.0481185",0.05,"HA"
"H1","82","0.2462165","0.0492433",0.05,"HA"
"H1","83","0.2512427","0.05024854",0.05,"HA"
"H1","84","0.2879352","0.05758704",0.05,"HA"
"H1","85","0.2576296","0.05152592",0.05,"HA"
"H1","86","0.2652675","0.0530535",0.05,"HA"
"H1","87","0.1967925","0.0393585",0.05,"HA"
"H1","88","0.2774836","0.05549672",0.05,"HA"
"H1","89","0.3060402","0.06120804",0.05,"HA"
"H1","90","0.2798641","0.05597282",0.05,"HA"
"H1","91","0.2802206","0.05604412",0.05,"HA"
"H1","92","0.2420597","0.04841194",0.05,"HA"
"H1","93","0.2423136","0.04846272",0.05,"HA"
"H1","94","0.3199798","0.06399596",0.05,"HA"
"H1","95","0.2697757","0.05395514",0.05,"HA"
"H1","96","0.2071977","0.04143954",0.05,"HA"
"H1","97","0.2555788","0.05111576",0.05,"HA"
"H1","98","0.2935009","0.05870018",0.05,"HA"
"H1","99","0.2100162","0.04200324",0.05,"HA"
"H1","100","0.2627435","0.0525487",0.05,"HA"
"H3","1","0.2258678","0.04517356",0.05,"HA"
"H3","2","0.2223314","0.04446628",0.05,"HA"
"H3","3","0.2090716","0.04181432",0.05,"HA"
"H3","4","0.2347617","0.04695234",0.05,"HA"
"H3","5","0.212045","0.042409",0.05,"HA"
"H3","6","0.293804","0.0587608",0.05,"HA"
"H3","7","0.2063332","0.04126664",0.05,"HA"
"H3","8","0.2552281","0.05104562",0.05,"HA"
"H3","9","0.2464878","0.04929756",0.05,"HA"
"H3","10","0.2566953","0.05133906",0.05,"HA"
"H3","11","0.2545578","0.05091156",0.05,"HA"
"H3","12","0.2618739","0.05237478",0.05,"HA"
"H3","13","0.2353759","0.04707518",0.05,"HA"
"H3","14","0.335527","0.0671054",0.05,"HA"
"H3","15","0.2991331","0.05982662",0.05,"HA"
"H3","16","0.2187386","0.04374772",0.05,"HA"
"H3","17","0.227564","0.0455128",0.05,"HA"
"H3","18","0.1926315","0.0385263",0.05,"HA"
"H3","19","0.2529202","0.05058404",0.05,"HA"
"H3","20","0.2088326","0.04176652",0.05,"HA"
"H3","21","0.2493698","0.04987396",0.05,"HA"
"H3","22","0.2790939","0.05581878",0.05,"HA"
"H3","23","0.2430605","0.0486121",0.05,"HA"
"H3","24","0.208839","0.0417678",0.05,"HA"
"H3","25","0.2492114","0.04984228",0.05,"HA"
"H3","26","0.285512","0.0571024",0.05,"HA"
"H3","27","0.2587419","0.05174838",0.05,"HA"
"H3","28","0.212753","0.0425506",0.05,"HA"
"H3","29","0.256515","0.051303",0.05,"HA"
"H3","30","0.249093","0.0498186",0.05,"HA"
"H3","31","0.2546548","0.05093096",0.05,"HA"
"H3","32","0.2256812","0.04513624",0.05,"HA"
"H3","33","0.2372159","0.04744318",0.05,"HA"
"H3","34","0.2406939","0.04813878",0.05,"HA"
"H3","35","0.2263962","0.04527924",0.05,"HA"
"H3","36","0.2455298","0.04910596",0.05,"HA"
"H3","37","0.2520529","0.05041058",0.05,"HA"
"H3","38","0.2322942","0.04645884",0.05,"HA"
"H3","39","0.2555498","0.05110996",0.05,"HA"
"H3","40","0.2348939","0.04697878",0.05,"HA"
"H3","41","0.2717259","0.05434518",0.05,"HA"
"H3","42","0.2582029","0.05164058",0.05,"HA"
"H3","43","0.2492698","0.04985396",0.05,"HA"
"H3","44","0.2291848","0.04583696",0.05,"HA"
"H3","45","0.262381","0.0524762",0.05,"HA"
"H3","46","0.2419724","0.04839448",0.05,"HA"
"H3","47","0.2607199","0.05214398",0.05,"HA"
"H3","48","0.2696879","0.05393758",0.05,"HA"
"H3","49","0.2563038","0.05126076",0.05,"HA"
"H3","50","0.2852527","0.05705054",0.05,"HA"
"H3","51","0.2575721","0.05151442",0.05,"HA"
"H3","52","0.2991473","0.05982946",0.05,"HA"
"H3","53","0.2357749","0.04715498",0.05,"HA"
"H3","54","0.2213982","0.04427964",0.05,"HA"
"H3","55","0.2011016","0.04022032",0.05,"HA"
"H3","56","0.2540083","0.05080166",0.05,"HA"
"H3","57","0.2750406","0.05500812",0.05,"HA"
"H3","58","0.2136939","0.04273878",0.05,"HA"
"H3","59","0.2863413","0.05726826",0.05,"HA"
"H3","60","0.2462265","0.0492453",0.05,"HA"
"H3","61","0.2871748","0.05743496",0.05,"HA"
"H3","62","0.2217153","0.04434306",0.05,"HA"
"H3","63","0.2491528","0.04983056",0.05,"HA"
"H3","64","0.2334564","0.04669128",0.05,"HA"
"H3","65","0.2683793","0.05367586",0.05,"HA"
"H3","66","0.2190499","0.04380998",0.05,"HA"
"H3","67","0.2807118","0.05614236",0.05,"HA"
"H3","68","0.1958515","0.0391703",0.05,"HA"
"H3","69","0.2316834","0.04633668",0.05,"HA"
"H3","70","0.2521204","0.05042408",0.05,"HA"
"H3","71","0.2298165","0.0459633",0.05,"HA"
"H3","72","0.2086147","0.04172294",0.05,"HA"
"H3","73","0.2206438","0.04412876",0.05,"HA"
"H3","74","0.2137829","0.04275658",0.05,"HA"
"H3","75","0.2763523","0.05527046",0.05,"HA"
"H3","76","0.2178773","0.04357546",0.05,"HA"
"H3","77","0.2646898","0.05293796",0.05,"HA"
"H3","78","0.2756647","0.05513294",0.05,"HA"
"H3","79","0.2252341","0.04504682",0.05,"HA"
"H3","80","0.2132492","0.04264984",0.05,"HA"
"H3","81","0.2331927","0.04663854",0.05,"HA"
"H3","82","0.2458412","0.04916824",0.05,"HA"
"H3","83","0.2507956","0.05015912",0.05,"HA"
"H3","84","0.2829131","0.05658262",0.05,"HA"
"H3","85","0.2555564","0.05111128",0.05,"HA"
"H3","86","0.2542176","0.05084352",0.05,"HA"
"H3","87","0.1959264","0.03918528",0.05,"HA"
"H3","88","0.2748884","0.05497768",0.05,"HA"
"H3","89","0.2924395","0.0584879",0.05,"HA"
"H3","90","0.2788733","0.05577466",0.05,"HA"
"H3","91","0.269082","0.0538164",0.05,"HA"
"H3","92","0.2366091","0.04732182",0.05,"HA"
"H3","93","0.2378087","0.04756174",0.05,"HA"
"H3","94","0.3167867","0.06335734",0.05,"HA"
"H3","95","0.2631693","0.05263386",0.05,"HA"
"H3","96","0.2082307","0.04164614",0.05,"HA"
"H3","97","0.2443507","0.04887014",0.05,"HA"
"H3","98","0.2811536","0.05623072",0.05,"HA"
"H3","99","0.2030573","0.04061146",0.05,"HA"
"H3","100","0.2547902","0.05095804",0.05,"HA"
