"model","rep","mean_max","blens","system"
"best","1","0.714596363636364",0.8,"HA"
"best","1","0.736710909090909",0.8,"HA"
"best","2","0.731776363636364",0.8,"HA"
"best","2","0.721303636363636",0.8,"HA"
"best","3","0.730487272727273",0.8,"HA"
"best","3","0.732521818181818",0.8,"HA"
"best","4","0.75774",0.8,"HA"
"best","4","0.756909090909091",0.8,"HA"
"best","5","0.734076363636364",0.8,"HA"
"best","5","0.747527272727273",0.8,"HA"
"best","6","0.735983636363636",0.8,"HA"
"best","6","0.7507",0.8,"HA"
"best","7","0.759963636363636",0.8,"HA"
"best","7","0.772049090909091",0.8,"HA"
"best","8","0.753576363636364",0.8,"HA"
"best","8","0.737810909090909",0.8,"HA"
"best","9","0.741407272727273",0.8,"HA"
"best","9","0.73394",0.8,"HA"
"best","10","0.719629090909091",0.8,"HA"
"best","10","0.723205454545455",0.8,"HA"
"best","11","0.748792727272727",0.8,"HA"
"best","11","0.747385454545455",0.8,"HA"
"best","12","0.727121818181818",0.8,"HA"
"best","12","0.728098181818182",0.8,"HA"
"best","13","0.744258181818182",0.8,"HA"
"best","13","0.750987272727273",0.8,"HA"
"best","14","0.764298181818182",0.8,"HA"
"best","14","0.768983636363636",0.8,"HA"
"best","15","0.774294545454545",0.8,"HA"
"best","15","0.76944",0.8,"HA"
"best","16","0.719447272727273",0.8,"HA"
"best","16","0.720621818181818",0.8,"HA"
"best","17","0.745612727272727",0.8,"HA"
"best","17","0.749381818181818",0.8,"HA"
"best","18","0.728574545454545",0.8,"HA"
"best","18","0.734507272727273",0.8,"HA"
"best","19","0.752994545454545",0.8,"HA"
"best","19","0.753298181818182",0.8,"HA"
"best","20","0.745029090909091",0.8,"HA"
"best","20","0.733269090909091",0.8,"HA"
"best","21","0.741747272727273",0.8,"HA"
"best","21","0.731770909090909",0.8,"HA"
"best","22","0.747709090909091",0.8,"HA"
"best","22","0.754667272727273",0.8,"HA"
"best","23","0.748969090909091",0.8,"HA"
"best","23","0.733129090909091",0.8,"HA"
"best","24","0.731787272727273",0.8,"HA"
"best","24","0.731069090909091",0.8,"HA"
